Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
"As Oil Town Booms, a Priest Steadies the Newcomers","  Like the other clergy members in town, most of them Protestant, he represents the stable, ordering force of religion in a region of the country being radically transformed by the bonanza of shale oil and natural gas. [...]within the past decade, the energy industry brought the process of hydraulic fracturing, or fracking, to the Bakken oil field of North Dakota, setting off a boom that stood in neon counterpoint to the national recession.",1640530396,Newspapers," Freedman, Samuel G
Samuel
Samuel G Freedman
Freedman
G
Samuel G. Freedman", NYTIAO,," Copyright New York Times Company Dec 27, 2014"," 3537197251 , 92702702 , 7818 , NYTIAO , NYT , 189812-20141227", Commentary," Dec 27, 2014",0362-4331, English, English, A.12," New York, N.Y.","Dec 27, 2014",New York Times,2014,https://search.proquest.com/docview/1640530396?accountid=14496,,,, A.12,," Oil shale , Recessions , Hydraulic fracturing , Clergy , Spirituality , Catholicism , Watford City North Dakota , Gross, Brian",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=As+Oil+Town+Booms%2C+a+Priest+Steadies+the+Newcomers%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-12-27&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Freedman%2C+Samuel+G&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
CALIFORNIA POLITICS; Feeling left out as campaign for president is heating up,"  [...]the truth is that modern presidential campaigns have become every bit as nationalized as the ubiquitous franchise restaurants that can be as readily found in Des Moines and Manchester, N.H., as Burbank, Reno or Columbia, S.C. The questions put to candidates in Iowa living rooms, New Hampshire town halls and, especially, in the debates nationally broadcast from the lead-off states tend to be ones that Californians and, for that matter, voters around the country care about most: jobs and the economy, education, immigration, foreign policy, the proper size and role of the federal government.",1640596550,Newspapers," BARABAK, MARK Z
MARK
MARK Z BARABAK
BARABAK
Z
MARK Z. BARABAK",,, (Copyright (c) 2014 Los Angeles Times)," 3537702611 , 92744082 , 7683 , ANGE , LATM140037194", Commentary," Dec 28, 2014",0458-3035, English, English, AA.2," Los Angeles, Calif.","Dec 28, 2014",Los Angeles Times,2014,https://search.proquest.com/docview/1640596550?accountid=14496,,,, AA.2,," Primaries & caucuses , New year , Candidates , Political campaigns , Presidential elections , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CALIFORNIA+POLITICS%3B+Feeling+left+out+as+campaign+for+president+is+heating+up&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2014-12-28&amp;volume=&amp;issue=&amp;spage=AA.2&amp;au=BARABAK%2C+MARK+Z&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Rage Against the Common Core,"  During the search earlier this year for a New York City schools chancellor, Education Secretary Arne Duncan lobbied against Joshua P. Starr, the superintendent of schools in Montgomery County, Md., in part because he had proposed a three-year hiatus on high-stakes standardized testing.",1640597773,Newspapers," Kirp, David L
David
David L Kirp
Kirp
L
David L. Kirp", NYTIAO,," Copyright New York Times Company Dec 28, 2014"," 3537716751 , 92743742 , 7818 , NYTIAO , NYT , 170852-20141228", Commentary," Dec 28, 2014",0362-4331, English, English, SR.19," New York, N.Y.","Dec 28, 2014",New York Times,2014,https://search.proquest.com/docview/1640597773?accountid=14496,,,, SR.19,," Standardized tests , Education reform , Academic standards , Achievement tests , Core curriculum , Quality of education , Utah , New York , Jindal, Bobby , Bush, Jeb",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Rage+Against+the+Common+Core%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-12-28&amp;volume=&amp;issue=&amp;spage=SR.19&amp;au=Kirp%2C+David+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Seeking Refuge in a Year Marked by Chaos,"  Sergei Grits/Associated Press MANHATTAN 01/01/2014 Bill de Blasio and his wife, Chirlane McCray, and their children, Chiara and Dante, arriving for his inauguration as New York City's mayor. Getty Images KIEV, UKRAINE 02/19/2014 Antigovernment protesters burned barricades to keep riot police officers from storming Independence Square.",1640597793,Newspapers," Jennings, Dana
Dana
Dana Jennings
Jennings
Dana Jennings", NYTIAO,," Copyright New York Times Company Dec 28, 2014"," 3537717631 , 92743742 , 7818 , NYTIAO , NYT , 177016-20141228", Commentary," Dec 28, 2014",0362-4331, English, English, SR.3," New York, N.Y.","Dec 28, 2014",New York Times,2014,https://search.proquest.com/docview/1640597793?accountid=14496,,,, SR.3,," Year in review , Photographs , Photojournalism , Displaced persons , Brown, Michael",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Seeking+Refuge+in+a+Year+Marked+by+Chaos%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-12-28&amp;volume=&amp;issue=&amp;spage=SR.3&amp;au=Jennings%2C+Dana&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
A Governor's Long Legacy Of Brashness and Brawls,"  Mr. Perry championed sweeping curbs on lawsuits, some of the most stringent abortion limits in the nation, the strictest voter ID statute in the country, a constitutional ban on same-sex marriage and steep cuts to programs once seen as sacrosanct, including public education and women's health programs.",1640597862,Newspapers," Reeve Hamilton
Reeve Hamilton , Root, Jay
Jay
Jay Root
Root
Jay Root", NYTIAO," National Guard
928110"," Copyright New York Times Company Dec 28, 2014"," 3537717521 , 92743742 , 7818 , NYTIAO , NYT , 195693-20141228", NEWSPAPER," Dec 28, 2014",0362-4331, English, English, A.27A," New York, N.Y.","Dec 28, 2014",New York Times,2014,https://search.proquest.com/docview/1640597862?accountid=14496,,,, A.27A,," Term limitations , Legislatures , Risk management , Womens health , Politics , Governors , California , Perry, Rick , Bush, George W",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Governor%27s+Long+Legacy+Of+Brashness+and+Brawls%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-12-28&amp;volume=&amp;issue=&amp;spage=A.27A&amp;au=Reeve+Hamilton%3BRoot%2C+Jay&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Dipping Into a French Melting Pot,"  First you walk up to a gate with a friendly bouncer; then go through a courtyard, dimly lit at night; and finally enter into a hallway that begins with a photo gallery of former President Nicolas Sarkozy shaking the hands of African autocrats.",1640597864,Newspapers," Chideya, Farai
Farai
Farai Chideya
Chideya
Farai Chideya", NYTIAO,," Copyright New York Times Company Dec 28, 2014"," 3537717161 , 92743742 , 7818 , NYTIAO , NYT , 962031-20141228", Commentary," Dec 28, 2014",0362-4331, English, English, TR.10," New York, N.Y.","Dec 28, 2014",New York Times,2014,https://search.proquest.com/docview/1640597864?accountid=14496,,,, TR.10,," Tourism , Multiculturalism & pluralism , Aliens , Neighborhoods , Paris France",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Dipping+Into+a+French+Melting+Pot%3A+%5BTravel+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-12-28&amp;volume=&amp;issue=&amp;spage=TR.10&amp;au=Chideya%2C+Farai&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"A Home Movie Full of Ghosts; Three minutes of footage taken in 1938 vividly document a Polish village where, of 3,000 Jews, fewer than 100 survived.","  Mr. Kurtz had donated the film's original reel to the United States Holocaust Memorial Museum, which digitized it for an online database. Afterward, Jews were forced to run through thick mud while being whipped; Germans then stripped and ""frisked"" young women (many were raped two days prior) before loading everyone onto sealed trains to ghettos over 100 miles away, from which they were later deported to their murders.",1640769611,Newspapers," Horn, Dara
Dara
Dara Horn
Horn
Dara Horn",," US Holocaust Memorial Museum
712110"," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3539091851 , 92773002 , 117310 , WSJO , WSJOWSJO20141230000020141230eacu0005o", News," Dec 30, 2014",, English, English, n/a," New York, N.Y.","Dec 30, 2014",Wall Street Journal (Online),2014,https://search.proquest.com/docview/1640769611?accountid=14496,,,, n/a,," Holocaust , Poland",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=A+Home+Movie+Full+of+Ghosts%3B+Three+minutes+of+footage+taken+in+1938+vividly+document+a+Polish+village+where%2C+of+3%2C000+Jews%2C+fewer+than+100+survived.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2014-12-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Horn%2C+Dara&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
YEAR IN REVIEW; How immigration plan is expected to roll out; GOP has already vowed to try to undo new Obama policies,"  President Obama's new set of immigration policies could affect as many as 5 million people, including the possibility of a three-year reprieve from the threat of deportation for parents of children with legal status. According to the Pew Research Center, which studies immigration, about 85% of people who live in the U.S. without authorization have been here for five years or more.",1640789555,Newspapers," Bennett, Brian
Brian
Brian Bennett
Bennett
Brian Bennett , Tanfani, Joseph
Joseph
Joseph Tanfani
Tanfani
Joseph Tanfani",," Congress
921120", (Copyright (c) 2014 Los Angeles Times)," 3539296691 , 92782882 , 7683 , ANGE , LATM140037332", Feature," Dec 30, 2014",0458-3035, English, English, A.2," Los Angeles, Calif.","Dec 30, 2014",Los Angeles Times,2014,https://search.proquest.com/docview/1640789555?accountid=14496,,,, A.2,," Aliens , Deportation , Immigration policy , United States--US , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=YEAR+IN+REVIEW%3B+How+immigration+plan+is+expected+to+roll+out%3B+GOP+has+already+vowed+to+try+to+undo+new+Obama+policies&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2014-12-30&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Bennett%2C+Brian%3BTanfani%2C+Joseph&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"In Immigration Debate, Business Can Trump Politics; Some Employers in Conservative Part of Georgia Say Influx Has Helped Bottom Line","  Stung by enforcement raids, carpet manufacturers haven't reacted publicly to Mr. Obama's plan, which most Republicans call an abuse of presidential power. [...]the reaction was more muted than one might have expected in such a conservative area, said Randall Patton, a Kennesaw State University historian who has published two books about the carpet industry.",1640904084,Newspapers," Jordan, Miriam
Miriam
Miriam Jordan
Jordan
Miriam Jordan",,," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3539867191 , 92773002 , 117310 , WSJO , WSJOWSJO20141230000020141230eacu0070t", News," Dec 30, 2014",, English, English, n/a," New York, N.Y.","Dec 30, 2014",Wall Street Journal (Online),2014,https://search.proquest.com/docview/1640904084?accountid=14496,,,, n/a,," Aliens , Carpet industry , Immigrant students , Presidents , Hispanic Americans , United States--US , California , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=In+Immigration+Debate%2C+Business+Can+Trump+Politics%3B+Some+Employers+in+Conservative+Part+of+Georgia+Say+Influx+Has+Helped+Bottom+Line&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2014-12-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"Myanmar's Rohingya See Little Benefit From New Citizenship Effort; Pilot Program Grants Identification Cards, But Fears of Violence Keep People Trapped in Camps","  [...]the U.N. High Commissioner for Refugees called the residency-verification exercise a ""positive step towards addressing the issue of citizenship,"" while calling on officials to follow through with more freedom of movement for those who qualify.",1640917406,Newspapers," Mahtani, Shibani
Shibani
Shibani Mahtani
Mahtani
Shibani Mahtani",,," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3539976441 , 92773002 , 117310 , WSJO , WSJOWSJO20141230000020141231eacu00001", News," Dec 30, 2014",, English, English, n/a," New York, N.Y.","Dec 30, 2014",Wall Street Journal (Online),2014,https://search.proquest.com/docview/1640917406?accountid=14496,,,, n/a,," Muslims , Citizenship , Buddhism , Buddhists , Myanmar (Burma)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Myanmar%27s+Rohingya+See+Little+Benefit+From+New+Citizenship+Effort%3B+Pilot+Program+Grants+Identification+Cards%2C+But+Fears+of+Violence+Keep+People+Trapped+in+Camps&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2014-12-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Mahtani%2C+Shibani&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Georgia Town is Case Study in Immigration Debate; Some Employers Say Influx Has Helped Bottom Line,"  Stung by enforcement raids, carpet manufacturers haven't reacted publicly to Mr. Obama's plan, which most Republicans call an abuse of presidential power. [...]the reaction was more muted than might have been expected in such a conservative area, said Randall Patton, a Kennesaw State University historian who has published two books about the carpet industry.",1640918864,Newspapers," Jordan, Miriam
Miriam
Miriam Jordan
Jordan
Miriam Jordan",," Republican Party
813940"," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3539993851 , 92802352 , 117310 , WSJO , WSJOWSJO20141231000020141230eacu0070t", News," Dec 31, 2014",, English, English, n/a," New York, N.Y.","Dec 31, 2014",Wall Street Journal (Online),2014,https://search.proquest.com/docview/1640918864?accountid=14496,,,, n/a,," Aliens , Carpet industry , Immigrant students , Presidents , Hispanic Americans , United States--US , California , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Georgia+Town+is+Case+Study+in+Immigration+Debate%3B+Some+Employers+Say+Influx+Has+Helped+Bottom+Line&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2014-12-31&amp;volume=&amp;issue=&amp;spage=&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
U.S. News: Town Is Case Study in Migrant Debate,"  Stung by enforcement raids, carpet manufacturers haven't reacted publicly to Mr. Obama's plan, which most Republicans call an abuse of presidential power.",1640968062,Newspapers," Jordan, Miriam
Miriam
Miriam Jordan
Jordan
Miriam Jordan",,," (c) 2014 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3540200151 , 92810252 , 7510 , WSJ , DWJNJ000000020141231eacv0001o", News," Dec 31, 2014",0099-9660, English, English, A.3," New York, N.Y.","Dec 31, 2014",Wall Street Journal,2014,https://search.proquest.com/docview/1640968062?accountid=14496," 9190 United States , 1200 Social policy , 8620 Textile & apparel industries"," 9190 United States , 1200 Social policy , 8620 Textile & apparel industries"," 9190 United States , 1200 Social policy , 8620 Textile & apparel industries", A.3," 9190 United States , 1200 Social policy , 8620 Textile & apparel industries"," Aliens , Foreign labor , Economic impact , Carpet industry , Towns , Immigration policy , United States--US , Dalton Georgia , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Town+Is+Case+Study+in+Migrant+Debate&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2014-12-31&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
COLUMN ONE; Brazil's curious bridge hang-up; The suspension crossing to French Guiana is long finished but unused.,"  Do you see anything around here worth stopping for?"" In the same breath that canoe drivers and others worry about how their lives will change when the bridge opens, they blame the Brazilian government for the delays. Bunch of thieves,"" says David Nascimento, 32, an automobile taxi driver who has been waiting for years now to transport passengers over the bridge.",1641164055,Newspapers," Bevins, Vincent
Vincent
Vincent Bevins
Bevins
Vincent Bevins",,, (Copyright (c) 2015 Los Angeles Times)," 3541331351 , 92849042 , 7683 , ANGE , LATM150000019", News," Jan 1, 2015",0458-3035, English, English, A.1," Los Angeles, Calif.","Jan 1, 2015",Los Angeles Times,2015,https://search.proquest.com/docview/1641164055?accountid=14496,,,, A.1,," Bridges , France , Brazil , French Guiana",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=COLUMN+ONE%3B+Brazil%27s+curious+bridge+hang-up%3B+The+suspension+crossing+to+French+Guiana+is+long+finished+but+unused.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2015-01-01&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Bevins%2C+Vincent&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
A license to be unafraid; Special driver's permits offer new freedom for tens of thousands of immigrants who are in the U.S. illegally,"  Democrats in the Legislature, who argue the program will improve traffic safety by requiring immigrants who are already driving to study the rules of the road, pushed through the law allowing special licenses in 2013 after a decades-long battle. Immigrant advocates are pushing people to study, noting that in Nevada, a large percentage of immigrants flunked the written test in the first few weeks a new driver's license was offered there.\n",1641164192,Newspapers," Linthicum, Kate
Kate
Kate Linthicum
Linthicum
Kate Linthicum",,, (Copyright (c) 2015 Los Angeles Times)," 3541331331 , 92849042 , 7683 , ANGE , LATM150000021", News," Jan 1, 2015",0458-3035, English, English, A.1," Los Angeles, Calif.","Jan 1, 2015",Los Angeles Times,2015,https://search.proquest.com/docview/1641164192?accountid=14496,,,, A.1,," Licenses , Immigration policy , Drivers licenses , Insurance industry , REAL ID Act 2005-US , Aliens , Mexico , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=A+license+to+be+unafraid%3B+Special+driver%27s+permits+offer+new+freedom+for+tens+of+thousands+of+immigrants+who+are+in+the+U.S.+illegally&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2015-01-01&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Linthicum%2C+Kate&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"What to expect in 2015; Forecasts for the year from 13 experts on technology, culture, politics and the economy.","  [...]one can only hope that 2015 will see the death of the ""annual performance review."" Last October, it denied seven petitions to review appellate court decisions that overturned state bans on same-sex marriage.",1641892811,Newspapers,,," Congress
921120", (Copyright (c) 2015 Los Angeles Times)," 3545066651 , 92849042 , 7683 , ANGE , LATM150000052", Editorial," Jan 1, 2015",0458-3035, English, English, A.17," Los Angeles, Calif.","Jan 1, 2015",Los Angeles Times,2015,https://search.proquest.com/docview/1641892811?accountid=14496,,,, A.17,," Same sex marriage , Gays & lesbians , Federal court decisions , Generation Y , Economic forecasts",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=What+to+expect+in+2015%3B+Forecasts+for+the+year+from+13+experts+on+technology%2C+culture%2C+politics+and+the+economy.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2015-01-01&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"To Rescue Economy, Japan Turns to Supermom","  When she was pregnant with the first of her three sons, Chiaki Kitajima, an advertising executive here, said her bosses were shocked that rather than accept reduced hours and a demotion after maternity leave, she made a presentation on why the company should subsidize child care. In September, the head of the International Monetary Fund, Christine Lagarde, said significant steps to close the gender gap could increase Japanese economic growth by a quarter of a percentage point.",1641369968,Newspapers," Soble, Jonathan
Jonathan
Jonathan Soble
Soble
Jonathan Soble", NYTIAO,," Copyright New York Times Company Jan 2, 2015"," 3541831681 , 92869042 , 7818 , NYTIAO , NYT , 794856-20150102", News," Jan 2, 2015",0362-4331, English, English, A.3," New York, N.Y.","Jan 2, 2015",New York Times,2015,https://search.proquest.com/docview/1641369968?accountid=14496,,,, A.3,," Prime ministers , Working mothers , Female employees , Recessions , Social policy , Child care , Demographics , Wage differential , Japan , Aso, Taro , Abe, Shinzo",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=To+Rescue+Economy%2C+Japan+Turns+to+Supermom%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2015-01-02&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Soble%2C+Jonathan&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Deportation, explained; Deporting all in the U.S. illegally would be prohibitively expensive and disruptive to the economy.","  Who are the undocumented? Since it's difficult to count people who are trying to hide, the scope of the issue is hard to quantify. [...]that range is probably low, since once the government started to hunt the undocumented, many would hide even deeper underground, making it harder and more expensive to find them. [...]those estimates also don't include new costs for detention (currently about $1.\n",1641370933,Newspapers,,," Congress
921120 , Department of Homeland Security
922120", (Copyright (c) 2015 Los Angeles Times)," 3541840381 , 92869112 , 7683 , ANGE , LATM150000140", News," Jan 2, 2015",0458-3035, English, English, A.14," Los Angeles, Calif.","Jan 2, 2015",Los Angeles Times,2015,https://search.proquest.com/docview/1641370933?accountid=14496,,,, A.14,," Aliens , Deportation , Immigration policy , National security , Enforcement , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Deportation%2C+explained%3B+Deporting+all+in+the+U.S.+illegally+would+be+prohibitively+expensive+and+disruptive+to+the+economy.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2015-01-02&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Sweden Raises Security Around Mosques After Latest Attack; Mosque in Uppsala Was Also Sprayed With Racist Graffiti,"  The Sweden Democrats, which has campaigned for the number of asylum seekers entering Sweden to be cut by 90%, claim Islam is a threat to Swedish culture and democracy.",1641416769,Newspapers," Duxbury, Charles
Charles
Charles Duxbury
Duxbury
Charles Duxbury",," Sweden Democrats
813940 , European Union
926110
928120"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3542021921 , 92861972 , 117310 , WSJO , WSJOWSJO20150102000020150102eb12003h1", News," Jan 2, 2015",, English, English, n/a," New York, N.Y.","Jan 2, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1641416769?accountid=14496,,,, n/a,," Arson , Mosques & temples , Sweden",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Sweden+Raises+Security+Around+Mosques+After+Latest+Attack%3B+Mosque+in+Uppsala+Was+Also+Sprayed+With+Racist+Graffiti&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-01-02&amp;volume=&amp;issue=&amp;spage=&amp;au=Duxbury%2C+Charles&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"What the World Will Speak in 2115; A century from now, expect fewer but simpler languages on every continent",,1641447162,Newspapers," McWhorter, John H
John
John H McWhorter
McWhorter
H
John H. McWhorter",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3542166091 , 92861972 , 117310 , WSJO , WSJOWSJO20150102000020150102eb1200565", News," Jan 2, 2015",, English, English, n/a," New York, N.Y.","Jan 2, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1641447162?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What+the+World+Will+Speak+in+2115%3B+A+century+from+now%2C+expect+fewer+but+simpler+languages+on+every+continent&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-01-02&amp;volume=&amp;issue=&amp;spage=&amp;au=McWhorter%2C+John+H&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
