Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
U.S. News: Deadly Rampages Rack the Nation,"A 22-year-old man who shot and killed three Pittsburgh police officers over the weekend had been stockpiling guns and ammunition, buying and selling the weapons online ""because he believed that as a result of the economic collapse, the police were no longer able to protect society,"" according to a court report.",399111620,Newspapers," Robert Guy Matthews
Robert Guy Matthews",,," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1673958431 , 42424891 , 7510 , WSJ , DWJNJ000000020090406e5460001k", News," Apr 6, 2009",0099-9660, English, English, A.3," New York, N.Y.","Apr 6, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399111620?accountid=14496,,,, A.3,," Shootings , Firearm laws & regulations , Murders & murder attempts",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Deadly+Rampages+Rack+the+Nation&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-04-06&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Robert+Guy+Matthews&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. Visa Limits Hit Indian Workers; Job Offers Rescinded or Hard to Come By,"President Obama's stimulus package stops U.S. companies, largely in banking and financial services, that take federal bailout money from hiring H-1B visa holders for two years if they have laid off American workers in the previous six months. Persian Gulf countries have reduced the number of work visas they offer, forcing unemployed Indians to return home.",410285243,Newspapers," Emily Wax - Washington Post Foreign Service
Emily Wax - Washington Post Foreign Service",,," Copyright The Washington Post Company Apr 6, 2009"," 1673976691 , 42425571 , 7653 , TWP , WPXX200904060F437D78", News," Apr 6, 2009",0190-8286, English, English, A.8," Washington, D.C.","Apr 6, 2009",The Washington Post,2009,https://search.proquest.com/docview/410285243?accountid=14496,,,, A.8,," Immigration , Foreign labor , Workers , Layoffs , Hiring , Federal legislation , Engineers , Electrical engineering , Colleges & universities , Passports & visas , United States--US , India",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=U.S.+Visa+Limits+Hit+Indian+Workers%3B+Job+Offers+Rescinded+or+Hard+to+Come+By&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2009-04-06&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Emily+Wax+-+Washington+Post+Foreign+Service&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
SHOOTINGS STUN NATION,"The mother told police her son had been stockpiling guns and ammunition ""because he believed that as a result of economic collapse, the police were no longer able to protect society,"" the affidavit said.",420803720,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2009 by the Chicago Tribune)," 1674701741 , 42425581 , 7684 , CTRB , TRIB200904060048", News," Apr 6, 2009",1085-6706, English, English, 3," Chicago, Ill.","Apr 6, 2009",Chicago Tribune,2009,https://search.proquest.com/docview/420803720?accountid=14496,,,, 3,," Shootings , Firearms , Fatalities",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=SHOOTINGS+STUN+NATION%3A+3+OFFICERS+KILLED+IN+PITTSBURGH%3B+13+KILLED+IN+BINGHAMTON%2C+N.Y.&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2009-04-06&amp;volume=&amp;issue=&amp;spage=3&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Jilted father kills 5 kids and self, cops say","The daughter used a GPS feature in her mother's cell phone to find her with another man at a convenience store in nearby Auburn, said Ed Troyer, spokesman for the Pierce County sheriff. [...] in Binghamton, N.Y., officials on Sunday defended their response to a massacre on Friday, with a county prosecutor saying that even if police officers had immediately entered the immigrant center where a gunman had just shot down 13 people, the victims' injuries were so severe that none would have survived. - - -",420842706,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2009 by the Chicago Tribune)," 1673979171 , 42425581 , 7684 , CTRB , TRIB200904050206", News," Apr 6, 2009",1085-6706, English, English, 13," Chicago, Ill.","Apr 6, 2009",Chicago Tribune,2009,https://search.proquest.com/docview/420842706?accountid=14496,,,, 13,," Mobile homes , Law enforcement , Fatalities , Convenience stores",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Jilted+father+kills+5+kids+and+self%2C+cops+say%3A+Authorities+say+wife+had+just+told+him+she+was+leaving+for+another+man&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2009-04-06&amp;volume=&amp;issue=&amp;spage=13&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Cops: Father kills 5 kids, self","The daughter used a GPS feature in her mother's cell phone to find her with another man at a convenience store in nearby Auburn, said Ed Troyer, spokesman for the Pierce County sheriff. [...] in Binghamton, N.Y., officials on Sunday defended their response to a massacre on Friday, with a county prosecutor saying that even if police officers had immediately entered the immigrant center where a gunman had just shot down 13 people, the victims' injuries were so severe that none would have survived.",420842881,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2009 by the Chicago Tribune)," 1673979201 , 42425581 , 7684 , CTRB , TRIB200904050247", News," Apr 6, 2009",1085-6706, English, English, 34," Chicago, Ill.","Apr 6, 2009",Chicago Tribune,2009,https://search.proquest.com/docview/420842881?accountid=14496,,,, 34,," Law enforcement , Fatalities , Convenience stores",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Cops%3A+Father+kills+5+kids%2C+self%3A+Wife+had+just+told+him+she+was+leaving+for+another+man%2C+police+say&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2009-04-06&amp;volume=&amp;issue=&amp;spage=34&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The fearful fallout from Mexico's drug war; Anti-immigrant sentiment will rise; Mexicans will cling tighter to the U.S.,"[...] a year later, Pancho Villa, angry at the U.S. for recognizing the government of his rival, Venustiano Carranza, led a 500-man attack on the border town of Columbus, N.M. Seven hundred miles away in Los Angeles, the LAPD reacted to the news by announcing that no guns or liquor would be sold to Mexicans for fear they would revolt.",422277091,Newspapers," Rodriguez, Gregory
Rodriguez
Gregory
GREGORY RODRIGUEZ",,, (Copyright (c) 2009 Los Angeles Times)," 1673933061 , 42424761 , 7683 , ANGE , LATM090014619", Commentary," Apr 6, 2009",0458-3035, English, English, A.21," Los Angeles, Calif.","Apr 6, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422277091?accountid=14496,,,, A.21,," Cartels , Drug trafficking , United States--US , Mexico",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=The+fearful+fallout+from+Mexico%27s+drug+war%3B+Anti-immigrant+sentiment+will+rise%3B+Mexicans+will+cling+tighter+to+the+U.S.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-04-06&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=Rodriguez%2C+Gregory&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Currents -- Immigration: U.S. Offers Refuge to Cubans, Even if They're Not From Cuba","The DHS, which oversees U.S. immigration matters, recorded nearly 41,000 residence permits issued to foreigners asking to stay under the Cuban Adjustment Act of 1966, the law that gives haven to any Cuban fleeing the Castro regime who makes it to U.S. soil and stays at least a year.",399056929,Newspapers," Millman, Joel
Millman
Joel
Joel Millman",,," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1674531361 , 42437691 , 7510 , WSJ , DWJNJ000000020090407e5470002c", News," Apr 7, 2009",0099-9660, English, English, A.12," New York, N.Y.","Apr 7, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399056929?accountid=14496,,,, A.12,," Aliens , Immigration policy , Passports & visas , Legislation , Diplomatic & consular services , Aliens , Immigration policy , Refugees , United States--US , Cuba",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Currents+--+Immigration%3A+U.S.+Offers+Refuge+to+Cubans%2C+Even+if+They%27re+Not+From+Cuba&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-04-07&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Millman%2C+Joel&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Iranians in U.S. Find Something To Cheer About --- NBA's Haddadi Scores For Persian Homeland; His Team Is in the Tank,"In Southern California, where the 2000 census recorded at least 150,000 Iranian-American households, Farsi-language radio station KIRN-AM airs a live sports-talk show on Monday nights. [...] tennis star Andre Agassi -- the son of an Iranian immigrant who boxed for Iran's Olympics team -- has been the closest thing to an Iranian-American sports figure.",399118803,Newspapers," Millman, Joel
Millman
Joel
Joel Millman",," Memphis Grizzlies
711211"," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1674531641 , 42437691 , 7510 , WSJ , DWJNJ000000020090407e5470003j", Feature," Apr 7, 2009",0099-9660, English, English, A.1," New York, N.Y.","Apr 7, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399118803?accountid=14496,,,, A.1,," International , Professional basketball -- Memphis Grizzlies , United States--US , Iran , Haddadi, Hamed",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Iranians+in+U.S.+Find+Something+To+Cheer+About+---+NBA%27s+Haddadi+Scores+For+Persian+Homeland%3B+His+Team+Is+in+the+Tank&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-04-07&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Millman%2C+Joel&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Foreign Applications to U.S. Graduate Schools Slow,"On the one hand, some countries have improved their educational systems to keep students closer to home or woo those from other countries who might have otherwise chosen the U.S. On the other, the global recession -- and some signs of resistance to employing immigrants in the U.S. -- means U.S. tuitions are increasingly out of reach for some, while others fear jobs won't be waiting for them upon graduation.",399132955,Newspapers," S. Mitra Kalita
S. Mitra Kalita",," Council of Graduate Schools
813910"," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1674531511 , 42437691 , 7510 , WSJ , DWJNJ000000020090407e5470002w", News," Apr 7, 2009",0099-9660, English, English, A.4," New York, N.Y.","Apr 7, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399132955?accountid=14496," 9180 International , 8306 Schools and educational services"," 9180 International , 8306 Schools and educational services"," 9180 International , 8306 Schools and educational services", A.4," 9180 International , 8306 Schools and educational services"," Foreign students , Higher education , College students , Schools , Recessions , Councils , College admissions , Admissions policies , Foreign students , Graduate studies , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Foreign+Applications+to+U.S.+Graduate+Schools+Slow&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-04-07&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=S.+Mitra+Kalita&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Nation Digest,,410316239,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," Copyright The Washington Post Company Apr 7, 2009"," 1674696211 , 42440621 , 7653 , TWP , WPXX200904070F450928", News," Apr 7, 2009",0190-8286, English, English, A.8," Washington, D.C.","Apr 7, 2009",The Washington Post,2009,https://search.proquest.com/docview/410316239?accountid=14496,,,, A.8,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Nation+Digest&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2009-04-07&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Anonymous&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
