Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Legal fight on the way,"""The Arizona law is doomed to the dustbin of other unconstitutional efforts by local government to regulate immigration, which is a uniquely federal function,"" said Peter Schey, a Los Angeles attorney who led successful challenges to the 1975 Texas law denying illegal immigrant children free public schooling and the 1994 California initiative that would have barred public services to illegal immigrants.",194137651,Newspapers," Watanabe, Teresa
Watanabe
Teresa
Teresa Watanabe , Gorman, Anna
Gorman
Anna
Anna Gorman",,, (Copyright 2010 by the Chicago Tribune)," 2021060131 , 51900751 , 7684 , CTRB , TRIB201004281323", News," Apr 29, 2010",1085-6706, English, English, 23," Chicago, Ill.","Apr 29, 2010",Chicago Tribune,2010,https://search.proquest.com/docview/194137651?accountid=14496,,,, 23,," Aliens , Immigration policy , Litigation , Attorneys",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Legal+fight+on+the+way%3A+Opponents+optimistic+precedent+favors+their+effort+to+overturn+law&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=23&amp;au=Watanabe%2C+Teresa%3BGorman%2C+Anna&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In tongues, Chicago slips","According to the new census study, Yiddish is among the languages showing sharp declines.",194149558,Newspapers," Grossman, Ron
Grossman
Ron
Ron Grossman",," Bureau of the Census
926110", (Copyright 2010 by the Chicago Tribune)," 2021060161 , 51900751 , 7684 , CTRB , TRIB201004290055", News," Apr 29, 2010",1085-6706, English, English, 1.9," Chicago, Ill.","Apr 29, 2010",Chicago Tribune,2010,https://search.proquest.com/docview/194149558?accountid=14496,,,, 9,," Studies , Cities , Multilingualism , Chicago Illinois",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=In+tongues%2C+Chicago+slips%3A+N.Y.%2C+L.A.+have+more+foreign+speakers%2C+says+census+study&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=9&amp;au=Grossman%2C+Ron&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Legal fight on the way,"""The Arizona law is doomed to the dustbin of other unconstitutional efforts by local government to regulate immigration, which is a uniquely federal function,"" said Peter Schey, a Los Angeles attorney who led successful challenges to the 1975 Texas law denying illegal immigrant children free public schooling and the 1994 California initiative that would have barred public services to illegal immigrants.",194152667,Newspapers," Watanabe, Teresa
Watanabe
Teresa
Teresa Watanabe , Gorman, Anna
Gorman
Anna
Anna Gorman",,, (Copyright 2010 by the Chicago Tribune)," 2021059711 , 51900751 , 7684 , CTRB , TRIB201004281187", News," Apr 29, 2010",1085-6706, English, English, 1.14," Chicago, Ill.","Apr 29, 2010",Chicago Tribune,2010,https://search.proquest.com/docview/194152667?accountid=14496,,,, 14,," Litigation , Advocacy , Immigration policy , Legislation -- Arizona , Arizona",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Legal+fight+on+the+way%3A+Opponents+optimistic+precedent+favors+their+effort+to+overturn+law&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=14&amp;au=Watanabe%2C+Teresa%3BGorman%2C+Anna&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World Rethinks Climate Legislation; Costly cap-and-trade system isn't the political winner it once was.,"All over the globe, politicians of different ideological stripes are reconsidering the costs of slashing greenhouse gases to combat the speculative problem of global warming. Since the election defeat of Liberal Prime Minister John Howard in November 2007, the climate debate had been conducted in a heretic-hunting, anti-intellectual atmosphere.",194159808,Newspapers," Switzer, Tom
Switzer
Tom
Tom Switzer",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021387291 , 51891291 , 117310 , WSJO , WSJOWSJO000020100429e64t006my", News," Apr 29, 2010",, English, English, n/a," New York, N.Y.","Apr 29, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/194159808?accountid=14496,,,, n/a,," Emissions trading , Global warming , Climate change , Prime ministers , Politics , Political leadership",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+Rethinks+Climate+Legislation%3B+Costly+cap-and-trade+system+isn%27t+the+political+winner+it+once+was.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=&amp;au=Switzer%2C+Tom&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Arizona Immigration Law Attracts Its First Legal Challenges,"Mr. Dupnik, sheriff for 30 years, said, ""We already have a federal law that we enforce, which empowers every law-enforcement officer in the state of Arizona to detain illegal immigrants and turn them over to the border patrol.""",219904898,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan",," American Civil Liberties Union--ACLU
541110
813311"," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021600321 , 51891291 , 117310 , WSJO , WSJOWSJO000020100429e64t00ai2", News," Apr 29, 2010",, English, English, n/a," New York, N.Y.","Apr 29, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219904898?accountid=14496,,,, n/a,," Aliens , Litigation , Federal court decisions",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Arizona+Immigration+Law+Attracts+Its+First+Legal+Challenges&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
The Final Debate: Experts' Scorecard; Experts give marks out of 10 for leaders looking to get into 10 Downing St.,"David Clark Speech writer and adviser to former government minister Robin Cook, and now a political consultant GORDON BROWN Score: 8/10 Under the most intense pressure, Gordon Brown produced his best performance by a distance. Paul Heywood Head of Nottingham University's School of Politics and International Relations GORDON BROWN Score: 6/10 Always likely to be on the back foot after ""bigot""-gate, though sought to defuse that with self-deprecating opening remark.",219918102,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021595231 , 51891291 , 117310 , WSJO , WSJOWSJO000020100429e64t00acc", News," Apr 29, 2010",, English, English, n/a," New York, N.Y.","Apr 29, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219918102?accountid=14496,,,, n/a,," Inheritance taxes , International relations , Tax cuts , Brown, Gordon",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Final+Debate%3A+Experts%27+Scorecard%3B+Experts+give+marks+out+of+10+for+leaders+looking+to+get+into+10+Downing+St.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Lou Dobbs Tries to Win Over His Toughest Audience,"Lou Dobbs, the former CNN anchor who channeled anger at illegal immigration into a national following, was reminiscing about picking potatoes alongside illegal workers in the hot Idaho sun as a young boy.",219962361,Newspapers," Wallsten, Peter
Wallsten
Peter
Peter Wallsten",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021620581 , 51891291 , 117310 , WSJO , WSJOWSJO000020100430e64t00003", News," Apr 29, 2010",, English, English, n/a," New York, N.Y.","Apr 29, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219962361?accountid=14496,,,, n/a,," Aliens , Immigration policy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Lou+Dobbs+Tries+to+Win+Over+His+Toughest+Audience&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=&amp;au=Wallsten%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Democrats' Delicate Dance on Immigration,"[...] some Republican strategists don't welcome the attention given to a new immigration law in Arizona, which has angered many Latinos and built additional pressure on Democratic leaders to pass federal legislation.",219968048,Newspapers," Meckler, Laura
Meckler
Laura
Laura Meckler",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021620521 , 51891291 , 117310 , WSJO , WSJOWSJO000020100429e64t00aqm", News," Apr 29, 2010",, English, English, n/a," New York, N.Y.","Apr 29, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219968048?accountid=14496,,,, n/a,," Aliens , State laws , Bills , Immigration policy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Democrats%27+Delicate+Dance+on+Immigration&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Speak up: Chicago still has wealth of languages,"A new report on the nation's linguistic diversity, released Wednesday by the U.S. Census Bureau, documents how language diversity bragging rights once held by Chicago -- about a century ago -- now belong firmly to New York and L.A. Both those cities have greater concentrations of foreign language speakers than we do.",220004994,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2010 by the Chicago Tribune)," 2021909631 , 51900751 , 7684 , CTRB , TRIB201004290437", News," Apr 29, 2010",1085-6706, English, English, 7," Chicago, Ill.","Apr 29, 2010",Chicago Tribune,2010,https://search.proquest.com/docview/220004994?accountid=14496,,,, 7,, Census of Population,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Speak+up%3A+Chicago+still+has+wealth+of+languages&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2010-04-29&amp;volume=&amp;issue=&amp;spage=7&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Arizona Grades Teachers on Fluency; State Pushes School Districts to Reassign Instructors With Heavy Accents or Other Shortcomings in Their English,"PHOENIX--As the academic year winds down, Creighton School Principal Rosemary Agneessens faces a wrenching decision: what to do with veteran teachers whom the state education department says don't speak English well enough. Critics charge that the broader political climate has emboldened state education officials to target immigrant teachers at a time when a budget crisis has forced layoffs.",219957936,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021620591 , 51904461 , 117310 , WSJO , WSJOWSJO000020100429e64u00aqg", News," Apr 30, 2010",, English, English, n/a," New York, N.Y.","Apr 30, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219957936?accountid=14496,,,, n/a,," Teachers , English language , Learning , School superintendents , No Child Left Behind Act 2001-US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Arizona+Grades+Teachers+on+Fluency%3B+State+Pushes+School+Districts+to+Reassign+Instructors+With+Heavy+Accents+or+Other+Shortcomings+in+Their+English&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
The World Rethinks Climate Legislation; Costly cap-and-trade system isn't the political winner it once was.,"All over the globe, politicians of different ideological stripes are reconsidering the costs of slashing greenhouse gases to combat the speculative problem of global warming. Since the election defeat of Liberal Prime Minister John Howard in November 2007, the climate debate had been conducted in a heretic-hunting, anti-intellectual atmosphere.",219958829,Newspapers," Switzer, Tom
Switzer
Tom
Tom Switzer",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021673361 , 51904461 , 117310 , WSJO , WSJOWSJO000020100430e64u0012x", News," Apr 30, 2010",, English, English, n/a," New York, N.Y.","Apr 30, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219958829?accountid=14496,,,, n/a,," Emissions trading , Global warming , Climate change , Prime ministers , Politics , Political leadership",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+World+Rethinks+Climate+Legislation%3B+Costly+cap-and-trade+system+isn%27t+the+political+winner+it+once+was.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Switzer%2C+Tom&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Dobbs, Eyeing Political Run, Woos Tough Audience; Ex-Anchorman, Known for Fighting To Block an Immigration Overhaul, Reaches Out to City's Immigrants","Lou Dobbs, the former CNN anchor who channeled anger at illegal immigration into a national following, was reminiscing about picking potatoes alongside illegal workers in the hot Idaho sun as a young boy.",219962461,Newspapers," Wallsten, Peter
Wallsten
Peter
Peter Wallsten",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021691211 , 51904461 , 117310 , WSJO , WSJOWSJO000020100430e64u0018i", News," Apr 30, 2010",, English, English, n/a," New York, N.Y.","Apr 30, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219962461?accountid=14496,,,, n/a,," Aliens , Immigration policy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Dobbs%2C+Eyeing+Political+Run%2C+Woos+Tough+Audience%3B+Ex-Anchorman%2C+Known+for+Fighting+To+Block+an+Immigration+Overhaul%2C+Reaches+Out+to+City%27s+Immigrants&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=&amp;au=Wallsten%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"U.K. Candidates Clash in Final Debate; Front-Running Cameron Gains Traction, While Brown Fights for Life a Day After Gaffe; Clegg Tries to Keep Momentum","LONDON--A testy conclusion to the U.K.'s game-changing television debates produced tough clashes on the economy and immigration, as Conservative Party leader David Cameron appeared to pull away from the pack, Liberal Democrat upstart Nick Clegg sought to continue his populist momentum and Labour Prime Minister Gordon Brown battled for political survival.",219963430,Newspapers," MacDonald, Alistair
MacDonald
Alistair
Alistair MacDonald",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021620721 , 51904461 , 117310 , WSJO , WSJOWSJO000020100430e64u00004", News," Apr 30, 2010",, English, English, n/a," New York, N.Y.","Apr 30, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/219963430?accountid=14496,,,, n/a,," Economic growth , Government waste , Government spending , Prime ministers , Debates , Leadership , Budget deficits , International relations , Gross Domestic Product--GDP , United Kingdom--UK , Brown, Gordon , Clegg, Nick",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.K.+Candidates+Clash+in+Final+Debate%3B+Front-Running+Cameron+Gains+Traction%2C+While+Brown+Fights+for+Life+a+Day+After+Gaffe%3B+Clegg+Tries+to+Keep+Momentum&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=&amp;au=MacDonald%2C+Alistair&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Obama lawyers weigh Arizona options,Why? Because the word is out that Utah is a state that is pretty soft on illegal immigration.,219966617,Newspapers," Serrano, Richard A
Serrano
A
Richard
Richard A. Serrano , Nicholas, Peter
Nicholas
Peter
Peter Nicholas",,, (Copyright (c) 2010 Los Angeles Times)," 2021799971 , 51915811 , 7683 , ANGE , LATM100016814", News," Apr 30, 2010",0458-3035, English, English, A.1," Los Angeles, Calif.","Apr 30, 2010",Los Angeles Times,2010,https://search.proquest.com/docview/219966617?accountid=14496,,,, A.1,," Aliens , Constitutional law , State laws , Immigration policy , Federal state relations , United States--US , Arizona , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Obama+lawyers+weigh+Arizona+options&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Serrano%2C+Richard+A%3BNicholas%2C+Peter&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World-Wide,"Hawaii lawmakers sent a bill approving same-sex civil unions to the governor, who has not said if she will sign it.",219969565,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021811711 , 51915581 , 7510 , WSJ , DWJNJ000000020100430e64u0004i", News," Apr 30, 2010",0099-9660, English, English, A.1," New York, N.Y.","Apr 30, 2010",Wall Street Journal,2010,https://search.proquest.com/docview/219969565?accountid=14496,,,, A.1,," Stabbings , Immigration policy , Civil unions , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Arizona Grades Teachers on Fluency --- State Pushes School Districts to Reassign Instructors With Heavy Accents or Other Shortcomings in Their English,The Arizona Department of Education recently began telling school districts that teachers whose spoken English it deems to be heavily accented or ungrammatical must be removed from classes for students still learning English. Critics charge that the broader political climate has emboldened state education officials to target immigrant teachers at a time when a budget crisis has forced layoffs.,219969983,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021811251 , 51915581 , 7510 , WSJ , DWJNJ000000020100430e64u00036", News," Apr 30, 2010",0099-9660, English, English, A.3," New York, N.Y.","Apr 30, 2010",Wall Street Journal,2010,https://search.proquest.com/docview/219969983?accountid=14496," 8306 Schools and educational services , 9190 United States"," 8306 Schools and educational services , 9190 United States"," 8306 Schools and educational services , 9190 United States", A.3," 8306 Schools and educational services , 9190 United States"," Teachers , No Child Left Behind Act 2001-US , English language , Learning , School superintendents , Teachers , English language , Arizona",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Arizona+Grades+Teachers+on+Fluency+---+State+Pushes+School+Districts+to+Reassign+Instructors+With+Heavy+Accents+or+Other+Shortcomings+in+Their+English&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Tough Law Attracts Legal Challenges,"Several groups opposed to Arizona's new law to combat illegal immigration announced legal challenges Thursday, while some of the state's law-enforcement and elected officials indicated they would also fight it.",219971213,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan",," American Civil Liberties Union--ACLU
541110
813311"," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2021811021 , 51915581 , 7510 , WSJ , DWJNJ000000020100430e64u0002k", News," Apr 30, 2010",0099-9660, English, English, A.3," New York, N.Y.","Apr 30, 2010",Wall Street Journal,2010,https://search.proquest.com/docview/219971213?accountid=14496," 1200 Social policy , 9190 United States , 4310 Regulation"," 1200 Social policy , 9190 United States , 4310 Regulation"," 1200 Social policy , 9190 United States , 4310 Regulation", A.3," 1200 Social policy , 9190 United States , 4310 Regulation"," Litigation , Immigration policy , Arizona",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Tough+Law+Attracts+Legal+Challenges&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"BASEBALL; Arizona's new law is an issue in baseball; League is asked to pull 2011 All-Star game over immigration rule, and Diamondbacks are targeted.","Arizona lost out on playing host to another treasured sporting event when the NFL pulled the 1993 Super Bowl away from Tempe after the state rescinded the federal holiday commemorating the birth of Martin Luther King Jr. Since voters reinstated the holiday, two Super Bowls have been played in Arizona.",219979054,Newspapers," Baxter, Kevin
Baxter
Kevin
Kevin Baxter",," Arizona Diamondbacks
711211", (Copyright (c) 2010 Los Angeles Times)," 2021799471 , 51915811 , 7683 , ANGE , LATM100016882", News," Apr 30, 2010",0458-3035, English, English, C.1," Los Angeles, Calif.","Apr 30, 2010",Los Angeles Times,2010,https://search.proquest.com/docview/219979054?accountid=14496,,,, C.1,," Athletes , All star games , Hispanics , Professional baseball -- Arizona Diamondbacks , Immigration policy , Political activism , Arizona",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=BASEBALL%3B+Arizona%27s+new+law+is+an+issue+in+baseball%3B+League+is+asked+to+pull+2011+All-Star+game+over+immigration+rule%2C+and+Diamondbacks+are+targeted.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Baxter%2C+Kevin&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Fear and loathing in Phoenix; Busload of Angelenos protests Arizona's new immigration law,"The bus riders crossed the desert Sunday to protest the Arizona right's latest assault on democracy, a new law that gives Arizona law enforcement a mandate to demand immigration papers from anyone they ""reasonably"" suspect could be an illegal immigrant. Opponents of legalization draw crude caricatures of the undocumented, while supporters aren't fully honest about the challenges to U.S. society.",219979600,Newspapers," Tobar, Hector
Tobar
Hector
HECTOR TOBAR",,, (Copyright (c) 2010 Los Angeles Times)," 2021799991 , 51915811 , 7683 , ANGE , LATM100016809", News," Apr 30, 2010",0458-3035, English, English, A.2," Los Angeles, Calif.","Apr 30, 2010",Los Angeles Times,2010,https://search.proquest.com/docview/219979600?accountid=14496,,,, A.2,," Aliens , Political activism , State laws , Demonstrations & protests -- Phoenix Arizona , Immigration policy , Phoenix Arizona , Los Angeles California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Fear+and+loathing+in+Phoenix%3B+Busload+of+Angelenos+protests+Arizona%27s+new+immigration+law&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2010-04-30&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Tobar%2C+Hector&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
