Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
German Chancellor Angela Merkel Pushes Tougher Line on Brexit; Comments come after U.K. Prime Minister Theresa May said she would prioritize control of immigration in exit talks,"  Ms. Merkel's warning signals that Germany is unwilling to make big concessions although it is one of the most sympathetic EU members toward the U.K. ""We have to make sure our interests are coherent here so that we won't be put under pressure constantly via European industry associations to, in the end, allow full access to the internal market even if all freedoms aren't respected,"" she said, to loud applause.",1826191548,Newspapers," Bender, Ruth
Bender
Ruth
Ruth Bender; Andrea Thomas , Thomas, Andrea
Thomas
Andrea , Bender, Ruth
Bender
Ruth
Ruth Bender , Thomas, Andrea
Thomas
Andrea
Andrea Thomas",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4205335051 , 108187282 , 117310 , WSJO , WSJOWSJO20161006000020161006eca6005k2", News," Oct 6, 2016",, English, English, n/a," New York, N.Y.","Oct 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826191548?accountid=14496, n/a," Immigration , Leadership , Prime ministers , Germany , United Kingdom--UK , Europe , Gabriel, Sigmar",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=German+Chancellor+Angela+Merkel+Pushes+Tougher+Line+on+Brexit%3B+Comments+come+after+U.K.+Prime+Minister+Theresa+May+said+she+would+prioritize+control+of+immigration+in+exit+talks&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Bender%2C+Ruth%3BThomas%2C+Andrea&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"London Won't Easily Surrender Role as Euro Clearinghouse, Hammond Says; Chancellor of the Exchequer says the City should keep the business after Brexit",,1826267614,Newspapers," Hwang, Inyoung
Hwang
Inyoung
Inyoung Hwang , Hwang, Inyoung
Hwang
Inyoung
Inyoung Hwang",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4205979041 , 108187282 , 117310 , WSJO , WSJOWSJO20161006000020161006eca6007n4", News," Oct 6, 2016",, English, English, n/a," New York, N.Y.","Oct 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826267614?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=London+Won%27t+Easily+Surrender+Role+as+Euro+Clearinghouse%2C+Hammond+Says%3B+Chancellor+of+the+Exchequer+says+the+City+should+keep+the+business+after+Brexit&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Hwang%2C+Inyoung&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Keeping Britain's Doors Open to Talent; It's a mistake to impose new visa rules that turn away students and entrepreneurs.,"  At the Massachusetts Institute of Technology a decade ago, our international students were overrepresented in the university patents we held because, I believe, they are natural risk takers, self-selected by their courage and determination to travel far away from home for their studies.",1826318630,Newspapers," Gast, Alice P
Gast
P
Alice
Alice P. Gast , Gast, Alice P
Gast
P
Alice
Alice P. Gast",," Massachusetts Institute of Technology
611310 , European Union
926110
928120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206242051 , 108187282 , 117310 , WSJO , WSJOWSJO20161006000020161006eca600a15", News," Oct 6, 2016",, English, English, n/a," New York, N.Y.","Oct 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826318630?accountid=14496, n/a," Entrepreneurs , Foreign students , Studies , Startups , United States--US , United Kingdom--UK , Musk, Elon , Rudd, Amber",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Keeping+Britain%27s+Doors+Open+to+Talent%3B+It%27s+a+mistake+to+impose+new+visa+rules+that+turn+away+students+and+entrepreneurs.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Gast%2C+Alice+P&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Lessons From Scandinavian Immigration Law; Sen. Tom Cotton and Rep. Mike Pompeo's argument for immigration restrictions reaches wrong conclusions from wrong premises.,"  The article points out the need to discuss all issues, rather than stifle them for the sake of political correctness.",1826352117,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206309141 , 108187282 , 117310 , WSJO , WSJOWSJO20161006000020161006eca600byo", News," Oct 6, 2016",, English, English, n/a," New York, N.Y.","Oct 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826352117?accountid=14496, n/a," Immigration , Aliens , Political correctness , Sweden , Pompeo, Mike , Cotton, Tom",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Lessons+From+Scandinavian+Immigration+Law%3B+Sen.+Tom+Cotton+and+Rep.+Mike+Pompeo%27s+argument+for+immigration+restrictions+reaches+wrong+conclusions+from+wrong+premises.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
How much damage could a President Trump do? We can only begin to imagine. (Posted 2016-10-06 23:09:53),  A National Security Council staff that has mushroomed under President Obama is not confirmed by or in any meaningful sense accountable to Congress.,1826423761,Newspapers,,," Congress
921120"," (Copyright The Washington Post Company, Oct 6, 2016)"," 4206617911 , 108198532 , 7653 , TWP , WPXX201610062016100623095300HowmuchdamagecouldaPresidentTrumpdoWe", Editorial," Oct 6, 2016",0190-8286, English, English,," Washington, D.C.","Oct 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1826423761?accountid=14496, n/a," Presidents , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=How+much+damage+could+a+President+Trump+do%3F+We+can+only+begin+to+imagine.+%28Posted+2016-10-06+23%3A09%3A53%29%3A+Handed+the+immense+powers+of+the+executive+office%2C+Mr.+Trump+would+be+unchecked+and+unbalanced.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-10-06&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
You may not have to haggle for the next car you buy (Posted 2016-10-06 17:04:11),"  Car-lot bargaining has become so widespread, in part, because it favors the dealer, who has much more information about the car than the customer does, says Michael A. Wheeler, a Harvard Business School professor and author of ""Art of Negotiation.",1826423778,Newspapers," Bhattarai, Abha
Bhattarai
Abha
Abha Bhattarai , Bhattarai, Abha
Bhattarai
Abha
Abha Bhattarai",," Harvard Business School
611310"," (Copyright The Washington Post Company, Oct 6, 2016)"," 4206617711 , 108198532 , 7653 , TWP , WPXX201610062016100617041100Youmaynothavetohaggleforthenextcaryou", News," Oct 6, 2016",0190-8286, English, English,," Washington, D.C.","Oct 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1826423778?accountid=14496, n/a," Automobile dealers , Prices , Business schools",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=You+may+not+have+to+haggle+for+the+next+car+you+buy+%28Posted+2016-10-06+17%3A04%3A11%29&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-10-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Bhattarai%2C+Abha&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Sterling Resumes Slide After Weak U.K. Data,"  HSBC strategist David Bloom says it is becoming ""an uncomfortable reality to the market"" that the U.K. will opt for a 'hard Brexit', where the government is prepared to sacrifice EU single market access for immigration controls.",1826359146,Newspapers," Fleetham, Jessica
Fleetham
Jessica
Jessica Fleetham , Fleetham, Jessica
Fleetham
Jessica
Jessica Fleetham",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206365561 , 108217742 , 117310 , WSJO , WSJOWSJO20161007000020161007eca7000gr", News," Oct 7, 2016",, English, English, n/a," New York, N.Y.","Oct 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826359146?accountid=14496, n/a, United Kingdom--UK,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Sterling+Resumes+Slide+After+Weak+U.K.+Data&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Fleetham%2C+Jessica&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Pound Plummets Against Dollar in Chaotic Trading; 'I initially doubted what I saw on my screen,' forex strategist says","  HONG KONG--The British pound dropped against the U.S. dollar in early Asian trading Friday, due to nagging concerns about the economic impact of the U.K.'s exit from the European Union.",1826359166,Newspapers," Vaishampayan, Saumya
Vaishampayan
Saumya
Saumya Vaishampayan; Kenan Machado; Gregor Stuart Hunter , Machado, Kenan
Machado
Kenan , Hunter, Gregor Stuart
Hunter
Stuart
Gregor , Vaishampayan, Saumya
Vaishampayan
Saumya
Saumya Vaishampayan , Machado, Kenan
Machado
Kenan
Kenan Machado , Hunter, Gregor Stuart
Hunter
Stuart
Gregor
Gregor Stuart Hunter",," Thomson Reuters
511110
511140 , European Union
926110
928120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206365531 , 108217742 , 117310 , WSJO , WSJOWSJO20161007000020161007eca7000dx", News," Oct 7, 2016",, English, English, n/a," New York, N.Y.","Oct 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826359166?accountid=14496, n/a," United Kingdom--UK , United States--US , Asia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Pound+Plummets+Against+Dollar+in+Chaotic+Trading%3B+%27I+initially+doubted+what+I+saw+on+my+screen%2C%27+forex+strategist+says&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Vaishampayan%2C+Saumya%3BMachado%2C+Kenan%3BHunter%2C+Gregor+Stuart&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Trump No Longer Wants to Impose Ban on Muslims Entering the U.S., Pence Says","  Nihad Awad, the executive director of the Council on American-Islamic Relations, said that Mr. Trump could not simply turn the page on the Muslim ban.",1826398260,Newspapers," Rappeport, Alan
Rappeport
Alan
Alan Rappeport , Rappeport, Alan
Rappeport
Alan
Alan Rappeport", NYTIAO, Republican Party," Copyright New York Times Company Oct 7, 2016"," 4206530711 , 108221452 , 7818 , NYTIAO , NYT , 939609-20161007", News," Oct 7, 2016",0362-4331, English, English, A.16," New York, N.Y.","Oct 7, 2016",New York Times,2016,https://search.proquest.com/docview/1826398260?accountid=14496, A.16," Muslims , Immigration policy , Political campaigns , Presidential elections , Bans , United States--US , Trump, Donald J , Pence, Mike",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trump+No+Longer+Wants+to+Impose+Ban+on+Muslims+Entering+the+U.S.%2C+Pence+Says%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Rappeport%2C+Alan&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
BUSINESS BEAT; Trade is seen as harmful,"  The public's widespread mistrust of trade has been seized upon by GOP presidential nominee Donald Trump's campaign, and pushed Hillary Clinton, the Democratic nominee, to reverse her support for the pending U.S.-led trade deal with other Pacific Rim nations.",1826399880,Newspapers," Lee, Don
Lee
Don
Don Lee , Lee, Don
Lee
Don
Don Lee",,, (Copyright (c) 2016 Los Angeles Times)," 4206518351 , 108220332 , 7683 , ANGE , LATM2016100726832", News," Oct 7, 2016",0458-3035, English, English, C.2," Los Angeles, Calif.","Oct 7, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1826399880?accountid=14496, C.2," Aliens , Immigration policy , Nominations , Employment , Standard of living , United States--US"," Poll or survey , UNITED STATES , ECONOMY , EMPLOYMENT , TRADE , OUTSOURCING , IMMIGRANTS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=BUSINESS+BEAT%3B+Trade+is+seen+as+harmful&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=C.2&amp;au=Lee%2C+Don&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Pound Sinks in Asia As EU Talks Tough,"  Certain strategies related to currency options can have the same effect, triggering buy or sell orders. [...]an array of sophisticated computerized trades can kick in and spark automatic trading under some market conditions, such as if volatility spikes or a currency appears oversold.",1826400587,Newspapers," Vaishampayan, Saumya
Vaishampayan
Saumya
Saumya Vaishampayan; Kenan Machado , Machado, Kenan
Machado
Kenan , Vaishampayan, Saumya
Vaishampayan
Saumya
Saumya Vaishampayan , Machado, Kenan
Machado
Kenan
Kenan Machado",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206539331 , 108222402 , 7510 , WSJ , DWJNJ000000020161007eca70002v", News," Oct 7, 2016",0099-9660, English, English, C.1," New York, N.Y.","Oct 7, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1826400587?accountid=14496, C.1," Sterling , Foreign exchange rates , United Kingdom--UK",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Pound+Sinks+in+Asia+As+EU+Talks+Tough&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Vaishampayan%2C+Saumya%3BMachado%2C+Kenan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Lessons From Scandinavian Immigration Law,"  The article points out the need to discuss all issues, rather than stifle them for the sake of political correctness.",1826403093,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206536831 , 108222402 , 7510 , WSJ , DWJNJ000000020161007eca70000q", News," Oct 7, 2016",0099-9660, English, English, A.12," New York, N.Y.","Oct 7, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1826403093?accountid=14496, A.12," Immigration , Aliens , Political correctness , Sweden , Pompeo, Mike , Cotton, Tom",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Lessons+From+Scandinavian+Immigration+Law&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World-Wide,  White House officials were in contact with Clinton's campaign in early 2015 about the potential fallout from news of her use of a private email server.,1826403711,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206540541 , 108222402 , 7510 , WSJ , DWJNJ000000020161007eca700038", News," Oct 7, 2016",0099-9660, English, English, A.1," New York, N.Y.","Oct 7, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1826403711?accountid=14496, A.1," Russia , Iran , United States--US , Africa , Europe , Haiti",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"U.K. Factory Output Boosted by Weaker Pound; U.K. factory output rose by 0.2% on the month in August, below analyst expectations",,1826418282,Newspapers," Szary, Wiktor
Szary
Wiktor
Wiktor Szary; Paul Hannon , Hannon, Paul
Hannon
Paul , Szary, Wiktor
Szary
Wiktor
Wiktor Szary , Hannon, Paul
Hannon
Paul
Paul Hannon",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206581471 , 108217742 , 117310 , WSJO , WSJOWSJO20161007000020161007eca7002e5", News," Oct 7, 2016",, English, English, n/a," New York, N.Y.","Oct 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826418282?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.K.+Factory+Output+Boosted+by+Weaker+Pound%3B+U.K.+factory+output+rose+by+0.2%25+on+the+month+in+August%2C+below+analyst+expectations&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Szary%2C+Wiktor%3BHannon%2C+Paul&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
What's News: World-Wide,  White House officials were in contact with Clinton's campaign in early 2015 about the potential fallout from news of her use of a private email server.,1826429911,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206651981 , 108217742 , 117310 , WSJO , WSJOWSJO20161007000020161007eca7001b9", News," Oct 7, 2016",, English, English, n/a," New York, N.Y.","Oct 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826429911?accountid=14496, n/a," Russia , United Kingdom--UK , Iran , United States--US , Africa , Europe , Haiti",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What%27s+News%3A+World-Wide%3A+%5B2%5D&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"The Billionaires' Pawn; A feud between a U.S. hedge-fund magnate and a Canadian retail tycoon drew an army of advisers, the Justice Department and disgraced U.K. trader Julian Rifat",,1826550207,Newspapers," Enrich, David
Enrich
David
David Enrich , Enrich, David
Enrich
David
David Enrich",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206978531 , 108217742 , 117310 , WSJO , WSJOWSJO20161007000020161007eca7005mu", News," Oct 7, 2016",, English, English, n/a," New York, N.Y.","Oct 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826550207?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Billionaires%27+Pawn%3B+A+feud+between+a+U.S.+hedge-fund+magnate+and+a+Canadian+retail+tycoon+drew+an+army+of+advisers%2C+the+Justice+Department+and+disgraced+U.K.+trader+Julian+Rifat&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Enrich%2C+David&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Sterling's Message: Britain Has Picked Politics Over Economics; Wider significance of the pound's 'flash crash' shouldn't be dismissed,"  The growing perception that Prime Minister Theresa May will opt for a ""hard Brexit"" without access to the EU's single market makes the country less attractive as a destination for foreign companies and banks wanting to sell across the region.",1826743282,Newspapers," Mackintosh, James
Mackintosh
James
James Mackintosh , Mackintosh, James
Mackintosh
James
James Mackintosh",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4206989041 , 108217742 , 117310 , WSJO , WSJOWSJO20161007000020161007eca700797", News," Oct 7, 2016",, English, English, n/a," New York, N.Y.","Oct 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826743282?accountid=14496, n/a," Currency , American dollar , Hong Kong , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Sterling%27s+Message%3A+Britain+Has+Picked+Politics+Over+Economics%3B+Wider+significance+of+the+pound%27s+%27flash+crash%27+shouldn%27t+be+dismissed&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Mackintosh%2C+James&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"New York Gallery Shows for the Weekend; Rashid Johnson, George Grosz and Meleko Mokgosi in this week's Fine Art","  George Grosz: Politics and His Influence David Nolan 527 W. 29th St., (212) 925-6190 Through Oct. 22 What's the point of an exhibition that displays in decidedly scattershot fashion the influence of this German painter and draftsman, mostly during his brief hyper-political period, roughly 1918-33, before he turned away from such art after immigrating to the U.S.? While those in the show who were influenced by Grosz (1893-1959) include William Gropper, Leon Golub, Diego Rivera, Martha Rosler, Faith Ringgold and Gerhard Richter--more than 20 artists in all--the examples from this historically and nationally diverse group are minor to the point of mere memorabilia, with the one notable exception being the inimitable Peter Saul's 2006 painting of Hitler's brain flying out of a toilet.",1826788153,Newspapers," Plagens, Peter
Plagens
Peter
Peter Plagens , Plagens, Peter
Plagens
Peter
Peter Plagens",," Williams College
611310"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4207396501 , 108217742 , 117310 , WSJO , WSJOWSJO20161007000020161007eca7008kf", News," Oct 7, 2016",, English, English, n/a," New York, N.Y.","Oct 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1826788153?accountid=14496, n/a," Art exhibits , Artists , Chicago Illinois , Ringgold, Faith , Rivera, Diego (1886-1957)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=New+York+Gallery+Shows+for+the+Weekend%3B+Rashid+Johnson%2C+George+Grosz+and+Meleko+Mokgosi+in+this+week%27s+Fine+Art&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-10-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Plagens%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
