Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Democrats push new immigration reforms,"Groups opposed to legalization derided it as a form of amnesty, and more liberal factions complained that it relies too heavily on enforcement. Besides legalization, the bill proposes to get rid of a federal provision that empowers local police to act as immigration agents, provides 100,000 extra visas for immigrants from countries with high rates of illegal immigration and expedites legal immigration for close relatives of U.S. citizens and lawful residents.",420855372,Newspapers," Olivo, Antonio
Olivo
Antonio
Antonio Olivo",," Democratic Party
813940", (Copyright 2009 by the Chicago Tribune)," 1921925681 , 49881821 , 7684 , CTRB , TRIB200912150507", News," Dec 16, 2009",1085-6706, English, English, 1.10," Chicago, Ill.","Dec 16, 2009",Chicago Tribune,2009,https://search.proquest.com/docview/420855372?accountid=14496,,,, 10,," Aliens , Bills , Federal legislation , Reforms , Immigration policy , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Democrats+push+new+immigration+reforms%3A+Bill+provides+path+to+legalization+for+roughly+12+million&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=10&amp;au=Olivo%2C+Antonio&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Bail denied for suspect in conspiracy,"Tahawwur Hussain Rana, 48, who has been in federal custody since October, waved to half a dozen family members and supporters in court with black dye growing out of his silver hair.",420910820,Newspapers," Coen, Jeff
Coen
Jeff
Jeff Coen",,, (Copyright 2009 by the Chicago Tribune)," 1921925671 , 49881821 , 7684 , CTRB , TRIB200912150509", News," Dec 16, 2009",1085-6706, English, English, 1.8," Chicago, Ill.","Dec 16, 2009",Chicago Tribune,2009,https://search.proquest.com/docview/420910820?accountid=14496,,,, 8,," Judges & magistrates , Court hearings & proceedings , Bail , Terrorism , Rana, Tahawwur Hussain",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Bail+denied+for+suspect+in+conspiracy%3A+Judge+calls+man+charged+in+terror+plot+a+flight+risk&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=8&amp;au=Coen%2C+Jeff&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Terror suspect detained,"The judge offered no opinion on Rana being a danger to the community, saying risk of flight was enough to keep him detained, but she did say she was concerned about his alleged contacts with a foreign terror organization, Lashkar-e-Taiba, the group blamed for the Mumbai assault.",420911872,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2009 by the Chicago Tribune)," 1922739711 , 49881821 , 7684 , CTRB , TRIB200912160482", News," Dec 16, 2009",1085-6706, English, English, 10," Chicago, Ill.","Dec 16, 2009",Chicago Tribune,2009,https://search.proquest.com/docview/420911872?accountid=14496,,,, 10,, Judges & magistrates,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Terror+suspect+detained&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=10&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
CALIFORNIA; A show of Mexican pride; A float in this year's Rose Parade will begin a year of celebration marking the country's 200th birthday.,"The events include an art exhibit at the Getty Villa museum, a Mexican film festival and an independence parade in East L.A. The year of celebration will begin Jan. 1, when traditionally clad dancers will perform alongside the 24-foot-high and 55-foot-long float.",422287695,Newspapers," Gorman, Anna
Gorman
Anna
Anna Gorman",,, (Copyright (c) 2009 Los Angeles Times)," 1921846801 , 49879731 , 7683 , ANGE , LATM090050991", Feature," Dec 16, 2009",0458-3035, English, English, A.3," Los Angeles, Calif.","Dec 16, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422287695?accountid=14496,,,, A.3,," Cultural values , Parades , Mexico",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CALIFORNIA%3B+A+show+of+Mexican+pride%3B+A+float+in+this+year%27s+Rose+Parade+will+begin+a+year+of+celebration+marking+the+country%27s+200th+birthday.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Gorman%2C+Anna&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE DOCUMENTARIES; Shortlist ambition,"The 15 feature documentaries on this year's Oscar shortlist -- a semifinal round from which the final five are picked -- fall into several distinct categories, such as celebrating storied careers and fighting injustice. ""Soundtrack for a Revolution,"" from directors Bill Guttentag and Dan Sturman, conveys how music carried the heroes of the civil rights movement through their many harrowing ordeals.",422288322,Newspapers," Rosen, Lisa
Rosen
Lisa
Lisa Rosen",,, (Copyright (c) 2009 Los Angeles Times)," 1921847751 , 49879731 , 7683 , ANGE , LATM090050903", Commentary," Dec 16, 2009",0458-3035, English, English, S.28," Los Angeles, Calif.","Dec 16, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422288322?accountid=14496,,,, S.28,," Motion pictures , Documentary films , Academy awards",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+DOCUMENTARIES%3B+Shortlist+ambition&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=S.28&amp;au=Rosen%2C+Lisa&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
CALIFORNIA; Broadcom judge has always had an elusive streak,"Carney, saying Monday that prosecutors had intimidated witnesses and made ""a mockery of justice,"" dismissed the criminal case in which Broadcom Corp. co-founder Henry C. Nicholas III and the company's former chief financial officer, William J. Ruehle, were accused of illegally backdating stock options.",422299246,Newspapers," Zimmerman, Martin
Zimmerman
Martin
Martin Zimmerman",," Broadcom Corp
334220
334413", (Copyright (c) 2009 Los Angeles Times)," 1921847261 , 49879731 , 7683 , ANGE , LATM090050959", News," Dec 16, 2009",0458-3035, English, English, A.16," Los Angeles, Calif.","Dec 16, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422299246?accountid=14496,,,, A.16,," Public prosecutors , Judges & magistrates , Carney, Cormac J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CALIFORNIA%3B+Broadcom+judge+has+always+had+an+elusive+streak&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Zimmerman%2C+Martin&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Asians drive recruiting boom; Job security, college aid and, for some, citizenship are lures.","[...] lured by job security, enhanced tuition aid and, for some immigrants, the chance for U.S. citizenship, Asians this year made up 22% of all active-duty recruits, nearly twice their proportion in the Los Angeles County population.",422313443,Newspapers," Watanabe, Teresa
Watanabe
Teresa
Teresa Watanabe",,, (Copyright (c) 2009 Los Angeles Times)," 1921846891 , 49879731 , 7683 , ANGE , LATM090050998", News," Dec 16, 2009",0458-3035, English, English, A.1," Los Angeles, Calif.","Dec 16, 2009",Los Angeles Times,2009,https://search.proquest.com/docview/422313443?accountid=14496,,,, A.1,," Armed forces , Citizenship , Tuition , Asian Americans , Military recruitment",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Asians+drive+recruiting+boom%3B+Job+security%2C+college+aid+and%2C+for+some%2C+citizenship+are+lures.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Watanabe%2C+Teresa&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In 2025, India To Pass China In Population, U.S. Estimates","India will become the world's most populous country in 2025, surpassing China, where the population will peak one year later because of declining fertility, according to United States Census Bureau projections released Tuesday.",434246826,Newspapers," Roberts, Sam
Roberts
Sam
Sam Roberts", NYTIAO,," Copyright New York Times Company Dec 16, 2009"," 1921872571 , 49880121 , 7818 , NYTIAO , NYT , 427942-20091216", News," Dec 16, 2009",0362-4331, English, English, A.24," New York, N.Y.","Dec 16, 2009",New York Times,2009,https://search.proquest.com/docview/434246826?accountid=14496,,,, A.24,," Industrialized nations , Growth rate , Data bases , Fertility , Population growth , China , India",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+2025%2C+India+To+Pass+China+In+Population%2C+U.S.+Estimates%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2009-12-16&amp;volume=&amp;issue=&amp;spage=A.24&amp;au=Roberts%2C+Sam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: U.S. Watch,"Sara Murray --- WASHINGTON, D.C. House Passes $636 Billion Pentagon Budget Bill House lawmakers Wednesday approved a $636 billion bill to fund the Pentagon through the remaining 10 months of fiscal 2010, completing the last piece of must-pass spending business that had to be finished before the end of the year.",399139865,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2009 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1922663371 , 49896731 , 7510 , WSJ , DWJNJ000000020091217e5ch0002y", News," Dec 17, 2009",0099-9660, English, English, A.6," New York, N.Y.","Dec 17, 2009",Wall Street Journal,2009,https://search.proquest.com/docview/399139865?accountid=14496,,,, A.6,," Immigration , Recessions , Federal government , Consumer spending , Colleges & universities , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+U.S.+Watch&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2009-12-17&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
DIGEST,,410347312,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," Copyright The Washington Post Company Dec 17, 2009"," 1922689491 , 49897281 , 7653 , TWP , WPXX2009121711E843F4", News," Dec 17, 2009",0190-8286, English, English, A.8," Washington, D.C.","Dec 17, 2009",The Washington Post,2009,https://search.proquest.com/docview/410347312?accountid=14496,,,, A.8,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=DIGEST&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2009-12-17&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Anonymous&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Digest,,410362985,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," Copyright The Washington Post Company Dec 17, 2009"," 1922690691 , 49897281 , 7653 , TWP , WPXX2009121711E844C5", News," Dec 17, 2009",0190-8286, English, English, A.12," Washington, D.C.","Dec 17, 2009",The Washington Post,2009,https://search.proquest.com/docview/410362985?accountid=14496,,,, A.12,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Digest&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2009-12-17&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Anonymous&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
