Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Gov. Andrew Cuomo Launches State of the State Tour; New York governor breaks with Albany tradition by laying out agenda for new year in series of speeches,"  The governor, a Democrat, gave his initial address Monday morning, laying out his priorities for the new legislative session on the 64th floor of Manhattan's One World Trade Center.",1856692854,Newspapers," Vilensky, Mike
Vilensky
Mike
Mike Vilensky , Vilensky, Mike
Vilensky
Mike
Mike Vilensky",," One World Trade Center
531120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4296788671 , 110039232 , 117310 , WSJO , WSJOWSJO20170109000020170109ed19009kh", News," Jan 9, 2017",, English, English, n/a," New York, N.Y.","Jan 9, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1856692854?accountid=14496, n/a," Abortion , Political campaigns , Middle class , Governors , Bills , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Gov.+Andrew+Cuomo+Launches+State+of+the+State+Tour%3B+New+York+governor+breaks+with+Albany+tradition+by+laying+out+agenda+for+new+year+in+series+of+speeches&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Vilensky%2C+Mike&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"At Mass celebrating immigrants, Trump inauguration looms large",,1863627313,Newspapers," Cherney, Elyssa
Cherney
Elyssa
Elyssa Cherney",," Roman Catholic Church
813110"," Copyright Tribune Interactive, LLC Jan 9, 2017"," 7684 , 110047622 , TRIBTRIB2017010920170108275054663 , TRIBTRIB2017010920170108275054663", News," Jan 9, 2017",1085-6706, English, English,," Chicago, Ill.","Jan 9, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1863627313?accountid=14496, 3," Immigration policy , Families & family life , Aliens , Chicago Illinois , Ghana , United States--US , Venezuela , Indonesia , Cupich, Blase , Cleveland Ohio",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=At+Mass+celebrating+immigrants%2C+Trump+inauguration+looms+large%3A+Speaking+to+worshippers%2C+Cardinal+Cupich+calls+for+reform%2C+laws+to+protect+%27those+in+the+shadows%27&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-01-09&amp;volume=&amp;issue=&amp;spage=3&amp;au=Cherney%2C+Elyssa&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The Obama Legacy; A Presidency of great promise ends in rancor and disappointment.,"  In his many farewell interviews, he has laid out what he regards as his main achievements: reviving the economy after the Great Recession, a giant step toward national health care, new domestic regulations and a global pact to combat climate change, the Iran nuclear deal, and a world where America is merely one nation among many others in settling global disputes rather than promoting its democratic values. After the 2009 spending bill failed to spur durable growth, the White House relied almost entirely on the Federal Reserve to prevent another recession.",1856717994,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Congress
921120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4296874121 , 110060462 , 117310 , WSJO , WSJOWSJO20170110000020170110ed1a00004", News," Jan 10, 2017",, English, English, n/a," New York, N.Y.","Jan 10, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1856717994?accountid=14496, n/a," Presidents , Immigration policy , Political campaigns , Regulation , Recessions , Climate change , Income redistribution , Progressivism , Iran , Pelosi, Nancy , Cantor, Eric",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Obama+Legacy%3B+A+Presidency+of+great+promise+ends+in+rancor+and+disappointment.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Fog Around Brexit Causes Pound to Fall; U.K. prime minister wants a clean break from EU; sterling sinks 1% against the dollar,,1856718002,Newspapers," Bird, Mike
Bird
Mike
Mike Bird; Georgi Kantchev , Kantchev, Georgi
Kantchev
Georgi , Bird, Mike
Bird
Mike
Mike Bird , Kantchev, Georgi
Kantchev
Georgi
Georgi Kantchev",,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4296874311 , 110060462 , 117310 , WSJO , WSJOWSJO20170110000020170109ed1900335", News," Jan 10, 2017",, English, English, n/a," New York, N.Y.","Jan 10, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1856718002?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Fog+Around+Brexit+Causes+Pound+to+Fall%3B+U.K.+prime+minister+wants+a+clean+break+from+EU%3B+sterling+sinks+1%25+against+the+dollar&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=&amp;au=Bird%2C+Mike%3BKantchev%2C+Georgi&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Attacks on Car Exports Put Vital Mexican Sector at Risk; Trump's broadsides against vital industry could lead to pullout, Chrysler head says",,1856718005,Newspapers," Althaus, Dudley
Althaus
Dudley
Dudley Althaus , Althaus, Dudley
Althaus
Dudley
Dudley Althaus",,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4296874211 , 110060462 , 117310 , WSJO , WSJOWSJO20170110000020170110ed1a0005m", News," Jan 10, 2017",, English, English, n/a," New York, N.Y.","Jan 10, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1856718005?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Attacks+on+Car+Exports+Put+Vital+Mexican+Sector+at+Risk%3B+Trump%27s+broadsides+against+vital+industry+could+lead+to+pullout%2C+Chrysler+head+says&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=&amp;au=Althaus%2C+Dudley&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Under Trump, government workers feeling federal offense","  Federal workers have good reason to be worried. Because this isn't the usual churn of administrations or change in ideologies that happens while the rest of the government employees - Forest Service folks in Oregon, levee engineers in Louisiana, astrophysicists in Maryland - keep working because their jobs are apolitical. Demonizing federal workers to score political points is a regular sport in Washington - a tradition that predates George Wallace portraying them as self-important ""pointy-headed"" intellectuals in 1964.",1856751634,Newspapers," Dvorak, Petula
Dvorak
Petula
Petula Dvorak , Dvorak, Petula
Dvorak
Petula
Petula Dvorak",," Congress
921120"," (Copyright The Washington Post Company, Jan 10, 2017)"," 4297014061 , 110070752 , 7653 , TWP , WPXXWP20170110UnderTrumpgovernmentworkersfeelingfedera7bf558fc", News," Jan 10, 2017",0190-8286, English, English, B.1," Washington, D.C.","Jan 10, 2017",The Washington Post,2017,https://search.proquest.com/docview/1856751634?accountid=14496, B.1," Federal employees , Business travel , Political campaigns , Workforce , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Under+Trump%2C+government+workers+feeling+federal+offense&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Dvorak%2C+Petula&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The horror of U.S. immigration courts,"  Under those circumstances, due process - the idea that each immigrant seeking asylum or charged with overstaying their visa or entering the country illegally will be granted a fair hearing with the law's full protection - is a fading ideal.",1856751660,Newspapers,,,," (Copyright The Washington Post Company, Jan 10, 2017)"," 4297013561 , 110070752 , 7653 , TWP , WPXXWP20170110ThehorrorofUSimmigrationcourts38c59cf6", Editorial," Jan 10, 2017",0190-8286, English, English, A.14," Washington, D.C.","Jan 10, 2017",The Washington Post,2017,https://search.proquest.com/docview/1856751660?accountid=14496, A.14," Political asylum , Immigration , Violent crime", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=The+horror+of+U.S.+immigration+courts&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
New legal fund to aid immigrants,"  The aides also said they envision nonprofit immigrant groups pairing with law firms to win grants, harnessing pro bono work of big firms and creating a network of new legal services for illegal immigrants.",1856751707,Newspapers," Davis, Aaron C
Davis
C
Aaron
Aaron C Davis , Davis, Aaron C
Davis
C
Aaron
Aaron C Davis",,," (Copyright The Washington Post Company, Jan 10, 2017)"," 4297013591 , 110070752 , 7653 , TWP , WPXXWP20170110Newlegalfundtoaidimmigrants0d6c7adc", News," Jan 10, 2017",0190-8286, English, English, B.4," Washington, D.C.","Jan 10, 2017",The Washington Post,2017,https://search.proquest.com/docview/1856751707?accountid=14496, B.4," Law firms , Mayors , Immigration policy , Nonprofit organizations , Grants , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=New+legal+fund+to+aid+immigrants&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=Davis%2C+Aaron+C&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Hundreds march to protest Sessions nomination,"  Barber, who delivered a well-received speech to the Democratic National Convention in July, advocating social justice with a thundering, evangelical passion, was visiting Washington in advance of Tuesday's scheduled Senate confirmation hearing for Sessions (R-Ala.).",1856751976,Newspapers," Duggan, Paul
Duggan
Paul
Paul Duggan , Duggan, Paul
Duggan
Paul
Paul Duggan",,," (Copyright The Washington Post Company, Jan 10, 2017)"," 4297014231 , 110070752 , 7653 , TWP , WPXXWP20170110HundredsmarchtoprotestSessionsnomination5c3a10e8", News," Jan 10, 2017",0190-8286, English, English, A.7," Washington, D.C.","Jan 10, 2017",The Washington Post,2017,https://search.proquest.com/docview/1856751976?accountid=14496, A.7," Gays & lesbians , Attorneys general , Equal rights , Activism , Demonstrations & protests , Immigration policy , Clergy , Parliamentary procedure , Racism , Voting Rights Act , United States--US , North Carolina", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Hundreds+march+to+protest+Sessions+nomination&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Duggan%2C+Paul&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
An iconoclast prods Va. Democrats,"  [...]most are liberals, and Donald Trump's victory in the presidential election has left them feeling that many of their fellow citizens are alien creatures. Saying it was wrong for Democrats to demonize Trump supporters, Rasoul quit his leadership role within the Assembly's House Democrats to draw attention to the issue.",1856752057,Newspapers," Schneider, Gregory S
Schneider
S
Gregory
Gregory S Schneider , Schneider, Gregory S
Schneider
S
Gregory
Gregory S Schneider",," Democratic Party
813940"," (Copyright The Washington Post Company, Jan 10, 2017)"," 4297013801 , 110070752 , 7653 , TWP , WPXXWP20170110AniconoclastprodsVaDemocratsea353eee", News," Jan 10, 2017",0190-8286, English, English, A.1," Washington, D.C.","Jan 10, 2017",The Washington Post,2017,https://search.proquest.com/docview/1856752057?accountid=14496, A.1," Political parties , Rural areas , Governors , Presidential elections , Bills , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=An+iconoclast+prods+Va.+Democrats&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Schneider%2C+Gregory+S&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
IMMIGRATION WATCH; Again urging a path to legal status; A California Republican hopes he'll have more luck with his citizenship proposal under Trump,"  Should they be able to go to college and should they be able to serve the country that they know, the only country they know as home?"" More than 109,000 service members and their families who were already lawful U.S. residents became naturalized U.S. citizens through military service from about 2002 to 2015, according to U.S. Citizenship and Immigration Services.",1856766448,Newspapers," Wire, Sarah D
Wire
D
Sarah
SARAH D. WIRE , Wire, Sarah D
Wire
D
Sarah
SARAH D. WIRE",," Congress
921120", (Copyright (c) 2017 Los Angeles Times)," 4297037121 , 110069962 , 7683 , ANGE , LATM20170110824", News," Jan 10, 2017",0458-3035, English, English, B.2," Los Angeles, Calif.","Jan 10, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1856766448?accountid=14496, B.2," Bills , Armed forces , Aliens , Citizenship , Immigration policy , Patriotism , Political campaigns , Military service , United States--US"," DENHAM, JEFF , IMMIGRATION REFORM , LEGISLATION , POLITICS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=IMMIGRATION+WATCH%3B+Again+urging+a+path+to+legal+status%3B+A+California+Republican+hopes+he%27ll+have+more+luck+with+his+citizenship+proposal+under+Trump&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Wire%2C+Sarah+D&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump names son-in-law as senior advisor; Jared Kushner's appointment could face a challenge under an anti-nepotism law.,"  President-elect Donald Trump appointed his influential son-in-law Jared Kushner as a White House senior advisor Monday, putting the young real estate executive in position to exert broad sway over both domestic and foreign policy, particularly Middle East issues and trade negotiations. Trump has come to rely heavily on Kushner, who is married to the president-elect's daughter Ivanka. Since the election, the political novice has been one of the transition team's main liaisons to foreign governments, communicating with Israeli officials and meeting with Britain's foreign minister.",1856766453,Newspapers,,,, (Copyright (c) 2017 Los Angeles Times)," 4297037101 , 110069962 , 7683 , ANGE , LATM20170110826", News," Jan 10, 2017",0458-3035, English, English, A.9," Los Angeles, Calif.","Jan 10, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1856766453?accountid=14496, A.9," Law , Advisors , Public officials , Political campaigns , Federal employees , Middle East , Obama, Barack"," Wire , KUSHNER, JARED , TRUMP, DONALD J , POLITICAL APPOINTMENTS , POLITICAL AIDES , NEPOTISM",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Trump+names+son-in-law+as+senior+advisor%3B+Jared+Kushner%27s+appointment+could+face+a+challenge+under+an+anti-nepotism+law.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Critics of legal immigration see a kindred spirit; Trump's pick for attorney general has long-standing ties to once-fringe groups.,"  A lawyer for the Center for Immigration Studies went to work for him on the Senate Judiciary Committee, where Sessions ran the immigration subcommittee, on rallying opposition to the measure; it passed the Senate but never came up for a vote in the House.",1856766687,Newspapers," Tanfani, Joseph
Tanfani
Joseph
Joseph Tanfani , Tanfani, Joseph
Tanfani
Joseph
Joseph Tanfani",," NumbersUSA
541720 , Center for Immigration Studies
541720", (Copyright (c) 2017 Los Angeles Times)," 4297036991 , 110069962 , 7683 , ANGE , LATM20170110837", News," Jan 10, 2017",0458-3035, English, English, A.1," Los Angeles, Calif.","Jan 10, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1856766687?accountid=14496, A.1," Aliens , Bills , Immigration , Political campaigns , Public prosecutors , United States--US , Alabama"," SESSIONS, JEFF , ATTORNEY GENERAL (U.S.) , POLITICAL APPOINTMENTS , IMMIGRATION , POLITICS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Critics+of+legal+immigration+see+a+kindred+spirit%3B+Trump%27s+pick+for+attorney+general+has+long-standing+ties+to+once-fringe+groups.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Tanfani%2C+Joseph&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Anonymous Bomb Threats Rattle U.S. Jewish Centers,"  [...]in November, after the presidential election, the Anti-Defamation League posted a warning about a reported uptick in hate speech and anti-Semitism.",1856767527,Newspapers," Smith, Mitch
Smith
Mitch
Mitch Smith , Smith, Mitch
Smith
Mitch
Mitch Smith", NYTIAO," Jewish Federations of North America
813110
813211 , Ku Klux Klan
813940 , Anti-Defamation League
813311"," Copyright New York Times Company Jan 10, 2017"," 4297041081 , 110070862 , 7818 , NYTIAO , NYT , 622370-20170110", News," Jan 10, 2017",0362-4331, English, English, A.9," New York, N.Y.","Jan 10, 2017",New York Times,2017,https://search.proquest.com/docview/1856767527?accountid=14496, A.9," Community centers , Anti-Semitism , Hate speech , Law enforcement , Jews , Bomb scares , Threats , Jewish life & ethics",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Anonymous+Bomb+Threats+Rattle+U.S.+Jewish+Centers%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Smith%2C+Mitch&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Skipping the Hassles of J.F.K. for America's 53rd-Busiest Airport,"  [...]users of the nation's 53rd-busiest airport, in this small town in the suburbs of Hartford, were surprised this fall when Aer Lingus, the flag carrier of Ireland, began flights to Europe. John Grant, a senior analyst with OAG, an aviation data provider, said the new interest in smaller airports has several roots, among them a boom in the number of air travelers, new low-cost carriers offering long-haul flights and congestion at the biggest airports.",1856767529,Newspapers," Negroni, Christine
Negroni
Christine
Christine Negroni , Negroni, Christine
Negroni
Christine
Christine Negroni", NYTIAO," T F Green Airport
488119 , Air India
481111 , Aer Lingus Group PLC
481111 , International Air Transport Association
813910 , Stewart International Airport
488119"," Copyright New York Times Company Jan 10, 2017"," 4297041211 , 110070862 , 7818 , NYTIAO , NYT , 462519-20170110", News," Jan 10, 2017",0362-4331, English, English, B.5," New York, N.Y.","Jan 10, 2017",New York Times,2017,https://search.proquest.com/docview/1856767529?accountid=14496, B.5," Airlines , Aviation , Airports , Air travel , Cost control , Cities , Energy efficiency , Ireland , Europe , United States--US , Dillon, Kevin , Airbus A380 , Boeing 737 , Boeing 747 , Boeing 787",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Skipping+the+Hassles+of+J.F.K.+for+America%27s+53rd-Busiest+Airport%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=B.5&amp;au=Negroni%2C+Christine&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The Obama Legacy,"  In his many farewell interviews, he has laid out what he regards as his main achievements: reviving the economy after the Great Recession, a giant step toward national health care, new domestic regulations and a global pact to combat climate change, the Iran nuclear deal, and a world where America is merely one nation among many others in settling global disputes rather than promoting its democratic values. After the 2009 spending bill failed to spur durable growth, the White House relied almost entirely on the Federal Reserve to prevent another recession.",1856772099,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4297068591 , 110071232 , 7510 , WSJ , DWJNJ000000020170110ed1a0000j", Editorial," Jan 10, 2017",0099-9660, English, English, A.14," New York, N.Y.","Jan 10, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1856772099?accountid=14496, A.14," Presidents , Progressivism , Editorials , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Obama+Legacy&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Bond Yields Fall, as Brexit, Crude Spur Flight to Havens","  ""The comments reinforced the complexity of the upcoming Brexit negotiations,"" said James DeMasi, chief fixed-income strategist at Stifel Nicolaus &amp; Co. ""Global flight to quality flows could suppress U.S. interest rates, even if our domestic growth and inflation rates show moderate improvement in 2017.""",1856772121,Newspapers," Zeng, Min
Zeng
Min
Min Zeng , Zeng, Min
Zeng
Min
Min Zeng",,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4297068551 , 110071232 , 7510 , WSJ , DWJNJ000000020170110ed1a0000f", News," Jan 10, 2017",0099-9660, English, English, B.12," New York, N.Y.","Jan 10, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1856772121?accountid=14496, B.12," Bond markets , Treasuries , Credit markets (wsj)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Bond+Yields+Fall%2C+as+Brexit%2C+Crude+Spur+Flight+to+Havens&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=B.12&amp;au=Zeng%2C+Min&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
An easy 'Hamilton' ticket? Newberry Library exhibit,"  There's his actual signature, on a 1793 letter about U.S. Treasury Department business that he closes with, ""Your obedient servant.""",1856821751,Newspapers," Johnson, Steve
Johnson
Steve
Steve Johnson , Johnson, Steve
Johnson
Steve
Steve Johnson",,, (Copyright 2017 by the Chicago Tribune)," 4297136961 , 110073312 , 7684 , CTRB , TRIB20170109275185691", News," Jan 10, 2017",1085-6706, English, English, 1," Chicago, Ill.","Jan 10, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1856821751?accountid=14496, 1," Libraries , Fairs & exhibitions , Brochures , Burr, Aaron (1756-1836)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=An+easy+%27Hamilton%27+ticket%3F+Newberry+Library+exhibit&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=1&amp;au=Johnson%2C+Steve&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Immigration grabs Capitol Hill spotlight,"  Sessions plunged into his crucial role in the movement when he helped lead the opposition to the 2007 immigration reform bill supported by former President George W. Bush, which ultimately failed in the Senate. A lawyer for the Center for Immigration Studies went to work for him on the Senate Judiciary Committee, where Sessions ran the immigration subcommittee, on rallying opposition to the measure; it passed the Senate but never came up for a vote in the House.",1856821780,Newspapers," Tanfani, Joseph
Tanfani
Joseph
Joseph Tanfani , Tanfani, Joseph
Tanfani
Joseph
Joseph Tanfani",," NumbersUSA
541720 , Center for Immigration Studies
541720", (Copyright 2017 by the Chicago Tribune)," 4297137231 , 110073312 , 7684 , CTRB , TRIB20170110275186010", News," Jan 10, 2017",1085-6706, English, English, 1," Chicago, Ill.","Jan 10, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1856821780?accountid=14496, 1," Aliens , Bills , Immigration , Public prosecutors , United States--US , Alabama",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Immigration+grabs+Capitol+Hill+spotlight%3A+Confirmation+hearing+to+feature+fierce+opponent&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-01-10&amp;volume=&amp;issue=&amp;spage=1&amp;au=Tanfani%2C+Joseph&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
