Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
"Sniffing out attention in Washington; Stunt-based news conferences make great YouTube, as lawmakers know.","In 2000, when Republicans were in charge on Capitol Hill, they sent a couple dressed as a bride and groom (with tin cans strung to the rear of their car) up Pennsylvania Avenue to deliver a bill to eliminate the federal tax code's ""marriage penalty.""",422258578,Newspapers," Simon, Richard
Simon
Richard
Richard Simon",,, (Copyright (c) 2008 Los Angeles Times)," 1615494611 , 41404831 , 7683 , ANGE , LATM080059966", News," Dec 21, 2008",0458-3035, English, English, A.18," Los Angeles, Calif.","Dec 21, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422258578?accountid=14496,,,, A.18,," Taxpayers , Energy policy , Internet , Press conferences , Legislators , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Sniffing+out+attention+in+Washington%3B+Stunt-based+news+conferences+make+great+YouTube%2C+as+lawmakers+know.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-12-21&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=Simon%2C+Richard&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Paid Notice: Deaths SNYDER, HAROLD",,433990140,Newspapers,, NYTIAO,," Copyright New York Times Company Dec 21, 2008"," 1615521761 , 41405261 , 7818 , NYTIAO , NYT , 386479-20081221", Paid Death Notice," Dec 21, 2008",0362-4331, English, English, A.42," New York, N.Y.","Dec 21, 2008",New York Times,2008,https://search.proquest.com/docview/433990140?accountid=14496,,,, A.42,," Snyder, Harold",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Paid+Notice%3A+Deaths+SNYDER%2C+HAROLD%3A+%5BPaid+Death+Notice%5D%5B2%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-12-21&amp;volume=&amp;issue=&amp;spage=A.42&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Area Immigrants Go Home for Christmas Only in Their Dreams,"This year, however, the area's Latino communities have been hit hard by the national economic slump, with the construction trade devastated by the financial crisis, service industries laying off workers and immigrant small-businesses owners hurt because their customers are without work. As a result, Latino families across the economic spectrum are scaling back their plans for traveling or sending elaborate gift packages to their home countries.",410247948,Newspapers," Pamela Constable - Washington Post Staff Writer
Pamela Constable - Washington Post Staff Writer",,," Copyright The Washington Post Company Dec 22, 2008"," 1616107191 , 41412141 , 7653 , TWP , WPXX200812220EBD3DEA", News," Dec 22, 2008",0190-8286, English, English, B.1," Washington, D.C.","Dec 22, 2008",The Washington Post,2008,https://search.proquest.com/docview/410247948?accountid=14496,,,, B.1,," Travel , Hispanic Americans , Christmas , Latin America , Washington DC",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Area+Immigrants+Go+Home+for+Christmas+Only+in+Their+Dreams&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-12-22&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Pamela+Constable+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
ALMANAC,"In 2001 Richard Reid, a passenger on an American Airlines flight from Paris to Miami, tried to ignite explosives in his shoes, but was subdued by flight attendants and fellow passengers.",420725456,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1615825111 , 41408451 , 7684 , CTRB , TRIB200812210321", News," Dec 22, 2008",1085-6706, English, English, 32," Chicago, Ill.","Dec 22, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420725456?accountid=14496,,,, 32,, Flight attendants,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=ALMANAC&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-12-22&amp;volume=&amp;issue=&amp;spage=32&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Death Notice: FRANCES SZELUGA,"A native of Dachau Dolny, near Kielce, Poland, she met her husband, Ted, a Dachau survivor, as she helped the U.S. Army care for concentration camp survivors at the end of the Second World War.",420755848,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1615826131 , 41408451 , 7684 , CTRB , TRIB200812210526", Obituary," Dec 22, 2008",1085-6706, English, English, 33," Chicago, Ill.","Dec 22, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420755848?accountid=14496,,,, 33,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Death+Notice%3A+FRANCES+SZELUGA&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-12-22&amp;volume=&amp;issue=&amp;spage=33&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
When you con your own; Will Madoff's scheme go down as the affinity fraud of all time?,"[...] in other ways, the focus on such crimes leads us to forget that the overwhelming majority of criminal activity is intra-ethnic, not inter-ethnic. Between 1998 and 2001, more than 90,000 investors in 28 states lost more than $2.2 billion in what the Securities and Exchange Commission calls ""affinity fraud"" schemes, in which a member of an affinity group targeted and took his neighbors, friends or co-religionists.",422212559,Newspapers," Rodriguez, Gregory
Rodriguez
Gregory
GREGORY RODRIGUEZ",," Bernard L Madoff Investment Securities
523120", (Copyright (c) 2008 Los Angeles Times)," 1615779291 , 41407721 , 7683 , ANGE , LATM080060035", Commentary," Dec 22, 2008",0458-3035, English, English, A.23," Los Angeles, Calif.","Dec 22, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422212559?accountid=14496,,,, A.23,," Jews , Minority & ethnic groups , Italian Americans , Affinity groups , Securities fraud , Madoff, Bernard L",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=When+you+con+your+own%3B+Will+Madoff%27s+scheme+go+down+as+the+affinity+fraud+of+all+time%3F&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-12-22&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Rodriguez%2C+Gregory&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"FEDERAL INQUIRY TARGETS OFFICER; An LAPD veteran allegedly bought guns at the academy and sent them to Belize, where he runs a firm.","Michael Gennaco, head of the Office of Independent Review at the Los Angeles County Sheriff's Department, said most major law enforcement agencies have strict policies regarding outside work by officers ""because they don't want their people engaged in illegal activity or activity that's detrimental to the reputation of the department.""",422367880,Newspapers," Winton, Richard
Winton
Richard
Richard Winton , Glover, Scott
Glover
Scott
Scott Glover",," Police Department-Los Angeles CA
922120", (Copyright (c) 2008 Los Angeles Times)," 1615779041 , 41407721 , 7683 , ANGE , LATM080060052", News," Dec 22, 2008",0458-3035, English, English, B.1," Los Angeles, Calif.","Dec 22, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422367880?accountid=14496,,,, B.1,," Law enforcement , Criminal investigations , Smuggling , Firearms , Police corruption , Belize , Los Angeles California , Baltazar, Johnny",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=FEDERAL+INQUIRY+TARGETS+OFFICER%3B+An+LAPD+veteran+allegedly+bought+guns+at+the+academy+and+sent+them+to+Belize%2C+where+he+runs+a+firm.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-12-22&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Winton%2C+Richard%3BGlover%2C+Scott&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Paid Notice: Deaths SNYDER, HAROLD",,433992392,Newspapers,, NYTIAO,," Copyright New York Times Company Dec 22, 2008"," 1615806051 , 41408201 , 7818 , NYTIAO , NYT , 387100-20081222", Paid Death Notice," Dec 22, 2008",0362-4331, English, English, A.31," New York, N.Y.","Dec 22, 2008",New York Times,2008,https://search.proquest.com/docview/433992392?accountid=14496,,,, A.31,," Snyder, Harold",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Paid+Notice%3A+Deaths+SNYDER%2C+HAROLD%3A+%5BPaid+Death+Notice%5D%5B2%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-12-22&amp;volume=&amp;issue=&amp;spage=A.31&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Recession Slows Migration in U.S. --- Housing Bust Keeps More People in Northeast; Fewer Jobs Weaken Sun Belt's Draw,"Falling home prices also have prompted many people to to stay put, rather than risk losing money in a declining housing market. [...] certain states may pick up fewer seats than anticipated before the recession, according to an instant analysis of census data by Election Data Services, a Washington, D.C., political-consulting firm.",399054508,Newspapers," Dougherty, Conor
Dougherty
Conor
Conor Dougherty",,," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1616625501 , 41420051 , 7510 , WSJ , DWJNJ000000020081223e4cn00025", News," Dec 23, 2008",0099-9660, English, English, A.4," New York, N.Y.","Dec 23, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399054508?accountid=14496," 9190 United States , 1220 Social trends & culture , 1110 Economic conditions & forecasts"," 9190 United States , 1220 Social trends & culture , 1110 Economic conditions & forecasts"," 9190 United States , 1220 Social trends & culture , 1110 Economic conditions & forecasts", A.3," 9190 United States , 1220 Social trends & culture , 1110 Economic conditions & forecasts"," Real estate sales , Recessions , Job creation , Housing prices , Recessions , Housing prices , Migration , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Recession+Slows+Migration+in+U.S.+---+Housing+Bust+Keeps+More+People+in+Northeast%3B+Fewer+Jobs+Weaken+Sun+Belt%27s+Draw&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Dougherty%2C+Conor&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"A Cultural Conversation / With Aleksandar Hemon: In Chicago, a Sarajevo Exile Finds a New Home and Voice","Last year, a teenager in a trench coat shot to death five people in a crowded Salt Lake City shopping mall, before being gunned down himself by police. The story caught the writer Aleksandar Hemon's eye not for its horrible post-Columbine banality, but because of a detail about the shooter -- he was a Bosnian Muslim refugee from Srebrenica, Europe's bloodiest killing field since World War II.",399093533,Newspapers," Kaminski, Matthew
Kaminski
Matthew
Matthew Kaminski",,," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1616602491 , 41420051 , 7510 , WSJ , DWJNJ000000020081223e4cn0000i", Commentary," Dec 23, 2008",0099-9660, English, English, D.7," New York, N.Y.","Dec 23, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399093533?accountid=14496,,,, D.7,," Writers , Books , Hemon, Aleksandar",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=A+Cultural+Conversation+%2F+With+Aleksandar+Hemon%3A+In+Chicago%2C+a+Sarajevo+Exile+Finds+a+New+Home+and+Voice&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=D.7&amp;au=Kaminski%2C+Matthew&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In Hard Times, Houses of God Turn To Chapter 11 in Book of Bankruptcy --- Strapped Churches Can't Pay the Mortgage After Borrowing Binge; St. Andrew at Auction","(WSJ Dec. 24, 2008) EASTON, Md. -- The auctioneer told the small crowd huddled outside the Talbot County Courthouse that the property would be sold ""as is"" -- rectory, bell tower, oak pews and rose-tinted stained glass windows included. The financial problems are crimping a church building boom that began in the 1990s, when megachurches multiplied, turning many houses of worship into suburban social centers complete with bookstores, gyms and coffee bars.",399093777,Newspapers," Sataline, Suzanne
Sataline
Suzanne
Suzanne Sataline",,," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1616625531 , 41420051 , 7510 , WSJ , DWJNJ000000020081223e4cn00028", News," Dec 23, 2008",0099-9660, English, English, A.1," New York, N.Y.","Dec 23, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399093777?accountid=14496," 9190 United States , 1110 Economic conditions & forecasts , 1220 Social trends & culture"," 9190 United States , 1110 Economic conditions & forecasts , 1220 Social trends & culture"," 9190 United States , 1110 Economic conditions & forecasts , 1220 Social trends & culture", A.1," 9190 United States , 1110 Economic conditions & forecasts , 1220 Social trends & culture"," Church buildings , Bankruptcy , Baptist churches , Anglican churches , Religious congregations , Church buildings , Foreclosure , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=In+Hard+Times%2C+Houses+of+God+Turn+To+Chapter+11+in+Book+of+Bankruptcy+---+Strapped+Churches+Can%27t+Pay+the+Mortgage+After+Borrowing+Binge%3B+St.+Andrew+at+Auction&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Sataline%2C+Suzanne&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
5 Men Convicted in Plot to Kill Soldiers at Fort Dix; Conspirators Face Possible Life Sentences,"A federal jury in New Jersey yesterday convicted five foreign-born Muslim men of conspiring to kill U.S. soldiers at Fort Dix and other military installations as part of what prosecutors charged was a plot to launch an Islamic ""holy war"" against the United States.",410253311,Newspapers," William Branigin - Washington Post Staff Writer
William Branigin - Washington Post Staff Writer",,," Copyright The Washington Post Company Dec 23, 2008"," 1616769871 , 41422341 , 7653 , TWP , WPXX200812230EBE979A", News," Dec 23, 2008",0190-8286, English, English, A.2," Washington, D.C.","Dec 23, 2008",The Washington Post,2008,https://search.proquest.com/docview/410253311?accountid=14496,,,, A.2,," Military personnel , Criminal sentences , Terrorism , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=5+Men+Convicted+in+Plot+to+Kill+Soldiers+at+Fort+Dix%3B+Conspirators+Face+Possible+Life+Sentences&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=William+Branigin+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
5 guilty of plot against Ft. Dix,"The five men, all Muslim immigrants who have lived in the United States for some time, were acquitted of the related charge of attempted murder but could face life in prison for their conviction on conspiracy to kill American soldiers during their sentencing scheduled for April.",420763157,Newspapers," Barnes, Julian E
Barnes
E
Julian
Julian E Barnes",, Fort Dix (military base), (Copyright 2008 by the Chicago Tribune)," 1616661241 , 41420801 , 7684 , CTRB , TRIB200812220541", News," Dec 23, 2008",1085-6706, English, English, 1.6," Chicago, Ill.","Dec 23, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420763157?accountid=14496,,,, 6,," Criminal investigations , Convictions , Immigration , Acquittals & mistrials , Terrorism",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=5+guilty+of+plot+against+Ft.+Dix%3A+Muslim+immigrants+face+life+sentences+for+conspiracy+to+kill+GIs&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=6&amp;au=Barnes%2C+Julian+E&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
5 convicted in N.J. plot,,420771527,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1617255871 , 41420801 , 7684 , CTRB , TRIB200812230570", News," Dec 23, 2008",1085-6706, English, English, 13," Chicago, Ill.","Dec 23, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420771527?accountid=14496,,,, 13,," Acquittals & mistrials , Military personnel , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=5+convicted+in+N.J.+plot&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=13&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
FOOD; Famed winery changes hands,Infighting among Robert Mondavi and his sons combined with poor management and financial choices to force the $1-billion sale of the landmark Napa Valley winery to Constellation Brands Inc. in 2004.,422236238,Newspapers," Hirsch, Jerry
Hirsch
Jerry
Jerry Hirsch",," Foley Estate Vineyards
312130 , Sebastiani Vineyards & Winery
312130", (Copyright (c) 2008 Los Angeles Times)," 1616601841 , 41420031 , 7683 , ANGE , LATM080060134", News," Dec 23, 2008",0458-3035, English, English, C.1," Los Angeles, Calif.","Dec 23, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422236238?accountid=14496," 9190 United States , 8610 Food processing industry , 2330 Acquisitions & mergers"," 9190 United States , 8610 Food processing industry , 2330 Acquisitions & mergers"," 9190 United States , 8610 Food processing industry , 2330 Acquisitions & mergers", C.1," 9190 United States , 8610 Food processing industry , 2330 Acquisitions & mergers"," Wineries & vineyards , Wines , Acquisitions & mergers , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=FOOD%3B+Famed+winery+changes+hands&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Hirsch%2C+Jerry&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
COLUMN ONE; The bloom is off the poinsettia; Business is tough for the family who turned a gangly weed into the Christmas classic.,"A visionary horticulturist and businessman, Paul Ecke Sr. gave the poinsettia a makeover through a secret breeding technique that turned the delicate and gangly weed into a sturdy and voluptuous potted plant. ' The Ecke Ranch in Encinitas is a California plein air painting come to life, an idyllic island in a sea of sprawl where soft December light slants across towering palms and eucalyptus trees and rows of massive greenhouses.",422236401,Newspapers," Anton, Mike
Anton
Mike
Mike Anton",," Ecke Ranch
444220", (Copyright (c) 2008 Los Angeles Times)," 1622612731 , 41420031 , 7683 , ANGE , LATM080060232", News," Dec 23, 2008",0458-3035, English, English, A.1," Los Angeles, Calif.","Dec 23, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422236401?accountid=14496,,,, A.1,," Seasonal markets , Christmas , Dairy farms , Flowers & plants , Family owned businesses , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=COLUMN+ONE%3B+The+bloom+is+off+the+poinsettia%3B+Business+is+tough+for+the+family+who+turned+a+gangly+weed+into+the+Christmas+classic.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anton%2C+Mike&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"OBITUARIES / AL MEYERHOFF, 1947 - 2008; Prominent lawyer handled landmark sweatshop lawsuit",,422257278,Newspapers," Nelson, Valerie J
Nelson
J
Valerie
Valerie J. Nelson",,, (Copyright (c) 2008 Los Angeles Times)," 1616601271 , 41420031 , 7683 , ANGE , LATM080060176", Obituary," Dec 23, 2008",0458-3035, English, English, B.8," Los Angeles, Calif.","Dec 23, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422257278?accountid=14496,,,, B.8,," Deaths -- Meyerhoff, Albert Henry , Meyerhoff, Albert Henry",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=OBITUARIES+%2F+AL+MEYERHOFF%2C+1947+-+2008%3B+Prominent+lawyer+handled+landmark+sweatshop+lawsuit&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=B.8&amp;au=Nelson%2C+Valerie+J&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"The Nation; Five in N.J. convicted of plot to kill soldiers; The men, all Muslim immigrants, could face life in prison. Critics accuse the FBI of entrapment.","A federal jury convicted five Muslim men Monday of plotting to kill soldiers at an Army base in New Jersey in a case that showed an aggressive FBI effort to infiltrate suspected homegrown terrorist cells. In addition to Monday's guilty verdicts, federal prosecutors won terrorism-related convictions against Richard Reid, the attempted shoe bomber, in 2003; six Yemeni American men arrested in Lackawanna, N.Y., in 2003; and Zacarias Moussaoui, an accused Sept. 11 conspirator, in 2005.",422366778,Newspapers," Barnes, Julian E
Barnes
E
Julian
Julian E. Barnes",,, (Copyright (c) 2008 Los Angeles Times)," 1616600861 , 41420031 , 7683 , ANGE , LATM080060238", News," Dec 23, 2008",0458-3035, English, English, A.8," Los Angeles, Calif.","Dec 23, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422366778?accountid=14496,,,, A.8,," Trials , Convictions , Muslims , Terrorism , Murders & murder attempts , New Jersey , Duka, Shain , Duka, Eljvir , Duka, Dritan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=The+Nation%3B+Five+in+N.J.+convicted+of+plot+to+kill+soldiers%3B+The+men%2C+all+Muslim+immigrants%2C+could+face+life+in+prison.+Critics+accuse+the+FBI+of+entrapment.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Barnes%2C+Julian+E&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Five Are Convicted of Conspiring to Attack Fort Dix,"During the trial in Federal District Court in Camden, N.J., federal prosecutors said the men planned to attack Fort Dix and military personnel there, and had taken concrete steps to train and arm themselves. Jim Sues, executive director of the New Jersey chapter of the Council on American-Islamic Relations, who spent several days in court listening to testimony, said that the men, though not innocent of any wrongdoing, were unjustifiably egged on by government informants into making conspiratorial statements about a terrorist attack on the base.",864601920,Newspapers," PAUL VON ZIELBAUER and JON HURDLE
PAUL VON ZIELBAUER and JON HURDLE", NYTIAO,," Copyright New York Times Company Dec 23, 2008"," 2336375141 , 41420511 , 7818 , NYTIAO , NYT , 597724-20081223", NEWSPAPER," Dec 23, 2008",0362-4331, English, English, A.23," New York, N.Y.","Dec 23, 2008",New York Times,2008,https://search.proquest.com/docview/864601920?accountid=14496,,,, A.23,," Acquittals & mistrials , Public prosecutors , New Jersey , Tatar, Serdar",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Five+Are+Convicted+of+Conspiring+to+Attack+Fort+Dix%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-12-23&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=PAUL+VON+ZIELBAUER+and+JON+HURDLE&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
