document,topic,gamma,document_number,year,StoreId,Title,Abstract,subjectTerms
9888,1,0.9715187922484861,9888,2017,1949875117,Pinterest also spread Russian operatives' content,NA,"Research , Social networks , Internet , Muslims , Political advertising , Texas , Georgia"
9002,1,0.9682766134904239,9002,2017,1934043568,"U.S Men's Soccer Fights a Familiar Foe: Overconfidence; The squad is undefeated in 2017, and history shows the national team often stumbles after a run of success",NA,"Tournaments & championships , Coaches & managers , Soccer , Argentina , Mexico , Russia , United States--US , Pulisic, Christian , Asia , Germany , Panama , Costa Rica"
7452,1,0.9665457425961627,7452,2017,1901593073,"Lesson of Sydney Siege: More Force, Less Talk; Coroner investigating deadly 2014 hostage-taking recommends police drop qualms about using force in terrorist attacks",NA,"Terrorism , Sieges , Militancy , Australia , United States--US , Iraq , Monis, Man Haron"
10996,1,0.9654801236810341,10996,2017,1979818511,"Freedom for the World's Most Famous Hostages Came at a Heavy Price; Long after the #BringBackOurGirls campaign faded, Nigeria paid a secret ransom of [euro]3 million to free some of the kidnapped schoolgirls",NA,"Social networks , World history , Girls , Militancy , Peace negotiations , Insurgency , Diplomatic & consular services , Kidnapping , Rape , Trump, Donald J"
11015,1,0.9654801236810341,11015,2017,1979906078,"Freedom for the World's Most Famous Hostages Came at a Heavy Price; Long after the #BringBackOurGirls campaign faded, Nigeria paid a secret ransom of [euro]3 million to free some of the kidnapped schoolgirls",NA,"Social networks , World history , Girls , Militancy , Peace negotiations , Insurgency , Diplomatic & consular services , Kidnapping , Rape , Trump, Donald J"
10982,1,0.9643650879852096,10982,2017,1979652819,"Freedom for the World's Most Famous Hostages Came at a Heavy Price; Long after the #BringBackOurGirls campaign faded, Nigeria paid a secret ransom of [euro]3 million to free some of the kidnapped schoolgirls",NA,"Social networks , World history , Girls , Militancy , Peace negotiations , Insurgency , Diplomatic & consular services , Kidnapping , Rape , Trump, Donald J"
8606,1,0.9569468495424212,8606,2017,1926273211,"SOCCER; Suspended Van Damme stirs doubts about future; Galaxy captain wants to go back to Belgium, report says, but team intends to keep him.",NA,"All star games , Professional soccer , Klein, Chris , Belgium , United States--US , Schmid, Sigi"
10947,1,0.9569124040636299,10947,2017,1978630748,"Alleged North Korea Missile Broker Kept a Low Profile, Neighbors Say; Chan Han Choi, who is accused of plotting to sell missiles for Pyongyang, faced court in Australia",NA,"Sanctions , Missiles , Arrests , Trump, Donald J , North Korea , United States--US , Kim Jong Un , Indonesia , Vietnam"
13846,1,0.9552132057014674,13846,2018,2037076816,"'We'll Turn Your Village Into Soil': Survivors Recount One of Myanmar's Biggest Massacres; Security forces went door to door, shooting anyone who emerged, including children, in a Sunday afternoon massacre",NA,"Muslims , Rape , Rohingya , Militancy , Criminal investigations , Sex crimes , Leadership , Human rights , Military strategy , Massacres , Military personnel , Bangladesh , Myanmar (Burma)"
13854,1,0.9550761586112523,13854,2018,2037343733,"Survivors Recount One of Myanmar's Biggest Massacres --- Security forces went door to door, shooting anyone who emerged, including children; 'we'll turn your village into soil'",NA,"Muslims , Rape , Farms , Citizenship , Buddhists , Rohingya , Criminal investigations , Militancy , Sex crimes , Military strategy , Human rights , Massacres , Military personnel , Atrocities , Bangladesh , Myanmar (Burma) , Chut Pyin Myanmar"
10260,1,0.9543815091882515,10260,2017,1958464739,Terror in New York City: Terror Attacks In U.S. After 9/11,NA,"Terrorism , United States--US"
7555,1,0.9475192298365551,7555,2017,1903525601,One Family's Toll in Egypt Attack: 7 Dead; They were among 30 people killed when ISIS gunmen attacked a tour bus south of Cairo on Friday,NA,"Families & family life , Militancy , Military air strikes , Christianity , Heftar, Khalifa , Libya"
7563,1,0.9468504870526284,7563,2017,1903752903,World News: Family Loses Seven in Egyptian Attack --- Ambush of Coptic tour bus hits Illinois residents; 'may the Lord forgive them',"  For Samia Morkous and her family, the trip to a Coptic Christian monastery was meant as a pilgrimage of gratitude for her husband's recovery from lung surgery.","Christians , Massacres , Terrorism , United States--US , Egypt , Heftar, Khalifa"
13312,1,0.9448614629726451,13312,2018,2023305527,How Many Did Russians Dupe: 1.8 Million or 5 Times That?,NA,"Research , Internet , Social networks , Presidential elections , Russia , United States--US , New York , Mueller, Robert S III , Zuckerberg, Mark"
12437,1,0.9405660996993283,12437,2018,2006997603,U.S. medal drought ends with team pursuit bronze,NA,"Speed skating , Olympic games , Skating , Women , Vonn, Lindsey , Netherlands , United States--US , Canada , South Korea"
13524,1,0.9374525905474587,13524,2018,2029207421,"Driver Plows Van Into Toronto Pedestrians, Kills 10; Police arrest Alek Minassian of Toronto after a brief standoff; motive remains unclear",NA,"Sieges , Criminal investigations , Massacres , Cities , New York , United States--US , Canada , Saipov, Sayfullo Habibullaevic , North America , Iraq , Trudeau, Justin , Iran , Goodale, Ralph , Asia , France , Europe"
11355,1,0.9322062255908357,11355,2018,1986560373,World News: Myanmar Forces Admit Involvement in Killing of 10 Muslims,NA,"Atrocities , Displaced persons , Massacres , Armed forces , Myanmar (Burma)"
11911,1,0.9320998108106057,11911,2018,1991970731,"World News: Israel Reaches Out to Arab World on Social Media --- Seeking to counter Iran and its sympathizers, the military takes to Twitter and Facebook, in Arabic, to make its case",NA,"Arabs , Diplomacy , Social networks , Middle East , United States--US , Netanyahu, Benjamin , Israel , Saudi Arabia , Qatar , Iraq , Iran , Gaza Strip , Lebanon , United Arab Emirates"
8911,1,0.9316748483444799,8911,2017,1931984063,ON AUGUST 25 ...,NA,"World War II , Saturn , Texas , United States--US , Connery, Sean , Louisiana , Germany , Scotland , Sampras, Pete , Rumsfeld, Donald H , Edinburgh Scotland , Iran , England , Vacca, Charles , English Channel , Brazil , Florida , France , Las Vegas Nevada , Norway , Gulf of Mexico , Truman, Harry S (1884-1972)"
5397,1,0.9268091394835958,5397,2017,1880382202,Briton With Extremist Ties Named as London Attacker,"  Dozens were injured in the deadliest act of terror in the U.K. since 2005, when coordinated bombings by Islamist extremists on buses and subway trains claimed 52 lives. Islamic State claimed responsibility for the attack, saying in a statement on its affiliated Amaq news agency that it was a response to U.S.-led coalition strikes against the extremist group.","Terrorism , Parliaments , Extremism , United Kingdom--UK"
792,2,0.9997508571486393,792,2016,1832005553,Transcript: Chicago Fed's Charles Evans Speaks to the Civic Affairs Society; Official speaks about 'Monetary Policy in a Lower Interest Rate Environment' and fields questions,NA,NA
11516,2,0.9996033534298568,11516,2018,1988191883,"Transcript: WSJ Interview With Dallas Fed's Robert Kaplan; Official discusses his outlook on employment, inflation and the prospect of interest-rate increases this year",NA,"Unemployment , North American Free Trade Agreement , Globalization , Economic conditions , Balance sheets , Economic growth , Employment , Gross Domestic Product--GDP , Competition"
1977,2,0.9994488761015928,1977,2016,1847741670,The Outlook for the Markets and Economy in 2017; Three financial advisers offer their thoughts on what investors should do in the year ahead,"  The seven-year U.S. bull market has new life going into the new year, thanks to a slow-moving Federal Reserve and a surprising election sweep by Republicans, which is raising hopes for regulatory-policy easing and fiscal stimulus. Tempering their enthusiasm are expectations for increased stock-market volatility, signs of rising inflation and new political uncertainties amid a rise of populism around the world.","Investments , Trade restrictions , Volatility , Bull markets , Equity , Consumption , Economic growth , Gross Domestic Product--GDP"
12168,2,0.9992646103228555,12168,2018,1999127301,"Canadian Tech Sector Thrives, but Struggles to Keep Its Talent; Government seek to attract investment from big foreign players while stopping the brain drain",NA,"Research , Artificial intelligence , Researchers , Startups , Engineers , Robotics , High tech industries , Ride sharing services , Studies , Neural networks , Brain drain , Montreal Quebec Canada , Canada , United Kingdom--UK , Bezos, Jeffrey , Hinton, Geoffrey , France , South Korea , Silicon Valley-California , Waterloo Ontario Canada , United States--US , Trudeau, Justin , China , California , Japan"
10809,2,0.9991935396929995,10809,2017,1975404657,"The Future Is Bumpy: High-Tech Hedge Fund Hits Limits of Robot Stock Picking; Voleon is among investors deploying machine learning, a technology in which computers develop trading strategies. It's harder than it sounds.",NA,"Researchers , Computers , Datasets , Institutional investments , Success , Hedge funds , Studies , Artificial intelligence , Power , Stock exchanges"
10806,2,0.9991935396929992,10806,2017,1975046017,"The Future Is Bumpy: High-Tech Hedge Fund Hits Limits of Robot Stock Picking; Voleon is among investors deploying machine learning, a technology in which computers develop trading strategies. It's harder than it sounds.",NA,"Researchers , Computers , Institutional investments , Datasets , Success , Hedge funds , Power , Artificial intelligence , Studies , Stock exchanges"
10821,2,0.999168731155549,10821,2017,1975520974,"High-Tech Hedge Fund Finds Limit of Robot Stock Picking --- Using machine learning to invest is hard, two quants with Ph.D.s discover",NA,"Institutional investments , Automation , Securities trading , Hedge funds , Artificial intelligence"
7600,2,0.9990958976898447,7600,2017,1904793216,"Unemployment Rate Falls to 16-Year Low, But Hiring Slows; U.S. added 138,000 jobs in May as jobless rate falls to 4.3%",NA,"Unemployment , Economic conditions , Economic recovery , Labor force , United States--US"
5565,2,0.9990930048114887,5565,2017,1882678055,Canada Looks to Develop a New Resource: Artificial Intelligence; Initiative aims to encourage research and startups using the technology,NA,"Research , Immigration policy , Artificial intelligence , Funding , Smartphones , Researchers , Startups , Montreal Quebec Canada , United States--US , Canada , China"
11374,2,0.999084225683715,11374,2018,1986672937,"Wal-Mart Raises Its Minimum Wage, Plans Bonuses After Tax Overhaul; Moves come amid stiffer competition for low-paid workers",NA,"Unemployment , Minimum wage , Wages & salaries , New store openings , Advisors , Labor market , Bonuses , Discount department stores , Employees , Retail stores , Trump, Donald J"
5560,2,0.9990661376267165,5560,2017,1882635656,Canada Looks to Develop a New Resource: Artificial Intelligence; Initiative aims to encourage research and startups using the technology,NA,"Research , Immigration policy , Artificial intelligence , Funding , Smartphones , Researchers , Startups , Competition , Montreal Quebec Canada , United States--US , Canada , China"
11328,2,0.999031059583287,11328,2018,1986385017,"Wal-Mart Raises Its Minimum Wage, Plans Bonuses After Tax Overhaul; Moves come amid stiffer competition for low-paid workers",NA,"Tax rates , Wages & salaries , Investments , Bonuses , Discount department stores , Employees , Retail stores , Cost control , Trump, Donald J"
5660,2,0.998895231974566,5660,2017,1884190115,Fed Officials Expect to Whittle Down Portfolio Later This Year: Minutes; Officials were undecided over phasing out portfolio reinvestments or ending them all at once,NA,"Central banks , Balance sheets , Interest rates , United States--US"
11365,2,0.9988821849754396,11365,2018,1986576051,Wal-Mart Boosts Wages After Tax Overhaul,NA,"Wages & salaries , Bonuses , Employees , Discount department stores , Business closings , McMillon, Douglas"
1980,2,0.9988410818733281,1980,2016,1847763755,Wealth Management (A Special Report) --- The Outlook for the Markets and Economy in 2017: Three financial advisers offer their thoughts on what investors should do in the year ahead,"  The seven-year U.S. bull market has new life going into the new year, thanks to a slow-moving Federal Reserve and a surprising election sweep by Republicans, which is raising hopes for regulatory-policy easing and fiscal stimulus. Tempering their enthusiasm are expectations for increased stock-market volatility, signs of rising inflation and new political uncertainties amid a rise of populism around the world.","Series & special reports , Investment policy , Hood, Lawrence , Botsford, Erin , Gross, Joshua"
9333,2,0.9988218291359318,9333,2017,1937778877,"U.S. Household Incomes Rose in 2016 to New Record; The median household income last year was $59,039",NA,"Family income , Recessions , Households , Economic growth , Puerto Rico , United States--US , Washington DC"
629,2,0.9987546143921174,629,2016,1829446704,Government Bonds Pounded by Inflation Fears; Investors worry that the days of ever-looser monetary policy are over,  Sterling has fallen over 5% against the dollar since U.K. Prime Minister Theresa May said in a speech on Oct. 2. that regaining control of immigration policy would be a greater priority for the government than retaining membership of the EU 's single market.,"International finance , Bond issues , Central banks , American dollar , Treasuries , United Kingdom--UK , Carney, Mark"
1245,2,0.9987518663458259,1245,2016,1838311344,"Donald Trump Win Has Investors Selling in Emerging Markets; Money that had flowed far afield in search of yield stages an about-face, as traders expect higher rates in the U.S.","  With better yields now available in developed markets and expectations that the Federal Reserve could have to raise key interest rates more aggressively, rather than the slow and gradual approach many analysts had been expecting, investors have a more compelling case to keep their money in the U.S. Emerging market stocks and bonds suffered about $2.4 billion in outflows over the past week, with much of that cash exiting since the election, the IIF said. Foreign capital ""tends to push down market interest rates, it means banks can borrow and lend and the net effect is to stimulate activity and growth,"" said Neil Shearing, chief emerging markets economist at Capital Economics.","Interest rates , Emerging markets , International finance , Stock exchanges , Infrastructure , Africa , United States--US , Argentina , Asia , Europe , Indonesia , South Africa , Latin America , Trump, Donald J"
1306,2,0.9987518663458259,1306,2016,1838585884,"Donald Trump Win Has Investors Selling in Emerging Markets; Money that had flowed far afield in search of yield stages an about-face, as traders expect higher rates in the U.S.","  With better yields now available in developed markets and expectations that the Federal Reserve could have to raise key interest rates more aggressively, rather than the slow and gradual approach many analysts had been expecting, investors have a more compelling case to keep their money in the U.S. Emerging market stocks and bonds suffered about $2.4 billion in outflows over the past week, with much of that cash exiting since the election, the IIF said. Foreign capital ""tends to push down market interest rates, it means banks can borrow and lend and the net effect is to stimulate activity and growth,"" said Neil Shearing, chief emerging markets economist at Capital Economics.","Interest rates , Emerging markets , International finance , Stock exchanges , Infrastructure , Africa , United States--US , Argentina , Asia , Europe , Indonesia , South Africa , Latin America , Trump, Donald J"
7616,2,0.9987379981612556,7616,2017,1905117949,"Jobless Rate Falls to 16-Year Low --- Fewer jobs are being created, though, in a sign firms are struggling with labor shortages","  The unemployment rate fell to its lowest level in 16 years in May, a fresh sign the slow and long-running U.S. economic expansion has entered a new stage that has left businesses struggling to find qualified workers. The drop in unemployment suggests the labor market is at or near full employment -- a point where most workers who are seeking a job can find one in short order and those who are unemployed are part of the natural churn.","Economic conditions , Wages & salaries , Overtime pay , Skilled workers , Labor shortages , Job creation , Unemployment , Labor market , United States--US"
12315,2,0.9986974338396397,12315,2018,2002110623,"As Boomers Go Gray, Even 2% Growth Will Be Hard to Sustain",NA,"Unemployment , Productivity , Consumer spending , Consumption , Interest rates , Budget deficits , Economic crisis , Economic growth , Economic conditions , Growth rate , Workforce , Baby boomers , Stock exchanges , Gross Domestic Product--GDP , Trump, Donald J , United States--US"
7357,2,0.9986944345412365,7357,2017,1899724969,"Japan Has What Trump Wants: Manufacturers Driving Growth; Japan reported its fifth straight quarter of expansion, with thousands of manufacturers providing ballast",NA,"Population , Manufacturing , Workers , Smartphones , Political campaigns , Yen , Exports , Manufacturers , Presidential elections , Immigration , Trump, Donald J , United States--US , China , Japan"
1575,2,0.9986853662209383,1575,2016,1841806415,Selling in Long-Term U.S. Government Debt Takes A Break; Short-term debt remains under selling pressure; the two-year note's yield closes at the highest since late December,"  Mark Cabana, head of U.S. short-rates strategy at Bank of America Merrill Lynch, said government bond yields are likely to rise further from here if investors continue to move toward pricing two rate increases in 2017. Ian Lyngen, head of U.S. rates strategy at BMO Capital Markets, said higher stocks and higher Treasury bond yields signal the financial markets are ""in something akin to the 'honeymoon' stage with the incoming administration.""","Bond markets , Treasuries , Yield , United States--US , Trump, Donald J"
12290,2,0.9986730666433724,12290,2018,2002050931,"As Boomers Go Gray, Even 2% Growth Will Be Hard to Sustain; Hoping for 3% or more is folly. The fundamentals--people and productivity--seem unlikely to provide it.",NA,"Unemployment , Productivity , Consumer spending , Consumption , Interest rates , Budget deficits , Economic crisis , Economic growth , Economic conditions , Growth rate , Workforce , Baby boomers , Stock exchanges , Gross Domestic Product--GDP , Trump, Donald J , United States--US"
8803,2,0.9986699581622133,8803,2017,1929380803,"America's Got Talent, but Not Nearly Enough",NA,"Immigration policy , Foreign labor , Skilled workers , Economic growth , Trump, Donald J , United States--US"
8784,2,0.9986412967314192,8784,2017,1929230336,"America's Got Talent, but Not Nearly Enough; Trump is right to back skills-based immigration. But fewer green cards would defeat the purpose.",NA,"Productivity , Talent management , Economic development , Economic growth , STEM education , Workforce , Baby boomers , Skilled workers , Immigration , Gross Domestic Product--GDP , Shortages , Identification documents , Skills , United States--US , Japan , Europe"
8311,2,0.9986314671320874,8311,2017,1919679343,Foreign Buyers Pump Up U.S. Home Prices; Canadian and Chinese buyers help fuel 50% jump to a new record,NA,"Canadians , Real estate sales , Homeowners , Housing prices , Texas , California , Florida , United States--US"
5141,2,0.9986147545821239,5141,2017,1877700651,"Dollar Retreats on Slower Rate-Increase Expectations; U.S. currency loses ground against the euro, yen and several emerging market currencies","With the dollar losing ground against the euro, yen and several emerging market currencies, The Wall Street Journal Dollar Index sank to its lowest level since early February.A stronger dollar has become a popular trade on Wall Street even after a significant period of U.S. currency appreciation, reflecting in part the widespread investor expectation that the Trump administration will enact policies that boost U.S. growth and limit trade.Analysts say that one proposed change to tax policy, which incentivizes U.S. companies to bring back cash held abroad, would likely give the dollar a short-term boost even if the economy slows or interest rates don't rise quickly.U.S. single-family housing starts in February hit their highest level since the recession thanks in part to a strengthening economy, Commerce Department data showed Thursday.","Currency , Euro , International finance , Eurozone , American dollar , Australia , Spain , United States--US , Austria , Asia , Rutte, Mark"
1392,2,0.9985657417256953,1392,2016,1839486580,Tech Stocks Miss Out on Trump Bump --- Sector joins Tuesday's rise but is down 1.8% since Election Day; Dow at another record,"  Mr. Trump called out Apple Inc. on the campaign trail in February, for instance, saying consumers should boycott the company after Apple refused to help the U.S. government unlock a killer's iPhone. Daniel Morgan, senior portfolio manager at Synovus Trust Co., said Mr. Trump's immigration plans as president could affect visa programs, making it more difficult for engineering and other tech talent to work in the U.S. Trade limits also could hurt big technology companies that derive a large percentage of their revenues overseas, he said, particularly for companies with large cross-border commerce such as Facebook and Amazon.com.","Technology stocks , Financial performance , Dow Jones averages , Stock prices , Daily markets (wsj) , United States--US"
8326,2,0.9985547893162763,8326,2017,1919855177,Foreigners Pump Up Home Prices in U.S.,"In all, foreign buyers and recent immigrants purchased $153 billion of residential property in the U.S. in the year ended in March, nearly a 50% jump from a year earlier, according to a National Association of Realtors report released Tuesday. The number of homes on the market has fallen year-over-year for 24 consecutive months, according to the Realtors association, making the most-recent spring selling season one of the most competitive on record. In Florida they can get a detached single-family house in that price range, while in Canada even an 800-square-foot condo is roughly twice that much, he said. The median price for a home purchased by a foreigner was more than $300,000, compared with roughly $235,000 for all existing homes sold in the U.S., according to the National Association of Realtors.","Property values , Price increases , Foreign investments in the US , Real estate sales , Housing prices , United States--US"
9620,3,0.9992136567164032,9620,2017,1942135901,"Merkel Claims A Fourth Term, With Obstacles",NA,"Political leadership , Coalition governments , Parliaments , Populism , Immigration , Voter behavior , Political parties , Election results , Political power , Germany , Merkel, Angela"
7170,3,0.9991345038081401,7170,2017,1895805844,"For Europe's far-right forces, a reality check",NA,"Power , Political leadership , Politics , International relations , Presidential elections , Candidates , Populism , Aliens , Western Europe , Netherlands , United States--US , Germany , Hollande, Francois , Austria , France , Trump, Donald J"
5012,3,0.9990737543280871,5012,2017,1875986881,"Trump template resonates in N.J., Va.","The former ""Saturday Night Live"" cast member best known for his impersonation of Frank Sinatra is ""very close"" to jumping into the New Jersey governor's race, inspired in part by his interactions with ""real Americans"" while on the campaign trail with Trump. Piscopo's possible bid reflects the maneuvering in New Jersey and Virginia - the two states with gubernatorial contests this year - by candidates from both parties, who are trying to capitalize on lessons learned from Trump's strong performance among working-class voters. Several Democrats in New Jersey and Virginia have taken on the mantle of issues championed by Sanders, such as raising the minimum wage to $15, making public colleges and universities free, and moving to a single-payer health-care system. Despite sagging job approval numbers nationally, Trump remains popular among the Republican base, so there's an incentive, analysts say, to play up similarities during competitive GOP primaries. New Jersey Lt. Gov. Kim Guadagno (R), who is seeking to succeed Christie, made no mention of Trump during a forum here hosted by a commercial real estate development association. Murphy has hardly ceded the progressive label to his challengers, pushing several issues that were part of Sanders's platform, including a $15...","Primaries & caucuses , Clergy , Political campaigns , Political appointments , Presidential elections , Candidates , Populism , Political advertising , Immigration , Wisniewski, John S , New Jersey , Sinatra, Frank , Virginia , Vermont , Trump, Donald J"
6905,3,0.9989286010535778,6905,2017,1891315767,French voters have identity-defining choice to make in presidential runoff,NA,"National identity , Extremism , Speeches , Election results , Presidential elections , Candidates , Politics , Political movements , Hamon, Benoit , France , Europe"
7790,3,0.9988952341185109,7790,2017,1909352395,Virginia Gubernatorial Primary Shows Divisions in GOP; Results mirror Democratic turnout surge in recent elections across the country,NA,"Local elections , Election results , Governors , Congressional elections , Political advertising , Trump, Donald J , Kansas , New Jersey , Price, Tom , Ossoff, Jon , Virginia , Atlanta Georgia"
5113,3,0.9988434471887175,5113,2017,1877035026,"Dutch Leader Holds Off Populists, Exit Polls Suggest; Prime Minister Mark Rutte appears to have achieved goal of finishing ahead of anti-Islam firebrand Geert Wilders","Dutch Prime Minister Mark Rutte's center-right People's Party for Freedom and Democracy gained the most votes, putting Mr. Rutte in a strong position to form a new ruling coalition. Preliminary results, after 331 of the total of 388 polling stations counted the votes, put the premier's center-right party on track to win 32 seats, a 9-seat drop compared with 2012 but still ahead of Mr. Wilders's group, which was projected to tie for 19 seats with two other parties--the centrist D66 and the conservative Christian Democratic Alliance. Mr. Rutte late Wednesday held a victory speech to the cheers of a crowd gathered at The Hague's World Trade Center, saying his party's performance was a victory ""against the wrong sort of populism"" seen in the U.K. referendum to leave the European Union and the U.S. election. The outcome suggests that Dutch voters have elected a highly fragmented lower house of parliament,...","Election results , Presidential elections , Candidates , Populism , Aliens , Turkey , Netherlands , United States--US , United Kingdom--UK , Europe"
1102,3,0.9988267038895603,1102,2016,1837560675,"Donald Trump's Win Hailed by Europe's Populists as Proof of Anti-Establishment Momentum; A 'victory of freedom,' says National Front's Marine Le Pen",NA,NA
5139,3,0.9988044608264672,5139,2017,1877673206,Dutch Voters Rebuff Anti-Immigration Candidate; Prime Minister Mark Rutte achieved goal of finishing ahead of anti-Islam firebrand Geert Wilders,"Dutch Prime Minister Mark Rutte's center-right People's Party for Freedom and Democracy won the most seats, putting Mr. Rutte in a strong position to form a new ruling coalition. Preliminary results based on counting 94% of votes put the premier's center-right party on track to win 33 seats, an 8-seat drop compared with 2012 elections but still ahead of Mr. Wilders's group, which came second with 20 seats, followed closely by the conservative Christian Democratic Appeal and the centrist D66, both with 19 seats. Mr. Rutte late Wednesday held a victory speech to the cheers of a crowd gathered at The Hague's World Trade Center, saying his party's performance was a victory ""against the wrong sort of populism"" seen in the U.K. referendum to leave the European Union and the U.S. election. The outcome suggests that Dutch voters have elected a highly fragmented lower house of parliament, containing numerous midsize...","Islam , Muslims , Politics , Political parties , Presidential elections , Coalition governments , Aliens , Populism , Prime ministers , Immigration , Voter behavior , Italy , Turkey , Netherlands , Germany , France , Europe"
1868,3,0.998786567239288,1868,2016,1845974824,Europe's Left Loses Further Ground With Matteo Renzi's Resignation; Rejection of Italian reform package is latest instance in a broader downward slide for left-of-center parties across the continent,NA,NA
1886,3,0.9987600479139945,1886,2016,1846209238,Fate of E.U. in balance amid voter rebellion,"  The most disruptive shift in Europe next year could happen in France in May, when Le Pen, the leader of the National Front, is expected to make it to the second round of the presidential elections and could pull off an upset win.","Presidential elections , Candidates , International relations , EU membership , Leadership , Europe , Netherlands , Germany , France"
4877,3,0.9987295128327753,4877,2016,1817053990,Third-party contenders are wild cards,"  The new poll of voters in all 50 states revealed a variety of interesting dynamics across the country, including wide-ranging support for third-party candidates, the consistent role of President Obama's popularity and how Utah may be the most interesting state to watch this election.","Polls & surveys , Mormonism , Candidates , Third party , Idaho , Iowa , Utah , Colorado"
4839,3,0.99872666165858,4839,2016,1823528121,"Fifty-state poll: All eyes on third-party candidates, Obama's popularity -- and Utah (Posted 2016-09-05 21:58:06)","  The new poll of voters in all 50 states revealed a variety of interesting dynamics across the country, including wide-ranging support for third-party candidates, the consistent role of Obama's popularity and how Utah may be the most interesting state to watch this election.","Polls & surveys , Mormonism , Candidates , Third party , Idaho , Utah , Iowa , Colorado , Vermont"
8731,3,0.9987004185036695,8731,2017,1928142860,"In German Election Campaign, Third Place Is the Real Winner; Battle for bronze is likely to determine Angela Merkel's coalition partner and country's political direction for next four years",NA,"Conservatism , Local elections , Candidates , Coalition governments , Politics , Greece , United States--US , East Germany , Europe"
7161,3,0.9986944403460507,7161,2017,1895723590,"After Defeat, Marine Le Pen Emerges as Leader of French Opposition; Far-right candidate aims to impose herself as lead architect of a broader nationalist platform",NA,"Election results , Globalization , Presidential elections , Candidates , Voter behavior , Political parties , Trump, Donald J , United States--US , France , United Kingdom--UK , Europe"
