document,topic,gamma,document_number,year,StoreId,Title,Abstract,subjectTerms
4740,1,0.9978025706574764,4740,2013,1411450365,"More Latinos Consume News In English, Report Finds","  According to the report, 70 percent of Hispanic adults said that Spanish-language news outlets did an excellent or good job covering issues relevant to Latinos in the United States, while 59 percent expressed the same feelings about English-language news media.","Hispanic Americans , Newspapers , News media , United States--US"
3410,1,0.9976199483212971,3410,2012,933391698,Number of Asians in U.S. surges; Increase is more than four times the rate of growth of nation's population as a whole.,"[...] the population of those identifying as Asian or partly Asian rose by at least 30% over the decade in every state except Hawaii, where Asians already make up a majority.","Minority & ethnic groups , Race , Immigration policy , Asian Americans , Census of Population , United States--US"
9509,1,0.9976089065304178,9509,2017,1912011373,"NYC's Hispanic Population Is Growing; This group makes up 29% of the city's population, with most of Dominican heritage, 2016 census data shows",NA,"Hispanic Americans , Target markets , Census of Population , United States--US , New York , Dominican Republic"
9511,1,0.9975637040687565,9511,2017,1912073886,"Dominicans Spur Hispanic Growth --- Bronx is a beacon for Latinos, who account for 56% of borough; 'You feel like family'","The Hispanic population is climbing. The growing number of Hispanics in the Bronx is a trend dating back decades and attributed, in part, to an increase in the Dominican population through ongoing immigration and a rising birthrate, according to Laird W. Bergad, director of the Center for Latin American, Caribbean and Latino Studies, a research institute at the Graduate Center, City University of New York. Nationally, all racial and ethnic groups grew during the year...","Hispanic Americans , Target markets , Census of Population , New York , United States--US , Dominican Republic"
2630,1,0.9975167641827246,2630,2011,866002318,"In Census, Evolving Families Make Manhattan Stand Out","In the rest of the state, the median ranged from 29.8 in Tompkins County (home to Cornell University and Ithaca College) to 51.3 in Hamilton County. [...] while the median age rose by less than two years in the city, it jumped four years or more in 20 other counties.","Hispanic Americans , Cities , Households , Children & youth , Census of Population , Families & family life , New York , Manhattan New York"
5347,2,0.9995060370473055,5347,2014,1509178635,REVIEW --- The Case For Nationalism,"  Incessant ""antifascist"" propaganda from Moscow, baseless claims of attacks against Russians in Ukraine, incitement of Russian-speakers in eastern Ukraine, Russian troops without insignia seizing official buildings in Crimea, a stage-managed illegal plebiscite there and then its annexation by Russia, assurances from President Vladimir Putin that he has no further territorial designs in Europe (though, alas, he may be forced to intervene elsewhere to protect ethnic Russians) -- yes, it all has the disturbing ring of the 1930s. World War II began as the result of a conspiracy by Hitler and Stalin -- the Nazi-Soviet Pact -- to invade Poland and divide Eastern Europe and the Baltic states between them.","Nationalism , Murders & murder attempts , Nationalism , Russia , Crimea , Eastern Europe , Russia , Ukraine , Yanukovich, Viktor"
6934,2,0.9995055633814602,6934,2015,1711181857,REVIEW --- A Crisis of Two Civilizations --- Where to find the roots of today's humanitarian disaster? In the Middle East's failure to come to terms with modernity and in Europe's failure to recognize and defend its ideals,"  Parents are entrusting their lives and the lives of their young children to rickety boats and unscrupulous criminal syndicates along the Mediterranean coast, professionals and business people are giving up their livelihoods and investments, farmers are abandoning their land, and from North Africa to Syria, the sick and the old are on the road, carrying a few treasured belongings on a new trail of tears.","Islamism , Migration , Refugees , Syria , Europe , Middle East"
5346,2,0.9995002910233219,5346,2014,1509130989,The Case for Nationalism,"  Incessant ""antifascist"" propaganda from Moscow, baseless claims of attacks against Russians in Ukraine, incitement of Russian-speakers in eastern Ukraine, Russian troops without insignia seizing official buildings in Crimea, a stage-managed illegal plebiscite there and then its annexation by Russia, assurances from President Vladimir Putin that he has no further territorial designs in Europe (though, alas, he may be forced to intervene elsewhere to protect ethnic Russians)--yes, it all has the disturbing ring of the 1930s. World War II began as the result of a conspiracy by Hitler and Stalin--the Nazi-Soviet Pact--to invade Poland and divide Eastern Europe and the Baltic states between them.","Nationalism , Murders & murder attempts , Russia , Crimea , Eastern Europe , Yanukovich, Viktor"
6928,2,0.9994998062608056,6928,2015,1711131917,The Roots of the Migration Crisis; The Syrian refugee disaster is a result of the Middle East's failure to grapple with modernity and Europe's failure to defend its ideals,"  Parents are entrusting their lives and the lives of their young children to rickety boats and unscrupulous criminal syndicates along the Mediterranean coast, professionals and business people are giving up their livelihoods and investments, farmers are abandoning their land, and from North Africa to Syria, the sick and the old are on the road, carrying a few treasured belongings on a new trail of tears.","Arabs , Violence , Islamism , Europe , Syria , North Africa"
6257,2,0.9994774996515677,6257,2015,1645789544,Europe's Anti-Immigrant Parties Stand to Gain Ground in Wake of Paris Attacks; Paris Attacks Stir European Political Waters,NA,NA
6262,2,0.9994737659389927,6262,2015,1645828487,Europe on Edge: Paris Attacks Stir Political Waters,"  The profile of the people that carried out the attacks can reassure the thinking of people who are tempted by the National Front,"" says Yves-Marie Cann, head of opinion polling at survey company CSA. Since the attacks, the party has sought to fuse concerns over terrorism and security with its traditional hobbyhorses: border security, austerity and Brussels. Opinion polls last fall showed Ms. Le Pen in a position to get into the second round of a presidential election and even become president if she were to face current President Francois Hollande of the Socialist Party in a runoff.","Multiculturalism & pluralism , Muslims , National identity , Political parties , Aliens , Terrorism , Islamism , Europe , France , Germany"
6992,2,0.9992934460690102,6992,2015,1715824467,Europe's Old Communist Bloc Softens Opposition to Refugee Quotas,"  [...]its prime minister, Viktor Orban, whom critics have accused of being authoritarian, continued to take an especially hard line on Wednesday, contending that forcing a country to accept refugees amounted to ""moral imperialism.""","Quotas , Prosperity , Prime ministers , Germany , Poland , Czech Republic"
9281,2,0.9992470024739387,9281,2017,1888851969,Results of Vote Are Likely to Cool Flirtation Over Joining European Union,NA,"Councils , Union membership , Democracy , Authoritarianism , Political power , Referendums , Alliances , Turkey , Erdogan, Recep Tayyip , Europe"
6871,2,0.9991965363730174,6871,2015,1709102565,Migrant Crisis Gives Germany a Familiar Role in a New Drama,"  Germany, often called Europe's reluctant hegemon, is struggling to try to end the migrant chaos, heightened in recent weeks by the arrival of tens of thousands fleeing wars in Afghanistan, Iraq and Syria, and to ensure some systematic order to the reception, screening and distribution of asylum seekers.","Political asylum , Refugees , Immigration , Ukraine , Europe , Greece , Germany"
6914,2,0.9991028468555477,6914,2015,1710599625,"E.U. Nations Urged to Accept 160,000 Migrants","  Mr. Juncker, a former prime minister of Luxembourg, used his State of the Union address to the European Parliament to make a case that history and self-interest compel the bloc's members to come together to address the issue, not just by helping the migrants but by more forcefully addressing the root causes of conflict and poverty in the Middle East and Africa.","Refugees , Immigration , Europe , Germany , Africa , Middle East , Merkel, Angela"
6204,2,0.9991012830761501,6204,2015,1644515770,A Backlash Swells in Europe After Charlie Hebdo Attack; Europe's Ascendant Anti-Immigration Movements Try to Capitalize on Deadly Paris Attack,NA,NA
6874,2,0.9990804432619027,6874,2015,1709369632,Migrant Crisis Divides Europe; Germany and France press to end squabble over refugee flow as Hungarian leader says his country doesn't want 'a large number of Muslim people',NA,NA
6881,2,0.9990804432619027,6881,2015,1709369643,Migrant Crisis Divides Europe; Germany and France press to end squabble over refugee flow as Hungarian leader says his country doesn't want 'a large number of Muslim people',NA,NA
6981,2,0.9990688156293775,6981,2015,1714560720,EU Move to Force Relocation of Migrants Deepens Divisions in Europe; Decision to strong-arm countries that oppose quota plan sets stage for acrimonious summit Wednesday,"  [...]relations between Germany, the bloc's most powerful country, and some of its neighbors have deteriorated sharply.","Refugees , Decision making , Romania , Hungary , Croatia , Germany , Turkey , Europe , Middle East , Fico, Robert"
2677,2,0.9990339122435832,2677,2011,870149028,How Europe Lost Faith in Its Own Civilization,"[...] World Christians rightly feel deserted. According to a spokesman, this ensures that equal attention is paid to all religions.","Christian Islamic relations , Cultural values , Civilization , Immigration policy , Multiculturalism & pluralism , Christianity , Europe"
759,2,0.9990320958596863,759,2009,434044347,A Hard-Liner Gains Ground In Israeli Race,"Close behind him is Tzipi Livni, the foreign minister and leader of the centrist Kadima Party. [...] recently, Defense Minister Ehud Barak, leader of the left-of-center Labor Party, was in third, having been bolstered by Israel's recent war in Gaza.","Arabs , Loyalty oaths , Prime ministers , Elections -- Israel , Israel , Lieberman, Avigdor"
2671,2,0.9990229255304975,2671,2011,869737310,The Roots of Europe's Cultural Masochism; How did we come to lose confidence in our own civilization?,"[...] how did Europe come to lose confidence in its own civilization? According to a spokesman, this ensures that equal attention is paid to all religions.","Christianity , Multiculturalism & pluralism"
2675,2,0.9990135771692119,2675,2011,870053711,"How Europe Lost Faith in Its Own Civilization; Beset by Christian guilt, the Continent won't defend Christians persecuted by Islamists.","[...] World Christians rightly feel deserted. According to a spokesman, this ensures that equal attention is paid to all religions.","Christianity , Nazi era , Multiculturalism & pluralism"
2142,2,0.9989884131275542,2142,2010,759715795,Can Israel Be Jewish and Democratic?,"Israel, so the argument goes, affronts its non-Jewish citizens by identifying itself as a Jewish state and by using traditional religious emblems as official national symbols -- for example, the Star of David on its flag. [...] most democracies see themselves that way.","Religion , Jews , Democracy , Israel"
2140,2,0.9989824226444276,2140,2010,759710103,Some Question Insistence On Israel as Jewish State,"Unofficial Palestinian negotiators appeared to accept the idea of Jewish nationhood in the Geneva Accord, a 2003 blueprint for a final Israeli-Palestinian agreement, by recognizing ""the right of the Jewish people to statehood and the recognition of the right of the Palestinian people to statehood, without prejudice to the equal rights of the parties' respective citizens"" -- and without specifying where.","Palestinians , Prime ministers , Moratoriums , Agreements , Peace negotiations , Israel , Netanyahu, Benjamin , Barak, Ehud"
2139,2,0.998972279184751,2139,2010,759698859,"Can Israel Be Jewish and Democratic? Many nations have laws and practices that recognize their majority group's history, language or religion while also protecting the rights of minorities.","Israel, so the argument goes, affronts its non-Jewish citizens by identifying itself as a Jewish state and by using traditional religious emblems as official national symbols--for example, the Star of David on its flag. [...] most democracies see themselves that way.","Religion , Jews"
8051,2,0.9989449327556992,8051,2016,1803720803,Why Putin Loves Brexit,"  In both Scotland and Northern Ireland, major political parties (the Scottish National Party and Sinn Fein, respectively) are poised to demand further referendums of their populations on whether to leave the United Kingdom. The European Union may be a hesitant foreign policy actor, but it is a key part of the West's military and security architecture.","Sanctions , Foreign policy , Funding , Russia , Ukraine , Europe , United Kingdom--UK , Duda, Andrzej , Fico, Robert , Putin, Vladimir"
72,2,0.9989206317775239,72,2008,433799121,How Democracy Produced a Monster,"Ian Kershaw, a professor of modern history at Sheffield University, is the author of the forthcoming ''Hitler, the Germans and the Final Solution.'' In Zimbabwe, President Robert Mugabe has turned democracy into personal rule, ruining his country in the process. In Pakistan, democracy largely provides a facade for military rule, even if President Pervez Musharraf has now put aside his uniform. Most worryingly, perhaps, President Mahmoud Ahmadinejad has used populist support in a pluralist system to push Iran into a hazardous foreign policy, though he does remain formally subordinate to the ''supreme leader,'' Ayatollah Ali Khamenei. Mercifully, what happened in Germany in 1933, and its aftermath, will remain a uniquely terrible episode in history. What took place then reminds us even so of the illusory assumption that democracy will always be a favored choice of a population torn apart by war, facing enormous privations and burning with resentment at national humiliation through perceived foreign interference. It also reminds us -- if such a reminder is necessary -- of the need for international cooperation to restrain potential ''mad dogs'' in world politics before they are dangerous enough to bite.","Democracy , Dictators , Nazi era , Germany , Zimbabwe , Russia , Hitler, Adolf (1889-1945) , Chavez, Hugo , Putin, Vladimir"
6304,2,0.9989068990994017,6304,2015,1648678328,"Upstart German Party Considers Anti-Islam Stance; Alternative for Germany Co-Leader Wants Ban on Some Muslim Immigration; Draws New Supporters, Alienate Others",NA,NA
2517,2,0.9988807925509251,2517,2011,858727976,"Beware the 'Turkish Model'; Religious orthodoxy is an ideological beauty contest, in which the winner is always the ugly guy.","[...] last November, the AKP was moved to fire Ali Bardakoglu, the liberal head of Diyanet, Turkey's official religious authority which has historically checked fanaticism by building mosques and training imams while promoting a liberal understanding of Islam. [...] it will also invite competition from religious radicals, such as from Kurdish Hezbollah--a violent Sunni group not linked to the Lebanese Shiite Hezbollah, which already boasts a wide grassroots network in the southeast of Turkey.","Muslims , Islam , Competition , Religion"
6346,2,0.9988759129975923,6346,2015,1655646677,Hungary Keeps Visit by Putin Low-Key as It Seeks to Repair Relations With West,"  ""Orban is embarrassed by it but couldn't refuse."" Since Mr. Orban drew sharp criticism last year from Western leaders for his pro-Russian rhetoric and growing authoritarian moves, which opponents compared to Mr. Putin's governing style, his government has softened its stance -- outwardly, at least -- stressing that it continued to vote for the European Union's sanctions against Russia.","Truces & cease fires , Leadership , Foreign policy , International relations , Russia , Ukraine , Hungary , Europe , Putin, Vladimir"
1259,2,0.9988584867272633,1259,2009,399068088,"World News: Swiss Ban Minarets in Controversial Vote --- Referendum Highlights Conflict Over Culture, Integration; Result 'Isn't Worthy of Switzerland,' Says One Muslim Leader","The Swiss voted strongly for the ban, with 58% of votes in favor of the initiative and 42% against. [...] about a month ago, polls had predicted voters would solidly reject the ban, though support for the ban had been edging up in recent weeks.","Muslims , Building construction , Bans , Referendums , Mosques & temples , Switzerland"
2101,2,0.9988457088229534,2101,2010,757231567,Bavarian leader roils immigration debate,NA,NA
7178,2,0.998840514467294,7178,2015,1733831707,Party Chief's Sway Grows With Anti-Islam Message,"  Analysts said Ms. Le Pen's already favorable prospects in regional elections in three weeks have most likely been given a lift, strengthening her position as a possible presidential candidate in 2017.","Elections , Immigration , Terrorism , Aliens , Suicide bombings , Islamism , Political campaigns , Europe , France , Philippot, Florian , Le Pen, Marine"
6244,2,0.9988138368415354,6244,2015,1644677020,German Leaders Attend Antiterror Vigil Organized by Muslim Groups; Country Has Been Rattled by Months of Anti-Islam Protests,"  BERLIN--An antiterrorism vigil staged by German Muslim groups in Berlin on Tuesday drew 10,000 people, including the country's political leaders, in a bid to display national unity in the wake of months of anti-Islam protests. Protest organizers, as well as some antiestablishment politicians on the right, say the Paris terrorist attacks are evidence of the threat that Islam and its more fundamental strains pose to a European way of life.","Muslims , Anti-Semitism , Councils , Germany , Gauck, Joachim , Friedrich, Hans-Peter"
5017,3,0.9998379253382947,5017,2013,1449755728,Connecticut,"  Jorgensen Center for the Performing Arts, 2132 Hillside Road. Bushnell Center for the Performing Arts, 166 Capitol Avenue. NEW LONDON The Eastern Connecticut Symphony Orchestra, classical.","Musical recordings , Musicians & conductors , Performing arts , Theater , Connecticut , Kendall, Mark , Demme, Jonathan"
1115,3,0.9996580669912707,1115,2009,434194652,The Listings,"(Manohla Dargis)20090903 'THE COVE' (PG-13, 1:30) Louie Psihoyos's riveting documentary unfolds like a spy thriller, as he and his team mount a clandestine expose of the dolphin capture and slaughter in the Japanese fishing town of Taiji. (No rating, 1:34) An informative, often infuriating activist documentary from Robert Kenner about the big business of feeding or, more to the political point, force-feeding Americans all the junk that multinational corporate money can buy.","Motion picture directors & producers , Human relations , Documentary films"
3036,3,0.9995320451838264,3036,2011,898117114,The Listings,"Colin Dunne (Wednesday and Thursday, through Oct. 22) Mr. Dunne had international fame as an Irish step dancer and the lead in ""Riverdance"" during the late 1990s. [...] he has reinvented himself as a choreographer working in a contemporary setting, and his new ""Out of Time"" pays homage to his dance past while attempting to move into new artistic terrain.","Dancers & choreographers , Performing arts , Dance , Festivals , United States--US"
3014,3,0.9994185650127683,3014,2011,896503125,The Listings,"Dance Gallery Festival (Thursday, through Oct. 15) Presented by Von Ussar Danceworks, the fifth edition of this small festival offers new work from emerging and well-known choreographers, including Camille A. Brown, CorbinDances, Rick McCulough, Jeremy McQueen, NobleMotion Dance, Somebodies Dance Theater, Mojca Ussar and Von Ussar Danceworks. ""Residue,"" an installation and collection at the New York Library for the Performing Arts, offers videos of their performances, costumes, sets and materials, as well as a tea-house structure made from canvas, feathers, sweet rice and sea salt -- elements used in the brilliant ""Naked,"" performed this year at the Baryshnikov Arts Center.","Dancers & choreographers , Performing arts , Ballet companies , Dance , Chipaumire, Nora"
7128,3,0.9993679496998323,7128,2015,1730554375,"ARENA --- Arts &amp; Entertainment: The Agony and the Ecstasy of the 'Star Wars' Fanatic --- 'The Force Awakens,' the first 'Star Wars' movie in a decade, opens Dec. 18, and diehard fans are torn between love and hate","  When Mr. Stewart, now 52, had Mr. Lucas as a guest on his ""Daily Show"" in 2010, the host said: ""My son's favorite [Star Wars] movie is 'The Phantom Menace' and I've explained to him: 'No, it's not.'"" Novelist and MIT professor Junot Diaz was eight years old when he saw the original ""Star Wars."" [...]I had to tell them that, yeah, there's three other movies.","Popularity , Science fiction & fantasy , Motion pictures -- Star Wars: The Force Awakens , Abrams, J J , Driver, Adam , Ridley, Daisy , Diaz, Junot"
7120,3,0.9993671738471741,7120,2015,1729409301,"Fans' Love-Hate Relationship With the Star Wars Franchise; With the first Star Wars movie in 10 years opening Dec. 18, diehard fans of the franchise hope 'The Force Awakens' is like the original trilogy and not the more recent 'prequel' films",NA,NA
7122,3,0.9993671738471741,7122,2015,1730038607,"Fans' Love-Hate Relationship With the Star Wars Franchise; With the first Star Wars movie in 10 years opening Dec. 18, diehard fans of the franchise hope 'The Force Awakens' is like the original trilogy and not the more recent 'prequel' films",NA,NA
3886,3,0.9992934464066234,3886,2012,1041291770,When Jumbo Was Toast of the Town,"  ""Circus and the City: New York 1793-2010,"" opening on Friday at the Bard Graduate Center Galleries, chronicles the rise, triumph and ultimate fragmentation of the circus through the lens of the city, making the case that the circus transformed entertainment, media and advertising and that the city itself played an important role in the evolution of the American circus. The three-year effort to mount the show has also produced two colorful books: a massive, 472-page history, ""The American Circus"" (Yale University Press, $65), and a 208-page exhibition catalog.","American culture , American history , Circuses , Museum exhibits"
