document,topic,gamma,document_number,year,StoreId,Title,Abstract,subjectTerms
3943,1,0.9990636348867847,3943,2012,1111717328,Want Your Union to Last? Marry in New Jersey,"  According to the 2011 American Community Survey released last month by the Census Bureau, New Jersey ranks last among the states in the percentage of residents 18 and older who are divorced.","Divorce , Ratings & rankings , Census of Population , New Jersey"
1686,1,0.9990427587966818,1686,2010,346534411,State English instruction flaws cited; A study says many language learners are still struggling despite six years in schools.,"[...] they develop major deficits in reading and writing, fail to achieve the academic English needed for educational success and disproportionately drop out of high school, according to the study by Californians Together, a coalition of 22 parent, professional and civil rights organizations. School officials say that students' personal situations heavily influence their progress in English, in addition to the quality of teachers, programs and other systemic issues the report cites.","Students , School districts , Language acquisition , English language , California"
6470,1,0.9990349206616723,6470,2015,1672344015,Where Are the Teachers of Color?,"  According to Anna Jacob Egalite, a postdoctoral fellow at Harvard and an author of a new study, the largest improvements amounted to about one month of additional learning within a school year. Teach for America, the group that places high-achieving college graduates in low-income schools for two-year stints, last year sent recruiters to 100 historically black colleges and 130 colleges with predominantly Latino students, said Elisa Villanueva Beard, co-chief executive of Teach for America.","Minority students , Colleges & universities , Teaching , Teacher education , Hispanic Americans , Hispanic students , Teachers"
5023,1,0.9990289679379425,5023,2013,1449881409,"Latino college gap put in focus; Graduation rates lag compared with other Californians, but a push is on for change.","  The first-generation college student and son of parents with an elementary school education struggled to maintain a 1.9 grade-point average. About 11% of Latinos age 25 or older have earned bachelor's degrees, compared with 30% of all Californians, 39% of whites in the state, 23% of African Americans and 48% of Asian Americans and Pacific Islanders, the report said.","Community colleges , College students , Academic degrees , Schools , Asian Americans , Minority students , Colleges & universities , Hispanic students , California"
119,1,0.99901474589551,119,2008,422191664,A different kind of home schooling; Teachers work with immigrant parents to help them help their young students catch up. One goal is to prevent future dropouts.,"[...] kindergarten teachers taught parents simple ways to help their children and reinforce what they were learning in class: tracing numbers in salt on cookie sheets, making letters with Play-doh or simply conversing with them about their day.","Tutoring , Preschool education , Parent participation , Immigration , Aliens , Home school relationship , Kindergarten students"
401,1,0.9989937058353293,401,2008,433892808,Ups and Downs for Older Cities in Population Report,"In some places,"" said Mark Mather, associate vice president for domestic programs at the Population Reference Bureau, ""it looks like immigrant family growth is starting to offset long-term population losses.","Cities , Federal funding , Population growth , Census of Population , United States--US"
7691,1,0.9989417456590541,7691,2016,1777407900,The resegregation of Los Angeles,"  [...]among L.A., Houston, Chicago and New York, Los Angeles had the highest proportion of these ""quadrivial"" neighborhoods. The Department of Housing and Urban Development has taken a positive step in this direction by requiring all grant recipients to show how they would promote integration, although Congress is threatening to undo this rule.","Race , Aliens , Immigration policy , Population , Segregation , Neighborhoods , Whites , Chicago Illinois , New York , Los Angeles California"
2497,1,0.998907475651221,2497,2011,858458718,Latinos Fuel Growth in Decade,"Sudeep Reddy In a demographic shift touching every corner of the U.S., the Hispanic population grew faster than expected and accounted for more than half of the nation's growth over the past decade, with the group's increase driven by births and immigration. [...] the non-Hispanic black population in the nation's capital was just 50% in 2010, as the non-Hispanic white population jumped almost a third to 209,000.","Hispanic Americans , Census of Population , Cities , Population growth , United States--US"
4351,1,0.9989023621955605,4351,2013,1314598285,Hispanics Get Help Giving Their Kids a Boost; Program Teaches Hispanics Learning Techniques to Narrow Achievement Gap,NA,NA
347,1,0.9988972361517735,347,2008,433869798,Report Takes Aim at 'Model Minority' Stereotype of Asian-American Students,"The report, based on federal education, immigration and census data, as well as statistics from the College Board, noted that the federally defined categories of Asian-American and Pacific Islander included dozens of groups, each with its own language and culture, as varied as the Hmong, Samoans, Bengalis and Sri Lankans.","Minority & ethnic groups , Stereotypes , Asian Americans"
2506,1,0.9988920712527286,2506,2011,858410605,U.S. News: Latinos Fuel Growth in Decade,"In a demographic shift touching every corner of the U.S., the Hispanic population grew faster than expected and accounted for more than half of the nation's growth over the past decade, with the group's increase driven by births and immigration. [...] the non-Hispanic black population in the nation's capital was just 50% in 2010, as the non-Hispanic white population jumped almost a third to 209,000.","Hispanic Americans , Census of Population , Cities , Population growth , Hispanic Americans , Population growth , United States--US"
5451,1,0.9988842279661423,5451,2014,1521424945,Growing Number of Hispanics in U.S. Leave Catholic Church; Trends Mirror Other Countries as Different Religions Benefit,"  The two women represent distinct religious trends among Hispanics in the U.S.: going from Catholic to evangelical Christian and from Catholic to religiously unaffiliated, according to a new Pew Research Center study. Since the 1990s, the Roman Catholic Church in the U.S. has counted on Hispanics, many of them arrivals in a massive immigration wave, to bolster its shrinking ranks.","Religion , Hispanic Americans , Catholicism , Christianity , Immigration policy , United States--US"
9540,1,0.9988842120665231,9540,2017,1915051992,"Birthrate in U.S. hits a record low; America saw fewer babies in 2016 for the second year in a row, with the lowest total fertility rate since '84.",NA,"Fertility , Births , Birth weight , Mothers , United States--US"
6975,1,0.9988374462976931,6975,2015,1713902392,The Pope in America (A Special Report) --- Generation Gap Among Hispanics,"  About 61% of the 1.4 million Catholics in the Houston metropolitan area are Latino, according to Rice University's Kinder Institute for Urban Research. [...]with an eye on the future, the Galveston-Houston archdiocese is now offering grants to enable hundreds of Hispanic young adults to attend training to become lay leaders and do outreach to fellow youngsters.","Papal visits , Generation Y , Demographics , Series & special reports , Catholicism , Hispanic Americans , United States--US"
2507,1,0.9988316318129685,2507,2011,858458733,Blacks Leave City as Asians Propel Growth,"The Census put the city's population at 33.3% non-Hispanic white, 28.6% Hispanic, 22.8% non-Hispanic black and 12.6% Asian. The fact that blacks declined, however small it might be, is in keeping with a broad national trend where there is a loss of blacks in most cities that have high concentrations of blacks, said William Frey, a demographer at the Brookings Institution in Washington, D.C. Overall, Brooklyn remained the city's most populous borough, growing by 39,300 people, a 1.6% increase.","Cities , New York"
1593,1,0.9988140475570949,1593,2010,193754621,Study Finds Young Hispanics Face Obstacles to Integration,"Hispanics who reach the ninth grade are more likely than blacks to graduate with a regular diploma (55 percent compared with 51 percent) and Hispanic men are less likely than black men to be imprisoned at some point in their lives (one in six, compared with one in three).","Low income groups , Economic indicators , Families & family life , Poverty , Children & youth , Hispanic Americans , Acculturation , Socioeconomic factors , United States--US"
1693,1,0.9988080520789314,1693,2010,356469906,"Intermarriage Slows Among Hispanics, Asians; Changing Attitudes and Immigration Patterns Prompt a Break From the Overall Trend of More Unions Between Ethnic Groups","[...] new research concludes that intermarriage rates between Hispanics and non-hispanic whites and between Asians and whites have declined or stagnated over the past two decades, due in part to a surge in immigration that has expanded the pool of people of marrying age in those groups.","Minority & ethnic groups , Colleges & universities , Whites , United States--US"
1692,1,0.9988050320082704,1692,2010,356535487,"Marriage Study Raises Assimilation Questions; Hispanics and Asians Retreat From Intermarriage Amid New Attitudes About Cultural Identity, Influx of Immigration","[...] new research concludes that intermarriage rates between Hispanics and whites and between Asians and whites have declined or stagnated over the past two decades, due in part to a surge in immigration that has expanded the pool of people of marrying age in those groups.","Minority & ethnic groups , Colleges & universities , Cultural identity , United States--US"
4392,1,0.9987958649144371,4392,2013,1317816086,"U.S. News: Hispanics Extend Reach Beyond Enclaves --- Groups From Central, South America Live in More Integrated Areas Than Mexicans, Study of Latino Demographics Finds","  To be sure, lumping the fast-growing group into one bloc has helped Latinos emerge as a political force. Since eclipsing African-Americans to become the nation's largest minority around 2000, the group has kept expanding, more than doubling in size since 1990.","Segregation , Censuses , Studies , Hispanic Americans , Social integration , Demographics , United States--US"
4390,1,0.998786568043956,4390,2013,1317747077,"Smaller Hispanic Groups Arrive, Spread Out; South Americans and Others Are Shown to Be Less Segregated Than Mexicans in Study of Groups' Varied Demographics","  To be sure, lumping the fast-growing group into one bloc has helped Latinos emerge as a political force. Since eclipsing African-Americans to become the nation's largest minority around 2000, the group has kept expanding, more than doubling in size since 1990.","Hispanic Americans , Segregation , Censuses , United States--US"
4391,1,0.998786568043956,4391,2013,1317749790,Hispanics Extend Reach Beyond Enclaves; South Americans and Others Found to Live in More Integrated Areas Than Mexicans in a Study of Latinos' Demographics,"  To be sure, lumping the fast-growing group into one bloc has helped Latinos emerge as a political force. Since eclipsing African-Americans to become the nation's largest minority around 2000, the group has kept expanding, more than doubling in size since 1990.","Hispanic Americans , Segregation , Censuses , United States--US"
6411,2,0.9995644443129154,6411,2015,1664898339,"REVIEW --- A Reformation for Islam --- Violent acts committed in the name of Islam cannot be divorced from the religion itself, writes author and activist Ayaan Hirsi Ali; Muslims must reject aspects of their tradition that prompt some believers to resort to oppression and holy war","  According to the International Institute for Strategic Studies, at least 70% of all the fatalities in armed conflicts around the world last year were in wars involving Muslims. What I do say is that the call to violence and the justification for it are explicitly stated in the sacred texts of Islam. [...]this theologically sanctioned violence is there to be activated by any number of offenses, including but not limited to apostasy, adultery, blasphemy and even something as vague as threats to family honor or to the honor of Islam itself.","Islam , Muslims , Religion , Violence , Islam , Violence"
6410,2,0.99955915075697,6410,2015,1664792787,"Why Islam Needs a Reformation; To defeat the extremists for good, Muslims must reject those aspects of their tradition that prompt some believers to resort to oppression and holy war",NA,NA
6934,2,0.9995477414007679,6934,2015,1711181857,REVIEW --- A Crisis of Two Civilizations --- Where to find the roots of today's humanitarian disaster? In the Middle East's failure to come to terms with modernity and in Europe's failure to recognize and defend its ideals,"  Parents are entrusting their lives and the lives of their young children to rickety boats and unscrupulous criminal syndicates along the Mediterranean coast, professionals and business people are giving up their livelihoods and investments, farmers are abandoning their land, and from North Africa to Syria, the sick and the old are on the road, carrying a few treasured belongings on a new trail of tears.","Islamism , Migration , Refugees , Syria , Europe , Middle East"
6928,2,0.9995424753573727,6928,2015,1711131917,The Roots of the Migration Crisis; The Syrian refugee disaster is a result of the Middle East's failure to grapple with modernity and Europe's failure to defend its ideals,"  Parents are entrusting their lives and the lives of their young children to rickety boats and unscrupulous criminal syndicates along the Mediterranean coast, professionals and business people are giving up their livelihoods and investments, farmers are abandoning their land, and from North Africa to Syria, the sick and the old are on the road, carrying a few treasured belongings on a new trail of tears.","Arabs , Violence , Islamism , Europe , Syria , North Africa"
6257,2,0.9995220832745957,6257,2015,1645789544,Europe's Anti-Immigrant Parties Stand to Gain Ground in Wake of Paris Attacks; Paris Attacks Stir European Political Waters,NA,NA
6262,2,0.9995186679516549,6262,2015,1645828487,Europe on Edge: Paris Attacks Stir Political Waters,"  The profile of the people that carried out the attacks can reassure the thinking of people who are tempted by the National Front,"" says Yves-Marie Cann, head of opinion polling at survey company CSA. Since the attacks, the party has sought to fuse concerns over terrorism and security with its traditional hobbyhorses: border security, austerity and Brussels. Opinion polls last fall showed Ms. Le Pen in a position to get into the second round of a presidential election and even become president if she were to face current President Francois Hollande of the Socialist Party in a runoff.","Multiculturalism & pluralism , Muslims , National identity , Political parties , Aliens , Terrorism , Islamism , Europe , France , Germany"
7059,2,0.9994288743880054,7059,2015,1722613212,Hungary Seals Border With Croatia,"  [...]the migrant flow shifted west, into Croatia, and until now people had been allowed to register and cross the Hungarian border on their way to Austria and beyond.","Political asylum , Boundaries , Humanitarian aid , Refugees , Slovenia , Serbia , Europe , Hungary , Croatia , Germany , Austria , Central Europe"
6940,2,0.9993888882879016,6940,2015,1711253163,Eastern Europe Balking at Aid for Migrants,"  ""By toughening up their rhetoric and showing a strong hand toward the Roma minority, facing down the E.U. and refusing a common solution to the refugee crisis, they are trying to outbid the far right and keep the traditional political parties in power,"" said Zuzana Kusá, a senior research fellow at the Institute for Sociology of the Slovak Academy of Sciences.","Multiculturalism & pluralism , Human rights , Politics , Refugees , Communism , Germany , Poland , Hungary , Slovakia , Eastern Europe , Duda, Andrzej , Fico, Robert , Walesa, Lech"
6358,2,0.99935897523930906,6358,2015,1656246710,"After Deadly Attacks, Danes Weigh Islam's Place in a Tangle of Motives","  Danish Islamic organizations, including the mosque that rallied hostility toward Denmark across the Muslim world over the 2005 publication of newspaper cartoons here lampooning the Prophet Muhammad, condemned Mr. Hussein's weekend attacks on a Copenhagen cafe and on a synagogue.","Terrorism , Islam , Denmark , el-Hussein, Omar Abdel Hamid"
3450,2,0.9993456597134158,3450,2012,992838286,Turkey Raises Cry Over Syria Exodus; U.N.'s Ban Calls on Damascus to Halt Attacks Immediately; Alarm in Ankara Over Arrival of Thousands of New Refugees,"[...] in recent days, Ankara has said the government could be forced to act to prevent a humanitarian disaster in the event of a flood of refugees, massacres of civilians by Syrian troops near its border or an incident creating a ""risk to national security.""","Civilians , Bans , Massacres , Ban Ki Moon , Davutoglu, Ahmet"
6681,2,0.9993336113906542,6681,2015,1690306785,Both Sides in Gaza War Are Faulted by U.N. Panel,"  [...]it also has Eritrea, Sri Lanka, Syria and other countries on its agenda.) The reaction to the report embodied Israel's mounting attacks on the United Nations in recent months, with the Israeli ambassador to the United Nations, Ron Prosor, saying that ""the U.N. has been taken hostage by terrorist organizations, and in this battle the international community will lose.""","War crimes , Palestinians , Casualties , International law , Israel , Gaza Strip , Schabas, William , Netanyahu, Benjamin"
6267,2,0.9993259971901617,6267,2015,1646103467,"As Europe Moves Aggressively Against Terrorism, New Challenges Emerge","  Just before millions of people gathered to march in France last Sunday in defiance of the attacks, the interior ministers of 11 European countries huddled quietly in Paris to draw up measures to combat potential threats -- in particular, officials said, more vigilance against radical material on the Internet and social media; more intense swapping of data among governments, especially no-fly lists; and a crackdown on illegal sales of weapons.","Security services , Threats , Raids , Arrests , Terrorism , Radical groups , Germany , Iraq , Europe , France , Belgium , Syria"
6858,2,0.9993162140851791,6858,2015,1708405082,Germany's embrace of refugees spurs backlash,"  Many of the asylum seekers are Syrians fleeing the civil war at home. ""Europe as a whole must move, and its states must share the responsibility for refugees seeking asylum,"" Merkel said Monday, warning that the lack of a unified response could endanger the cherished principle of free movement across EU borders.","Political asylum , Germany , Europe"
6199,2,0.9993152369748615,6199,2015,1643065070,'Dangerous Moment' for Europe as Fear and Resentment Grow,"  Olivier Roy, a French scholar of Islam and radicalism, called the Paris assault -- the most deadly terrorist attack on French soil since the Algerian war ended in the early 1960s -- ""a quantitative and therefore qualitative turning point,"" noting the target and the number of victims. The newspaper, Charlie Hebdo, in its raucous, vulgar and sometimes commercially driven effort to offend every Islamic piety, including the figure of the Prophet Muhammad, became a symbol of an aggressive French secularism that saw its truest enemy in the rise of conservative Islam in France, which is estimated to have the largest Muslim population in Europe.","Muslims , Islam , Aliens , Radical groups , Immigration policy , Terrorism , France , Europe"
7669,2,0.9993010051034599,7669,2016,1775645711,Belgium Admits Lapses Before Brussels Attacks,"  Top Belgian officials on Thursday acknowledged miscommunications and other errors in the prelude to the Brussels suicide bombings, as growing evidence of links to the Paris assaults by the Islamic State suggested that a wide network of trained attackers leading back to Syria is now rooted in Europe.","Suicide bombings , International relations , Criminal investigations , Terrorism , Intelligence gathering , France , Europe , Syria , Belgium , Laachraoui, Najim , Abdeslam, Salah"
6852,2,0.9992999908945376,6852,2015,1708134209,Deaths Expose Lack of E.U. Plan in Refugee Crisis,NA,NA
6822,2,0.9992829344642803,6822,2015,1704900019,"Migration Crisis Pits EU's East Against West; Central European member states resist Brussels' efforts to spread burden of migrants, refugees more evenly","  ""Left-wing policies have led to illegal immigrants flooding Europe, threatening European countries with an unprecedented social, economic, cultural and security conflict,"" the parliamentary group of Mr. Orban's governing Fidesz party said last week.","Germany , Slovakia , Italy , Greece , Western Europe , Middle East"
6871,2,0.9992650730850674,6871,2015,1709102565,Migrant Crisis Gives Germany a Familiar Role in a New Drama,"  Germany, often called Europe's reluctant hegemon, is struggling to try to end the migrant chaos, heightened in recent weeks by the arrival of tens of thousands fleeing wars in Afghanistan, Iraq and Syria, and to ensure some systematic order to the reception, screening and distribution of asylum seekers.","Political asylum , Refugees , Immigration , Ukraine , Europe , Greece , Germany"
6856,2,0.9992522500387424,6856,2015,1708168390,"European Efforts to Stem Migrant Tide Sow Chaos on Austrian-Hungarian Border; German chancellor warns of need to share burden across EU; Austria steps up border, highway checks","  Germany, which was the destination for 40% of asylum seekers in Europe last year, has repeatedly said the bloc must agree on binding quotas for the redistribution of refugees across the EU.","Boundaries , Italy , Austria , Germany , Hungary"
7190,2,0.9992376624791571,7190,2015,1734103227,Turkey's Role as Migrant Gateway Is Source of New Urgency for E.U.,"  The hotel where the men said they had booked rooms for a vacation denied having a reservation, and the men were carrying charts and papers seeming to show that they did not plan to stay in Turkey, but would instead follow the now well-worn migrant path west and north.","Passports & visas , Cooperation , Militancy , Refugees , Europe , Syria , Turkey , Istanbul Turkey"
6900,2,0.9992302763344428,6900,2015,1709935123,Open doors soften nation's image; Germany's response to a massive influx of Syrian migrants casts it in a new light.,"  Hungarian Prime Minister Viktor Orban, whose heavy-handed treatment of asylum seekers has drawn international criticism, dismissed the quota plan Monday, saying that residents' right to free movement within the EU would make country-specific numbers unenforceable.","Political asylum , World War II , Greece , France , Hungary , Germany"
4479,2,0.9992148864386503,4479,2013,1344934548,Are Myanmar's Hopes Fading?,"  Opposition leaders note that the violence began, suspiciously, just months after the party of the opposition leader, Daw Aung San Suu Kyi, won a landslide victory in by-elections in April 2012. Tomás Ojea Quintana, the United Nations special rapporteur on human rights in Myanmar, said he'd received reports of ""state involvement,"" with the authorities ""standing by while atrocities have been committed before their very eyes, including by well-organized ultranationalist Buddhist mobs.""","Muslims , Buddhism , Riot control , Minority & ethnic violence , Democracy , Bangladesh , Myanmar (Burma) , Thein Sein , Than Shwe"
6967,2,0.9992122785351135,6967,2015,1713827376,Thousands Flood Into Austria as Migrants Are Bounced Around Europe,"  In Slovenia, which has become the latest epicenter of the crisis, Prime Minister Miro Cerar raised the possibility of a ""corridor"" that would allow migrants safe passage from the Balkans to points further north and west.","Refugees , Political asylum , Humanitarian aid , Slovenia , Serbia , Austria , Croatia , Hungary"
5532,2,0.9992109560308149,5532,2014,1534349033,"Do Jews Have a Future in Europe?; IThey are subject to daily attacks, verbal and physical, by the extreme right and left, and radicalized immigrants.",NA,NA
397,2,0.9992042757827867,397,2008,433895345,"Union of Mediterranean, About to Be Inaugurated, May Be Mostly Show",NA,"Alternative energy sources , International relations , Foreign policy , Summit conferences , France , Mediterranean Area , Sarkozy, Nicolas"
8110,2,0.999201618069737,8110,2016,1807263916,Terror Spree Unsettles European Leaders Angela Merkel and François Hollande; The right has turned up pressure on the German and French leaders over their cautious approach to fighting terror,NA,NA
7926,2,0.9991974908123651,7926,2016,1797649838,'Brexit' Could Leave Kingdom Less United,"  Two former British prime ministers, John Major, a Conservative, and Tony Blair, of the Labour Party, have predicted that withdrawal from Europe would mean the return of border controls between the North and the South, and could undermine a peace process that healed decades of violence in Northern Ireland.","Boundaries , EU membership , Referendums , Independence movements , Ireland , Scotland , England , United Kingdom--UK , Northern Ireland"
6237,2,0.9991934009486738,6237,2015,1644408863,France Rallies Millions Against Terror,"  [...]on the sidelines of Sunday's rally, Interior Minister Bernard Cazeneuve convened a meeting of senior security officials from both sides of the Atlantic, including Attorney General Eric Holder to address terror threats. Mr. Pelloux and other magazine writers, wearing white headbands with ""Charlie"" scrawled on them, walked alongside family members of the four hostages killed in the kosher grocery, as well as relatives of the slain police officers.","Demonstrations & protests -- France , Terrorism , France"
8652,2,0.9991878298290898,8652,2016,1845041600,"With Small Muslim Community, Italy Tries to Stop Extremism Before It Gets Started; Rapid expulsions of suspected Islamist radicals--combined with fresh integration efforts--are part of a new Italian experiment","  Italy is fast-tracking expulsions of dozens of suspected Muslim radicals--often at the first sign of extremism--taking a more aggressive approach than other European countries despite its limited experience with Islamist terror. Since January of last year, Italian authorities have run checks on about 170,000 people for national security reasons and expelled 115 suspected extremists, including 12 imams, according to the Interior Ministry.","Muslims , Immigration , Citizenship , Population , Radical groups , Extremism , United States--US , United Kingdom--UK , France , Germany , Italy , Alfano, Angelino"
6204,2,0.9991779322807218,6204,2015,1644515770,A Backlash Swells in Europe After Charlie Hebdo Attack; Europe's Ascendant Anti-Immigration Movements Try to Capitalize on Deadly Paris Attack,NA,NA
4492,3,0.999907045820428,4492,2013,1346424376,"SUMMER SNEAKS; Listen up, flicks dead ahead","  Cinema Guild Aroused Generation Um In New York City, a shiftless escort service driver steals a video camera and documents a day in the life of two young party girls he works with. Directed by Zack Bernbaum. 108 Media / Paladin Desperate Acts of Magic Newly fired from his job as a computer programmer, a wannabe magician enters a conjuring contest and encounters a female illusionist disenchanted by the male-dominated industry.","Documentary films , Motion pictures , New York"
8295,3,0.9998817533437372,8295,2016,1820408942,From Concrete to Ethereal,"  EXPERIMENTS IN ART AND MUSIC, 1965 TO NOW The influence on recent art and culture of jazz and experimental music, particularly from the South Side of Chicago, are explored in a show that originated at the Museum of Contemporary Art Chicago. CAMPAIGNING FOR THE PRESIDENCY, 1960-1972: SELECTIONS FROM THE MUSEUM OF DEMOCRACY Campaign fever invades the museum with this exhibition of more than 120 posters, T-shirts, stickers and buttons detailing the strategies and aesthetics of American presidential hopefuls.","Colleges & universities , Art galleries & museums , African art , Art exhibits , Artists , Painting"
1115,3,0.999687235910463,1115,2009,434194652,The Listings,"(Manohla Dargis)20090903 'THE COVE' (PG-13, 1:30) Louie Psihoyos's riveting documentary unfolds like a spy thriller, as he and his team mount a clandestine expose of the dolphin capture and slaughter in the Japanese fishing town of Taiji. (No rating, 1:34) An informative, often infuriating activist documentary from Robert Kenner about the big business of feeding or, more to the political point, force-feeding Americans all the junk that multinational corporate money can buy.","Motion picture directors & producers , Human relations , Documentary films"
3036,3,0.9995719683492997,3036,2011,898117114,The Listings,"Colin Dunne (Wednesday and Thursday, through Oct. 22) Mr. Dunne had international fame as an Irish step dancer and the lead in ""Riverdance"" during the late 1990s. [...] he has reinvented himself as a choreographer working in a contemporary setting, and his new ""Out of Time"" pays homage to his dance past while attempting to move into new artistic terrain.","Dancers & choreographers , Performing arts , Dance , Festivals , United States--US"
3014,3,0.9994681625552865,3014,2011,896503125,The Listings,"Dance Gallery Festival (Thursday, through Oct. 15) Presented by Von Ussar Danceworks, the fifth edition of this small festival offers new work from emerging and well-known choreographers, including Camille A. Brown, CorbinDances, Rick McCulough, Jeremy McQueen, NobleMotion Dance, Somebodies Dance Theater, Mojca Ussar and Von Ussar Danceworks. ""Residue,"" an installation and collection at the New York Library for the Performing Arts, offers videos of their performances, costumes, sets and materials, as well as a tea-house structure made from canvas, feathers, sweet rice and sea salt -- elements used in the brilliant ""Naked,"" performed this year at the Baryshnikov Arts Center.","Dancers & choreographers , Performing arts , Ballet companies , Dance , Chipaumire, Nora"
7128,3,0.9994218806225197,7128,2015,1730554375,"ARENA --- Arts &amp; Entertainment: The Agony and the Ecstasy of the 'Star Wars' Fanatic --- 'The Force Awakens,' the first 'Star Wars' movie in a decade, opens Dec. 18, and diehard fans are torn between love and hate","  When Mr. Stewart, now 52, had Mr. Lucas as a guest on his ""Daily Show"" in 2010, the host said: ""My son's favorite [Star Wars] movie is 'The Phantom Menace' and I've explained to him: 'No, it's not.'"" Novelist and MIT professor Junot Diaz was eight years old when he saw the original ""Star Wars."" [...]I had to tell them that, yeah, there's three other movies.","Popularity , Science fiction & fantasy , Motion pictures -- Star Wars: The Force Awakens , Abrams, J J , Driver, Adam , Ridley, Daisy , Diaz, Junot"
7120,3,0.999421171988193,7120,2015,1729409301,"Fans' Love-Hate Relationship With the Star Wars Franchise; With the first Star Wars movie in 10 years opening Dec. 18, diehard fans of the franchise hope 'The Force Awakens' is like the original trilogy and not the more recent 'prequel' films",NA,NA
7122,3,0.999421171988193,7122,2015,1730038607,"Fans' Love-Hate Relationship With the Star Wars Franchise; With the first Star Wars movie in 10 years opening Dec. 18, diehard fans of the franchise hope 'The Force Awakens' is like the original trilogy and not the more recent 'prequel' films",NA,NA
2420,3,0.9994189935666306,2420,2011,852939622,"'Unknown': Unmoored, Overcooked; In stormy 'Even the Rain,' social unrest powers an intriguing behind-the-camera tale",NA,NA
