Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Election 2010 -- Nevada: Hopefuls Wager on Hispanic Vote --- Sen. Harry Reid Needs Strong Latino Turnout; His GOP Rival Sharron Angle Bets They'll Stay Home,"[...] the contest could turn on Mr. Reid's ability to rouse Hispanics to vote, and Ms. Angle's apparent bet that they won't come out in force. The sensitivity of the issue in the state was highlighted in an August Las Vegas Review-Journal poll, which found 83% of Hispanic voters in favor of immigration legislation that would allow all illegal immigrants to be given the opportunity to stay and apply for citizenship.",756937481,Newspapers," Berzon, Alexandra
Alexandra
Alexandra Berzon
Berzon
Alexandra Berzon",," Senate
921120 , Pew Hispanic Center
541720"," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2156915401 , 54769721 , 7510 , WSJ , DWJNJ000000020101008e6a80001r", News," Oct 8, 2010",0099-9660, English, English, A.5," New York, N.Y.","Oct 8, 2010",Wall Street Journal,2010,https://search.proquest.com/docview/756937481?accountid=14496,,,, A.5,," Presidential elections , Politics , Hispanic Americans , Polls & surveys , Congressional elections -- Nevada , Las Vegas Nevada , Reid, Harry , Obama, Barack , Reid, Harry , Angle, Sharron",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Election+2010+--+Nevada%3A+Hopefuls+Wager+on+Hispanic+Vote+---+Sen.+Harry+Reid+Needs+Strong+Latino+Turnout%3B+His+GOP+Rival+Sharron+Angle+Bets+They%27ll+Stay+Home&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2010-10-08&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Berzon%2C+Alexandra&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
LETTERS; Athletes vs. cars,,757034357,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright (c) 2010 Los Angeles Times)," 2157656831 , 54784391 , 7683 , ANGE , LATM100037562", News," Oct 9, 2010",0458-3035, English, English, A.24," Los Angeles, Calif.","Oct 9, 2010",Los Angeles Times,2010,https://search.proquest.com/docview/757034357?accountid=14496,,,, A.24,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LETTERS%3B+Athletes+vs.+cars&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2010-10-09&amp;volume=&amp;issue=&amp;spage=A.24&amp;au=Anonymous&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Hard on Illegal Migrants, Haven for Refugees","Refugees are not economic migrants but survivors of war and persecution whom the United States admits for humanitarian and foreign policy reasons. Arizona first drew refugees because the cost of living is low, and until the recession the state had lots of entry-level jobs open to non-English speakers, like housekeeping and lawn care.",757035429,Newspapers," DePARLE, JASON
JASON
JASON DePARLE
DePARLE
JASON DePARLE", NYTIAO,," Copyright New York Times Company Oct 9, 2010"," 2157681611 , 54784761 , 7818 , NYTIAO , NYT , 543144-20101009", News," Oct 9, 2010",0362-4331, English, English, A.11," New York, N.Y.","Oct 9, 2010",New York Times,2010,https://search.proquest.com/docview/757035429?accountid=14496,,,, A.11,," Aliens , Refugees , Racial profiling , Immigration policy , Arizona , Pearce, Russell",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Hard+on+Illegal+Migrants%2C+Haven+for+Refugees%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-09&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=DePARLE%2C+JASON&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Gaffe Puts Jerry Brown, Poetic and Profane, Under Fire Again","[...] just a day later, it was a different kind of episode that would raise questions about Mr. Brown's campaign, after The Los Angeles Times posted a muddy audio recording on Thursday night in which a campaign aide is heard calling his Republican opponent, Meg Whitman, a ""whore."" (Mr. Brown later said that he believed his remarks, which the reporter blogged, were off the record.) Mr. Brown, of course, has always seemed to relish being seen as a little bit out there, something in clear view in what may be his last campaign, this time against Ms. Whitman, a billionaire who has largely kept to her talking points.",757035751,Newspapers," McKINLEY, JESSE
JESSE
JESSE McKINLEY
McKINLEY
JESSE McKINLEY", NYTIAO,," Copyright New York Times Company Oct 9, 2010"," 2157681161 , 54784761 , 7818 , NYTIAO , NYT , 543101-20101009", News," Oct 9, 2010",0362-4331, English, English, A.1," New York, N.Y.","Oct 9, 2010",New York Times,2010,https://search.proquest.com/docview/757035751?accountid=14496,,,, A.1,," Governors , Political campaigns , State elections , Audio recordings , Candidates , California , Whitman, Meg , Brown, Edmund G Jr (Jerry)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Gaffe+Puts+Jerry+Brown%2C+Poetic+and+Profane%2C+Under+Fire+Again%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-09&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=McKINLEY%2C+JESSE&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Destination Flint. But Why?,"  In October, the county health department declared a public health emergency after elevated lead levels were discovered in the city's water supply. Both universities offer degrees in fields popular with international students -- engineering, business, computer science and health care.",1733871614,Newspapers," Young, Gordon
Gordon
Gordon Young
Young
Gordon Young", NYTIAO," University of Michigan
611310 , General Motors Corp
336111
333415
336390 , Bureau of the Census
926110 , Ithaca College
611310"," Copyright New York Times Company Oct 10, 2010"," 3869056041 , 54796061 , 7818 , NYTIAO , NYT , 101010-20101010_6", NEWSPAPER," Oct 10, 2010",0362-4331, English, English, ED.16," New York, N.Y.","Oct 10, 2010",New York Times,2010,https://search.proquest.com/docview/1733871614?accountid=14496,,,, ED.16,," Foreign students , Colleges & universities , Brownfields , College campuses , Cities , Mumbai India , India , United States--US , Honda Civic",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Destination+Flint.+But+Why%3F%3A+%5BEducation+Life+Supplement%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-10&amp;volume=&amp;issue=&amp;spage=ED.16&amp;au=Young%2C+Gordon&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Trouble in the Hive,"Agriculture, especially for crops like almonds, depends heavily on industrial-strength pollination services -- itinerant bees and beekeepers for hire, roving from farm to farm, blossom to blossom. Last week, a team of scientists from academia and the United States Army's chemical and biological research group announced that they had identified a possible culprit: a combination fungus and virus.",757090748,Newspapers," Johnson, Kirk
Kirk
Kirk Johnson
Johnson
Kirk Johnson", NYTIAO,," Copyright New York Times Company Oct 10, 2010"," 2158234531 , 54796061 , 7818 , NYTIAO , NYT , 537225-20101010", News," Oct 10, 2010",0362-4331, English, English, WK.5," New York, N.Y.","Oct 10, 2010",New York Times,2010,https://search.proquest.com/docview/757090748?accountid=14496,,,, WK.5,," Bees , Climate change , Wildlife conservation",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trouble+in+the+Hive%3A+%5BWeek+in+Review+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-10&amp;volume=&amp;issue=&amp;spage=WK.5&amp;au=Johnson%2C+Kirk&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Far Right Advances in Vienna Election,,757119766,Newspapers,,,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2158527261 , 54793631 , 117310 , WSJO , WSJOWSJOBAAC7E17E1AC201184815D00E8103B0CSB10001424052748704127904575544392671028822", News," Oct 10, 2010",, English, English, n/a," New York, N.Y.","Oct 10, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/757119766?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Far+Right+Advances+in+Vienna+Election&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-10-10&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"In Holland, Free Speech on Trial","(When Mr. Wilders said he would not speak at the trial, Judge Jan Moors accused him of being ""good at making statements, but then avoiding the discussion"" they provoke.) How is it possible that a mature European liberal democracy is prosecuting an elected member of parliament for his political opinions on the most pressing issue of the day--namely, Islamic fundamentalism? [...] there is the matter of traditional politicians' discomfort with Mr. Wilders.",757120683,Newspapers,,," European Union
926110
928120"," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2158527291 , 54793631 , 117310 , WSJO , WSJOWSJO61E34F4F3F5282563F2AFB494CDF6F72SB10001424052748704657304575539872944767984", News," Oct 10, 2010",, English, English, n/a," New York, N.Y.","Oct 10, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/757120683?accountid=14496,,,, n/a,," Islamism , Islam , Criminal sentences , Muslims , Members of Parliament",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=In+Holland%2C+Free+Speech+on+Trial&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-10-10&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Israeli Cabinet's Draft of New Citizenship Pledge Faces Wave of Criticism,Some saw Sunday's vote as a typical expression of Mr. Netanyahu's style of leadership: trying to hold both ends of the stick -- balancing the demands of his party and his coalition's right-wing elements with those of the American-sponsored peace process.,757129583,Newspapers," Kershner, Isabel
Isabel
Isabel Kershner
Kershner
Isabel Kershner", NYTIAO," Likud Party-Israel
813940"," Copyright New York Times Company Oct 11, 2010"," 2158633101 , 54804521 , 7818 , NYTIAO , NYT , 623911-20101011", News," Oct 11, 2010",0362-4331, English, English, A.4," New York, N.Y.","Oct 11, 2010",New York Times,2010,https://search.proquest.com/docview/757129583?accountid=14496,,,, A.4,," Citizenship , Jews , Amendments , Legislation -- Israel , Israel , Netanyahu, Benjamin",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Israeli+Cabinet%27s+Draft+of+New+Citizenship+Pledge+Faces+Wave+of+Criticism%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-11&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Kershner%2C+Isabel&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Essential and yet unwanted,"Why don't these immigrants come here legally? Because the U.S. grants only about 150,000 visas annually for temporary low-skilled laborers, a paltry percentage of the number of such workers that the economy easily absorbs yearly.",757129860,Newspapers," Rodriguez, Gregory
Gregory
Gregory Rodriguez
Rodriguez
GREGORY RODRIGUEZ",,, (Copyright (c) 2010 Los Angeles Times)," 2158609321 , 54804161 , 7683 , ANGE , LATM100037902", Commentary," Oct 11, 2010",0458-3035, English, English, A.17," Los Angeles, Calif.","Oct 11, 2010",Los Angeles Times,2010,https://search.proquest.com/docview/757129860?accountid=14496,,,, A.17,," Aliens , Immigration policy , State elections -- California , United States--US , California , Whitman, Meg",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Essential+and+yet+unwanted&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2010-10-11&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Rodriguez%2C+Gregory&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
World News: Far Right Advances In Vienna Election,"Austria's far-right Freedom Party won more than a quarter of the votes in Vienna city elections on Sunday, in the latest sign that anti-immigrant parties are gaining ground across Europe.",757133540,Newspapers," Hansen, Flemming Emil
Flemming
Flemming Emil Hansen
Hansen
Emil
Flemming Emil Hansen",," Freedom Party-Austria
813940"," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2158660221 , 54803391 , 7510 , WSJ , DWJNJ000000020101011e6ab00015", News," Oct 11, 2010",0099-9660, English, English, A.11," New York, N.Y.","Oct 11, 2010",Wall Street Journal,2010,https://search.proquest.com/docview/757133540?accountid=14496,,,, A.11,," Aliens , Election results , Elections -- Austria , Austria",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+Far+Right+Advances+In+Vienna+Election&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2010-10-11&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Hansen%2C+Flemming+Emil&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"In Holland, Free Speech on Trial","(When Mr. Wilders said he would not speak at the trial, Judge Jan Moors accused him of being ""good at making statements, but then avoiding the discussion"" they provoke.) How is it possible that a mature European liberal democracy is prosecuting an elected member of parliament for his political opinions on the most pressing issue of the day -- namely, Islamic fundamentalism? [...] there is the matter of traditional politicians' discomfort with Mr. Wilders.",757133578,Newspapers," Ayaan Hirsi Ali
Ayaan Hirsi Ali",," European Union
926110
928120"," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2158660071 , 54803391 , 7510 , WSJ , DWJNJ000000020101011e6ab0000p", News," Oct 11, 2010",0099-9660, English, English, A.19," New York, N.Y.","Oct 11, 2010",Wall Street Journal,2010,https://search.proquest.com/docview/757133578?accountid=14496,,,, A.19,," Islamism , Islam , Criminal sentences , Muslims , Freedom of speech , Netherlands , Wilders, Geert",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=In+Holland%2C+Free+Speech+on+Trial&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2010-10-11&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Ayaan+Hirsi+Ali&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Bavarian leader roils immigration debate,,757231567,Newspapers,,,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2159250111 , 54801671 , 117310 , WSJO , WSJOWSJO3A1CDD36B7499FA21FE91722F82F1ADBSB10001424052748704518104575546211695942630", News," Oct 11, 2010",, English, English, n/a," New York, N.Y.","Oct 11, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/757231567?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Bavarian+leader+roils+immigration+debate&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-10-11&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"THE NATION; An idea to ease global warming by taming global population; If expected growth were cut in half, it would equal 29% of needed emissions cuts, a new report says.","Ever since belching smokestacks arose during the Industrial Revolution, greenhouse gases and human population have climbed in lockstep to higher and higher levels. [...] while scientists warn that humanity must dramatically slash carbon dioxide emissions to avert extended droughts, floods and other climate catastrophes, they have generally avoided a rigorous examination of how slowing population growth would help.",757254438,Newspapers," Weiss, Kenneth R
Kenneth
Kenneth R Weiss
Weiss
R
Kenneth R. Weiss",,, (Copyright (c) 2010 Los Angeles Times)," 2159472711 , 54825301 , 7683 , ANGE , LATM100037991", News," Oct 12, 2010",0458-3035, English, English, A.8," Los Angeles, Calif.","Oct 12, 2010",Los Angeles Times,2010,https://search.proquest.com/docview/757254438?accountid=14496,,,, A.8,," Demographics , Emissions , Studies , Greenhouse gases , Climate change , Population growth",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+An+idea+to+ease+global+warming+by+taming+global+population%3B+If+expected+growth+were+cut+in+half%2C+it+would+equal+29%25+of+needed+emissions+cuts%2C+a+new+report+says.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2010-10-12&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Weiss%2C+Kenneth+R&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"World News: Germans Spar on Immigration --- Bavarian Conservative Leader Suggests Entry by Arabs, Turks Should Be Limited","A German conservative leader suggested that the country admit no further Arabs or Turks, adding fuel to a raging German debate about Muslim immigration and exposing a division within Chancellor Angela Merkel's government.",757258975,Newspapers," Walker, Marcus
Marcus
Marcus Walker
Walker
Marcus Walker",,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2159524731 , 54826351 , 7510 , WSJ , DWJNJ000000020101012e6ac0001u", News," Oct 12, 2010",0099-9660, English, English, A.14," New York, N.Y.","Oct 12, 2010",Wall Street Journal,2010,https://search.proquest.com/docview/757258975?accountid=14496," 1210 Politics & political behavior , 9175 Western Europe"," 1210 Politics & political behavior , 9175 Western Europe"," 1210 Politics & political behavior , 9175 Western Europe", A.14," 1210 Politics & political behavior , 9175 Western Europe"," Immigration policy , Germany , Merkel, Angela",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+Germans+Spar+on+Immigration+---+Bavarian+Conservative+Leader+Suggests+Entry+by+Arabs%2C+Turks+Should+Be+Limited&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2010-10-12&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Walker%2C+Marcus&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
The South Block Slam; Alienating natural Anglosphere allies isn't in India's interest.,"Since when have Indian diplomats become arbiters of public discourse and private communication in sovereign countries? Does it belong most naturally in what the historian Walter Russell Mead calls the Anglosphere--English-speaking countries whose common legacies include a belief in democracy and market economics, and a shared legal tradition? Or does the vastness of India's population, as well as ethnicity, faith and level of development, set it decisively apart from the Anglosphere core--the U.S., United Kingdom, Canada, Australia and New Zealand?",757456356,Newspapers,,,," (c) 2010 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2160694241 , 54822181 , 117310 , WSJO , WSJOWSJOF8B61CEFC3FD3FD2345D39B3A6E30E51SB10001424052748703794104575546824225473544", News," Oct 12, 2010",, English, English, n/a," New York, N.Y.","Oct 12, 2010",Wall Street Journal (Online),2010,https://search.proquest.com/docview/757456356?accountid=14496,,,, n/a,," Native North Americans , New Zealand , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+South+Block+Slam%3B+Alienating+natural+Anglosphere+allies+isn%27t+in+India%27s+interest.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2010-10-12&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Mao and Kahlo: A Marriage Made for Vegas,"Mr. Andres, the 41-year-old Spanish chef known for his bold ideas and commercial cunning, was brainstorming the menu for China Poblano, the $6 million Chinese-Mexican restaurant he is creating for the Cosmopolitan of Las Vegas, a 50-story resort casino opening in mid-December. [...] the challenges he faced weren't only technical, but also cultural. [...] Mr. Garcia was experimenting with taking the skin off the duck and painting the skin with aromatic, dark Shanxi vinegar and malt sugar, letting it dry while pressed with weights, then freezing it so it shrunk minimally when it was roasted at 300 degrees for 30 to 45 minutes until the skin became crunchy.",757413482,Newspapers," Collins, Glenn
Glenn
Glenn Collins
Collins
Glenn Collins", NYTIAO," China Poblano-Las Vegas NV
722110"," Copyright New York Times Company Oct 13, 2010"," 2160594711 , 54846421 , 7818 , NYTIAO , NYT , 704474-20101013", Feature," Oct 13, 2010",0362-4331, English, English, D.1," New York, N.Y.","Oct 13, 2010",New York Times,2010,https://search.proquest.com/docview/757413482?accountid=14496,,,, D.1,," Restaurants , Ethnic foods , Chefs , Cooking , Recipes , Las Vegas Nevada , Andres, Jose Ramon",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Mao+and+Kahlo%3A+A+Marriage+Made+for+Vegas%3A+%5BDining+In%2C+Dining+Out+%2F+Style+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-13&amp;volume=&amp;issue=&amp;spage=D.1&amp;au=Collins%2C+Glenn&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Across the U.S., a Long Recovery Looks Much Like a Recession","Born of a record financial collapse, this recession has been more severe than any since the Great Depression and has left an enormous oversupply of houses and office buildings and crippling debt. The decision last week by leading mortgage lenders to freeze foreclosures, and calls for a national moratorium, could cast a long shadow of uncertainty over banks and the housing market.",757413543,Newspapers," MICHAEL POWELL and MOTOKO RICH
MICHAEL POWELL and MOTOKO RICH", NYTIAO," Federal Reserve Board
921130"," Copyright New York Times Company Oct 13, 2010"," 2160595451 , 54846421 , 7818 , NYTIAO , NYT , 713031-20101013", News," Oct 13, 2010",0362-4331, English, English, A.1," New York, N.Y.","Oct 13, 2010",New York Times,2010,https://search.proquest.com/docview/757413543?accountid=14496,,,, A.1,," Recessions , Economic recovery , Economic conditions -- United States--US , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Across+the+U.S.%2C+a+Long+Recovery+Looks+Much+Like+a+Recession%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-13&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=MICHAEL+POWELL+and+MOTOKO+RICH&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Classic Candidate Differences Present a Stark Choice,"Differences between the Democratic and Republican candidates to succeed Representative Bart Stupak are as big as the vast expanse of northern Michigan that he has represented for the last 18 years. Each candidate says the other is too extreme for the First Congressional District, which accounts for 44 percent of Michigan's land area but has no city with a population greater than 21,000.",757413693,Newspapers," Pear, Robert
Robert
Robert Pear
Pear
Robert Pear", NYTIAO,," Copyright New York Times Company Oct 13, 2010"," 2160595291 , 54846421 , 7818 , NYTIAO , NYT , 711160-20101013", News," Oct 13, 2010",0362-4331, English, English, A.15," New York, N.Y.","Oct 13, 2010",New York Times,2010,https://search.proquest.com/docview/757413693?accountid=14496,,,, A.15,," Medicare , Social security , Candidates , Congressional elections -- Michigan , Michigan , Stupak, Bart , McDowell, Gary , Benishek, Dan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Classic+Candidate+Differences+Present+a+Stark+Choice%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-13&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Pear%2C+Robert&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
